schema,orbit_id,rep_config_id,rep_readable,signature_key,orbit_size,stabilizer_size
CCXX,45,121,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,1|1,1]]","(True, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,46,122,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,1|1,2]]","(True, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,47,123,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,1|2,0]]","(True, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,48,124,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,1|2,1]]","(True, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,49,125,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,1|2,2]]","(True, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,50,243,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,0|0,0]]","(False, True, True, False, True, False, True, (0, 0, 0, 0), (0, 0, 0, 0))",54,4
CCXX,51,244,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,0|0,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 1))",108,2
CCXX,52,246,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,0|1,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 0))",54,4
CCXX,53,247,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,0|1,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 1))",108,2
CCXX,54,249,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,0|2,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 0))",54,4
CCXX,55,250,"CCXX[C[0,0],C[0,0],X[0,0|1,0],X[0,0|2,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 0, 1))",108,2
