schema,orbit_id,rep_config_id,orbit_size,stabilizer_order,stabilizer_type,is_abelian,element_orders,generator_action_ids
CXXC,1841,22284,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1842,22285,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1843,22286,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1844,22287,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1845,22288,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1846,22289,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1847,22290,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1848,22291,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1849,22292,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1850,22302,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1851,22303,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1852,22305,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1853,22306,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1854,22308,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1855,22309,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1856,22311,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1857,22312,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1858,22313,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1859,22314,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1860,22315,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1861,22316,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1862,22317,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1863,22318,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1864,22319,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1865,22329,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1866,22330,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1867,22332,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1868,22333,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1869,22335,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1870,22336,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1871,22338,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1872,22339,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1873,22340,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1874,22341,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1875,22342,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1876,22343,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1877,22344,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1878,22345,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1879,22346,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1880,22356,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1881,22357,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1882,22359,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1883,22360,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1884,22362,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1885,22363,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1886,22365,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1887,22366,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1888,22367,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1889,22368,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1890,22369,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1891,22370,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1892,22371,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1893,22372,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1894,22373,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1895,22383,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1896,22384,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1897,22386,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1898,22387,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1899,22389,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1900,22390,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1901,22392,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1902,22393,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1903,22394,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1904,22395,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1905,22396,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1906,22397,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1907,22398,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1908,22399,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1909,22400,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1910,22410,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1911,22411,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1912,22413,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1913,22414,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1914,22416,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1915,22417,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1916,22419,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1917,22420,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1918,22421,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1919,22422,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1920,22423,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1921,22424,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1922,22425,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1923,22426,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1924,22427,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1925,22437,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1926,22438,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1927,22440,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1928,22441,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1929,22443,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1930,22444,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1931,22446,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1932,22447,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1933,22448,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1934,22449,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1935,22450,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1936,22451,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1937,22452,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1938,22453,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1939,22454,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1940,22464,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1941,22465,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1942,22467,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1943,22468,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1944,22470,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1945,22471,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1946,22473,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1947,22474,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1948,22475,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1949,22476,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1950,22477,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1951,22478,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1952,22479,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1953,22480,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1954,22481,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1955,22491,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1956,22492,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1957,22494,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1958,22495,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1959,22497,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1960,22498,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1961,22500,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1962,22501,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1963,22502,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1964,22503,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1965,22504,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1966,22505,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1967,22506,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1968,22507,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1969,22508,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1970,22518,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1971,22519,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1972,22521,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1973,22522,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1974,22524,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1975,22525,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1976,22527,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1977,22528,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1978,22529,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1979,22530,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1980,22531,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1981,22532,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1982,22533,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1983,22534,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1984,22535,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1985,22545,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1986,22546,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1987,22548,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1988,22549,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1989,22551,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1990,22552,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1991,22554,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1992,22555,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1993,22556,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1994,22557,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1995,22558,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1996,22559,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1997,22560,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1998,22561,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1999,22562,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2000,22572,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,2001,22573,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2002,22575,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,2003,22576,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2004,22578,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,2005,22579,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2006,22581,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2007,22582,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2008,22583,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2009,22584,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2010,22585,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2011,22586,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2012,22587,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2013,22588,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2014,22589,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2015,22599,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2016,22600,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2017,22601,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2018,22602,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2019,22603,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2020,22604,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2021,22605,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2022,22606,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2023,22607,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2024,22608,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2025,22609,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2026,22610,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2027,22611,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2028,22612,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2029,22613,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2030,22614,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2031,22615,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2032,22616,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2033,22617,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2034,22618,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2035,22619,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2036,22620,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2037,22621,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2038,22622,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2039,22623,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2040,22624,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2041,22625,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2042,22626,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2043,22627,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2044,22628,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2045,22629,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2046,22630,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2047,22631,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2048,22632,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2049,22633,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2050,22634,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2051,22635,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2052,22636,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2053,22637,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2054,22638,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2055,22639,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2056,22640,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2057,22641,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2058,22642,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2059,22643,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2060,22644,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2061,22645,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2062,22646,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2063,22647,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2064,22648,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2065,22649,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2066,22650,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2067,22651,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2068,22652,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2069,22653,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2070,22654,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2071,22655,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2072,22656,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2073,22657,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2074,22658,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2075,22659,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2076,22660,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2077,22661,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2078,22662,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2079,22663,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2080,22664,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2081,22665,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2082,22666,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2083,22667,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2084,22668,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2085,22669,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2086,22670,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2087,22671,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2088,22672,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2089,22673,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2090,22674,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2091,22675,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2092,22676,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2093,22677,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2094,22678,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2095,22679,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2096,22680,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2097,22681,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2098,22682,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2099,22683,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2100,22684,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2101,22685,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2102,22686,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2103,22687,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2104,22688,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2105,22689,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2106,22690,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2107,22691,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2108,22692,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2109,22693,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2110,22694,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2111,22695,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2112,22696,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2113,22697,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2114,22698,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2115,22699,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2116,22700,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2117,22701,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2118,22702,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2119,22703,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2120,22704,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2121,22705,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2122,22706,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2123,22707,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2124,22708,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2125,22709,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2126,22710,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2127,22711,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2128,22712,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2129,22713,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2130,22714,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2131,22715,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2132,22716,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2133,22717,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2134,22718,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2135,22719,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2136,22720,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2137,22721,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2138,22722,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2139,22723,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2140,22724,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2141,22725,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2142,22726,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2143,22727,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2144,22728,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2145,22729,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2146,22730,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2147,22731,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2148,22732,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2149,22733,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2150,22734,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2151,22735,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2152,22736,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2153,22737,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2154,22738,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2155,22739,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2156,22740,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2157,22741,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2158,22742,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2159,22743,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2160,22744,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2161,22745,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2162,22746,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2163,22747,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2164,22748,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2165,22749,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2166,22750,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2167,22751,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2168,22752,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2169,22753,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2170,22754,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2171,22755,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2172,22756,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2173,22757,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2174,22758,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2175,22759,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2176,22760,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2177,22761,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2178,22762,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2179,22763,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2180,22764,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2181,22765,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2182,22766,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2183,22767,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2184,22768,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2185,22769,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2186,22770,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2187,22771,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2188,22772,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2189,22773,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2190,22774,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2191,22775,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2192,22776,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2193,22777,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2194,22778,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2195,22779,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2196,22780,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2197,22781,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2198,22782,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2199,22783,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2200,22784,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2201,22785,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2202,22786,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2203,22787,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2204,22788,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2205,22789,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2206,22790,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2207,22791,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2208,22792,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2209,22793,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2210,22794,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2211,22795,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2212,22796,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2213,22797,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2214,22798,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2215,22799,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2216,22800,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2217,22801,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2218,22802,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2219,22803,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2220,22804,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2221,22805,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2222,22806,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2223,22807,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2224,22808,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2225,22809,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2226,22810,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2227,22811,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2228,22812,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2229,22813,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,2230,22814,216,1,Trivial,True,"{""1"": 1}",[]
