schema,orbit_id,rep_config_id,rep_readable,orbit_size,stabilizer_size
AXXC,225,2443,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,1],C[1,1]]",216,1
AXXC,226,2444,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,1],C[1,2]]",216,1
AXXC,227,2445,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,1],C[2,0]]",216,1
AXXC,228,2446,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,1],C[2,1]]",216,1
AXXC,229,2447,"AXXC[A[0,0],X[0,0|1,0],X[1,0|0,1],C[2,2]]",216,1
AXXC,230,2457,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,0],C[0,0]]",108,2
AXXC,231,2458,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,0],C[0,1]]",216,1
AXXC,232,2460,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,0],C[1,0]]",108,2
AXXC,233,2461,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,0],C[1,1]]",216,1
AXXC,234,2463,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,0],C[2,0]]",108,2
AXXC,235,2464,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,0],C[2,1]]",216,1
AXXC,236,2466,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,1],C[0,0]]",216,1
AXXC,237,2467,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,1],C[0,1]]",216,1
AXXC,238,2468,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,1],C[0,2]]",216,1
AXXC,239,2469,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,1],C[1,0]]",216,1
AXXC,240,2470,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,1],C[1,1]]",216,1
AXXC,241,2471,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,1],C[1,2]]",216,1
AXXC,242,2472,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,1],C[2,0]]",216,1
AXXC,243,2473,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,1],C[2,1]]",216,1
AXXC,244,2474,"AXXC[A[0,0],X[0,0|1,0],X[1,0|1,1],C[2,2]]",216,1
AXXC,245,2484,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,0],C[0,0]]",108,2
AXXC,246,2485,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,0],C[0,1]]",216,1
AXXC,247,2487,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,0],C[1,0]]",108,2
AXXC,248,2488,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,0],C[1,1]]",216,1
AXXC,249,2490,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,0],C[2,0]]",108,2
AXXC,250,2491,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,0],C[2,1]]",216,1
AXXC,251,2493,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,1],C[0,0]]",216,1
AXXC,252,2494,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,1],C[0,1]]",216,1
AXXC,253,2495,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,1],C[0,2]]",216,1
AXXC,254,2496,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,1],C[1,0]]",216,1
AXXC,255,2497,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,1],C[1,1]]",216,1
AXXC,256,2498,"AXXC[A[0,0],X[0,0|1,0],X[1,0|2,1],C[1,2]]",216,1
