family,sample_id,sigma_rank,eta_rank,delta_rank,nuisance_rank,augmented_rank,quotient_gain,meets_nuisance_cap_7,meets_r22_target,full_quotient_target_holds,provenance
ternary_sample,2288,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2289,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2290,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2291,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2292,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2293,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2294,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2295,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2296,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2297,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2298,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2299,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2300,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2301,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2302,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2303,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2304,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2305,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2306,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2307,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2308,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2309,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2310,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2311,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2312,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2313,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2314,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2315,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2316,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2317,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2318,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2319,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2320,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2321,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2322,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2323,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2324,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2325,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2326,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2327,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2328,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2329,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2330,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2331,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2332,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2333,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2334,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2335,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2336,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2337,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2338,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2339,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2340,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2341,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2342,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2343,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2344,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2345,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2346,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2347,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2348,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2349,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2350,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2351,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2352,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2353,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2354,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2355,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2356,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2357,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2358,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2359,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2360,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2361,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2362,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2363,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2364,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2365,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2366,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2367,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2368,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2369,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2370,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2371,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2372,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2373,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2374,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2375,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2376,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2377,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2378,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2379,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2380,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2381,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2382,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2383,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2384,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2385,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2386,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2387,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2388,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2389,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2390,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2391,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2392,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2393,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2394,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2395,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2396,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2397,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2398,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2399,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2400,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2401,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2402,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2403,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2404,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2405,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2406,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2407,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2408,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2409,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2410,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2411,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2412,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2413,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2414,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2415,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2416,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2417,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2418,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2419,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2420,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2421,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2422,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2423,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2424,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2425,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2426,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2427,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2428,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2429,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2430,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2431,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2432,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2433,9,13,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2434,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2435,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2436,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2437,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2438,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2439,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2440,9,13,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2441,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2442,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2443,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2444,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2445,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2446,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2447,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2448,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2449,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2450,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2451,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2452,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2453,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2454,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2455,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2456,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2457,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2458,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2459,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2460,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2461,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2462,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2463,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2464,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2465,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2466,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2467,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2468,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2469,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2470,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2471,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2472,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2473,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2474,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2475,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2476,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2477,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2478,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2479,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2480,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2481,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2482,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2483,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2484,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2485,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2486,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2487,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2488,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2489,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2490,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2491,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2492,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2493,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2494,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2495,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2496,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2497,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2498,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2499,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2500,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2501,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2502,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2503,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2504,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2505,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2506,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2507,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2508,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2509,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2510,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2511,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2512,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2513,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2514,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2515,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2516,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2517,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2518,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2519,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2520,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2521,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2522,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2523,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2524,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2525,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2526,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2527,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2528,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2529,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2530,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2531,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2532,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2533,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2534,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2535,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2536,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2537,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2538,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2539,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2540,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2541,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2542,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2543,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2544,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2545,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2546,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2547,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2548,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2549,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2550,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2551,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2552,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2553,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2554,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2555,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2556,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2557,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2558,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2559,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2560,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2561,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2562,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2563,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2564,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2565,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2566,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2567,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2568,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2569,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2570,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2571,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2572,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2573,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2574,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2575,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2576,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2577,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2578,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2579,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2580,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2581,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2582,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2583,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2584,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2585,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2586,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2587,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2588,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2589,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2590,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2591,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2592,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,2593,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
