config_id,family,r_total,r1,r2,n_aa,n_bb,n_qq,parameter_count,jacobian_row_count,jacobian_rank,local_fiber_dimension,full_column_rank,bilinear_constraint_upper_bound,aab_constraint_upper_bound,abb_constraint_upper_bound,aabb_constraint_upper_bound,constraint_upper_bound_total,raw_upper_deficit,image_codimension_in_rows,status,search_status,jacobian_method,rank_tolerance,provenance
R22_r110_r212_aa8_bb0_qq4,AA_QQ_only,22,10,12,8,0,4,610,22599,582,28,False,729,3645,0,18225,22599,-21989,22017,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa8_bb4_qq0,AA_BB_only,22,10,12,8,4,0,606,8019,577,29,False,729,3645,3645,0,8019,-7413,7442,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa9_bb0_qq3,AA_QQ_only,22,10,12,9,0,3,609,22599,582,27,False,729,3645,0,18225,22599,-21990,22017,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa9_bb3_qq0,AA_BB_only,22,10,12,9,3,0,606,8019,576,30,False,729,3645,3645,0,8019,-7413,7443,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa10_bb0_qq2,AA_QQ_only,22,10,12,10,0,2,608,22599,584,24,False,729,3645,0,18225,22599,-21991,22015,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa10_bb2_qq0,AA_BB_only,22,10,12,10,2,0,606,8019,569,37,False,729,3645,3645,0,8019,-7413,7450,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa11_bb0_qq1,AA_QQ_only,22,10,12,11,0,1,607,22599,577,30,False,729,3645,0,18225,22599,-21992,22022,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa11_bb1_qq0,AA_BB_only,22,10,12,11,1,0,606,8019,575,31,False,729,3645,3645,0,8019,-7413,7444,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r110_r212_aa12_bb0_qq0,AA_BB_only,22,10,12,12,0,0,606,4374,573,33,False,729,3645,0,0,4374,-3768,3801,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa0_bb0_qq11,AA_QQ_only,22,11,11,0,0,11,638,18954,618,20,False,729,0,0,18225,18954,-18316,18336,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa0_bb11_qq0,AA_BB_only,22,11,11,0,11,0,616,4374,584,32,False,729,0,3645,0,4374,-3758,3790,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa1_bb0_qq10,AA_QQ_only,22,11,11,1,0,10,636,22599,612,24,False,729,3645,0,18225,22599,-21963,21987,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa1_bb10_qq0,AA_BB_only,22,11,11,1,10,0,616,8019,589,27,False,729,3645,3645,0,8019,-7403,7430,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa2_bb0_qq9,AA_QQ_only,22,11,11,2,0,9,634,22599,613,21,False,729,3645,0,18225,22599,-21965,21986,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa2_bb9_qq0,AA_BB_only,22,11,11,2,9,0,616,8019,586,30,False,729,3645,3645,0,8019,-7403,7433,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa3_bb0_qq8,AA_QQ_only,22,11,11,3,0,8,632,22599,610,22,False,729,3645,0,18225,22599,-21967,21989,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa3_bb8_qq0,AA_BB_only,22,11,11,3,8,0,616,8019,590,26,False,729,3645,3645,0,8019,-7403,7429,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa4_bb0_qq7,AA_QQ_only,22,11,11,4,0,7,630,22599,608,22,False,729,3645,0,18225,22599,-21969,21991,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa4_bb7_qq0,AA_BB_only,22,11,11,4,7,0,616,8019,585,31,False,729,3645,3645,0,8019,-7403,7434,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa5_bb0_qq6,AA_QQ_only,22,11,11,5,0,6,628,22599,605,23,False,729,3645,0,18225,22599,-21971,21994,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa5_bb6_qq0,AA_BB_only,22,11,11,5,6,0,616,8019,585,31,False,729,3645,3645,0,8019,-7403,7434,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa6_bb0_qq5,AA_QQ_only,22,11,11,6,0,5,626,22599,604,22,False,729,3645,0,18225,22599,-21973,21995,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa6_bb5_qq0,AA_BB_only,22,11,11,6,5,0,616,8019,583,33,False,729,3645,3645,0,8019,-7403,7436,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa7_bb0_qq4,AA_QQ_only,22,11,11,7,0,4,624,22599,601,23,False,729,3645,0,18225,22599,-21975,21998,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa7_bb4_qq0,AA_BB_only,22,11,11,7,4,0,616,8019,583,33,False,729,3645,3645,0,8019,-7403,7436,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa8_bb0_qq3,AA_QQ_only,22,11,11,8,0,3,622,22599,596,26,False,729,3645,0,18225,22599,-21977,22003,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R22_r111_r211_aa8_bb3_qq0,AA_BB_only,22,11,11,8,3,0,616,8019,584,32,False,729,3645,3645,0,8019,-7403,7435,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
