orbit_A,orbit_B,compatible,total_pairs,output_orbits,deterministic,stab_type_A,stab_type_B,stab_type_out,output_counts
139,95,False,0,[],False,Z2xZ2,Z2,[],{}
139,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,126,True,54,[127],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{127: 54}
139,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,132,True,54,[139],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{139: 54}
139,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,138,True,54,[133],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{133: 54}
139,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,143,False,0,[],False,Z2xZ2,Z2,[],{}
139,161,False,0,[],False,Z2xZ2,Z2,[],{}
139,179,False,0,[],False,Z2xZ2,Z2,[],{}
139,185,False,0,[],False,Z2xZ2,Z2,[],{}
139,191,False,0,[],False,Z2xZ2,Z2,[],{}
139,197,False,0,[],False,Z2xZ2,Z2,[],{}
139,215,False,0,[],False,Z2xZ2,Z2,[],{}
139,296,False,0,[],False,Z2xZ2,Trivial,[],{}
139,350,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,354,False,0,[],False,Z2xZ2,Z2,[],{}
139,360,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,370,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,380,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,390,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,394,False,0,[],False,Z2xZ2,Z2,[],{}
139,400,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,410,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,420,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,430,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,434,False,0,[],False,Z2xZ2,Z2,[],{}
139,440,False,0,[],False,Z2xZ2,Z2,[],{}
139,500,False,0,[],False,Z2xZ2,Z2,[],{}
139,560,False,0,[],False,Z2xZ2,Z2,[],{}
139,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,986,False,0,[],False,Z2xZ2,Z2,[],{}
139,995,False,0,[],False,Z2xZ2,Z2,[],{}
139,1010,False,0,[],False,Z2xZ2,Z2,[],{}
139,1025,False,0,[],False,Z2xZ2,Z2,[],{}
139,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
139,1040,False,0,[],False,Z2xZ2,Z2,[],{}
139,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,1100,False,0,[],False,Z2xZ2,Z2,[],{}
139,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
139,1175,False,0,[],False,Z2xZ2,Z2,[],{}
143,0,False,0,[],False,Z2,(Z2)^3,[],{}
143,1,False,0,[],False,Z2,Z2xZ2,[],{}
143,2,False,0,[],False,Z2,Z2xZ2,[],{}
143,4,False,0,[],False,Z2,Z2xZ2,[],{}
143,5,False,0,[],False,Z2,Z2xZ2,[],{}
143,6,False,0,[],False,Z2,Z2xZ2,[],{}
143,10,False,0,[],False,Z2,Z2xZ2,[],{}
143,20,False,0,[],False,Z2,Z2xZ2,[],{}
143,30,False,0,[],False,Z2,Z2xZ2,[],{}
143,34,False,0,[],False,Z2,Z2,[],{}
143,40,False,0,[],False,Z2,Z2xZ2,[],{}
143,50,False,0,[],False,Z2,Z2xZ2,[],{}
143,52,False,0,[],False,Z2,Z2xZ2,[],{}
143,54,False,0,[],False,Z2,Z2xZ2,[],{}
143,95,False,0,[],False,Z2,Z2,[],{}
143,125,False,0,[],False,Z2,Z2xZ2,[],{}
143,126,False,0,[],False,Z2,Z2xZ2,[],{}
143,127,False,0,[],False,Z2,Z2xZ2,[],{}
143,131,False,0,[],False,Z2,Z2xZ2,[],{}
143,132,False,0,[],False,Z2,Z2xZ2,[],{}
143,133,False,0,[],False,Z2,Z2xZ2,[],{}
143,137,False,0,[],False,Z2,Z2xZ2,[],{}
143,138,False,0,[],False,Z2,Z2xZ2,[],{}
143,139,False,0,[],False,Z2,Z2xZ2,[],{}
143,143,False,0,[],False,Z2,Z2,[],{}
143,161,False,0,[],False,Z2,Z2,[],{}
143,179,False,0,[],False,Z2,Z2,[],{}
143,185,False,0,[],False,Z2,Z2,[],{}
143,191,False,0,[],False,Z2,Z2,[],{}
143,197,False,0,[],False,Z2,Z2,[],{}
143,215,False,0,[],False,Z2,Z2,[],{}
143,296,False,0,[],False,Z2,Trivial,[],{}
143,350,True,108,[125],True,Z2,Z2xZ2,['Z2xZ2'],{125: 108}
143,354,True,216,"[131, 137]",False,Z2,Z2,['Z2xZ2'],"{131: 108, 137: 108}"
143,360,True,108,[143],True,Z2,Z2xZ2,['Z2'],{143: 108}
143,370,True,108,[143],True,Z2,Z2xZ2,['Z2'],{143: 108}
143,380,True,108,[161],True,Z2,Z2xZ2,['Z2'],{161: 108}
143,390,True,108,[179],True,Z2,Z2xZ2,['Z2'],{179: 108}
143,394,True,216,"[185, 191]",False,Z2,Z2,['Z2'],"{185: 108, 191: 108}"
143,400,True,108,[197],True,Z2,Z2xZ2,['Z2'],{197: 108}
143,410,True,108,[161],True,Z2,Z2xZ2,['Z2'],{161: 108}
143,420,True,108,[197],True,Z2,Z2xZ2,['Z2'],{197: 108}
143,430,True,108,[179],True,Z2,Z2xZ2,['Z2'],{179: 108}
143,434,True,216,"[185, 191]",False,Z2,Z2,['Z2'],"{185: 108, 191: 108}"
143,440,True,216,[215],True,Z2,Z2,['Z2'],{215: 216}
143,500,True,216,[296],True,Z2,Z2,['Trivial'],{296: 216}
143,560,True,216,[296],True,Z2,Z2,['Trivial'],{296: 216}
143,980,False,0,[],False,Z2,Z2xZ2,[],{}
143,982,False,0,[],False,Z2,Z2xZ2,[],{}
143,984,False,0,[],False,Z2,Z2xZ2,[],{}
143,986,False,0,[],False,Z2,Z2,[],{}
143,995,False,0,[],False,Z2,Z2,[],{}
143,1010,False,0,[],False,Z2,Z2,[],{}
143,1025,False,0,[],False,Z2,Z2,[],{}
143,1031,False,0,[],False,Z2,Trivial,[],{}
143,1040,False,0,[],False,Z2,Z2,[],{}
143,1055,False,0,[],False,Z2,Z2xZ2,[],{}
143,1057,False,0,[],False,Z2,Z2xZ2,[],{}
143,1059,False,0,[],False,Z2,Z2xZ2,[],{}
143,1100,False,0,[],False,Z2,Z2,[],{}
143,1130,False,0,[],False,Z2,Z2xZ2,[],{}
143,1132,False,0,[],False,Z2,Z2xZ2,[],{}
143,1134,False,0,[],False,Z2,Z2xZ2,[],{}
143,1175,False,0,[],False,Z2,Z2,[],{}
161,0,False,0,[],False,Z2,(Z2)^3,[],{}
161,1,False,0,[],False,Z2,Z2xZ2,[],{}
161,2,False,0,[],False,Z2,Z2xZ2,[],{}
161,4,False,0,[],False,Z2,Z2xZ2,[],{}
161,5,False,0,[],False,Z2,Z2xZ2,[],{}
161,6,False,0,[],False,Z2,Z2xZ2,[],{}
161,10,False,0,[],False,Z2,Z2xZ2,[],{}
161,20,False,0,[],False,Z2,Z2xZ2,[],{}
161,30,False,0,[],False,Z2,Z2xZ2,[],{}
161,34,False,0,[],False,Z2,Z2,[],{}
161,40,False,0,[],False,Z2,Z2xZ2,[],{}
161,50,False,0,[],False,Z2,Z2xZ2,[],{}
161,52,False,0,[],False,Z2,Z2xZ2,[],{}
161,54,False,0,[],False,Z2,Z2xZ2,[],{}
161,95,False,0,[],False,Z2,Z2,[],{}
161,125,False,0,[],False,Z2,Z2xZ2,[],{}
161,126,False,0,[],False,Z2,Z2xZ2,[],{}
161,127,False,0,[],False,Z2,Z2xZ2,[],{}
161,131,False,0,[],False,Z2,Z2xZ2,[],{}
161,132,False,0,[],False,Z2,Z2xZ2,[],{}
161,133,False,0,[],False,Z2,Z2xZ2,[],{}
161,137,False,0,[],False,Z2,Z2xZ2,[],{}
161,138,False,0,[],False,Z2,Z2xZ2,[],{}
161,139,False,0,[],False,Z2,Z2xZ2,[],{}
161,143,False,0,[],False,Z2,Z2,[],{}
161,161,False,0,[],False,Z2,Z2,[],{}
161,179,False,0,[],False,Z2,Z2,[],{}
161,185,False,0,[],False,Z2,Z2,[],{}
161,191,False,0,[],False,Z2,Z2,[],{}
161,197,False,0,[],False,Z2,Z2,[],{}
161,215,False,0,[],False,Z2,Z2,[],{}
161,296,False,0,[],False,Z2,Trivial,[],{}
161,350,True,108,[179],True,Z2,Z2xZ2,['Z2'],{179: 108}
161,354,True,216,"[185, 191]",False,Z2,Z2,['Z2'],"{185: 108, 191: 108}"
161,360,True,108,[161],True,Z2,Z2xZ2,['Z2'],{161: 108}
161,370,True,108,[197],True,Z2,Z2xZ2,['Z2'],{197: 108}
161,380,True,108,[143],True,Z2,Z2xZ2,['Z2'],{143: 108}
161,390,True,108,[125],True,Z2,Z2xZ2,['Z2xZ2'],{125: 108}
161,394,True,216,"[131, 137]",False,Z2,Z2,['Z2xZ2'],"{131: 108, 137: 108}"
161,400,True,108,[143],True,Z2,Z2xZ2,['Z2'],{143: 108}
161,410,True,108,[197],True,Z2,Z2xZ2,['Z2'],{197: 108}
161,420,True,108,[161],True,Z2,Z2xZ2,['Z2'],{161: 108}
161,430,True,108,[179],True,Z2,Z2xZ2,['Z2'],{179: 108}
161,434,True,216,"[185, 191]",False,Z2,Z2,['Z2'],"{185: 108, 191: 108}"
161,440,True,216,[296],True,Z2,Z2,['Trivial'],{296: 216}
161,500,True,216,[215],True,Z2,Z2,['Z2'],{215: 216}
161,560,True,216,[296],True,Z2,Z2,['Trivial'],{296: 216}
161,980,False,0,[],False,Z2,Z2xZ2,[],{}
161,982,False,0,[],False,Z2,Z2xZ2,[],{}
161,984,False,0,[],False,Z2,Z2xZ2,[],{}
161,986,False,0,[],False,Z2,Z2,[],{}
161,995,False,0,[],False,Z2,Z2,[],{}
161,1010,False,0,[],False,Z2,Z2,[],{}
161,1025,False,0,[],False,Z2,Z2,[],{}
161,1031,False,0,[],False,Z2,Trivial,[],{}
161,1040,False,0,[],False,Z2,Z2,[],{}
161,1055,False,0,[],False,Z2,Z2xZ2,[],{}
161,1057,False,0,[],False,Z2,Z2xZ2,[],{}
161,1059,False,0,[],False,Z2,Z2xZ2,[],{}
161,1100,False,0,[],False,Z2,Z2,[],{}
161,1130,False,0,[],False,Z2,Z2xZ2,[],{}
161,1132,False,0,[],False,Z2,Z2xZ2,[],{}
161,1134,False,0,[],False,Z2,Z2xZ2,[],{}
161,1175,False,0,[],False,Z2,Z2,[],{}
179,0,True,108,[179],True,Z2,(Z2)^3,['Z2'],{179: 108}
179,1,False,0,[],False,Z2,Z2xZ2,[],{}
179,2,False,0,[],False,Z2,Z2xZ2,[],{}
179,4,True,216,"[185, 191]",False,Z2,Z2xZ2,['Z2'],"{185: 108, 191: 108}"
179,5,False,0,[],False,Z2,Z2xZ2,[],{}
179,6,False,0,[],False,Z2,Z2xZ2,[],{}
179,10,True,216,"[161, 197]",False,Z2,Z2xZ2,['Z2'],"{161: 108, 197: 108}"
179,20,True,216,"[143, 197]",False,Z2,Z2xZ2,['Z2'],"{143: 108, 197: 108}"
179,30,True,216,"[125, 179]",False,Z2,Z2xZ2,"['Z2', 'Z2xZ2']","{125: 108, 179: 108}"
179,34,True,432,"[131, 137, 185, 191]",False,Z2,Z2,"['Z2', 'Z2xZ2']","{131: 108, 137: 108, 185: 108, 191: 108}"
179,40,True,216,"[143, 161]",False,Z2,Z2xZ2,['Z2'],"{143: 108, 161: 108}"
179,50,True,216,[296],True,Z2,Z2xZ2,['Trivial'],{296: 216}
179,52,False,0,[],False,Z2,Z2xZ2,[],{}
179,54,False,0,[],False,Z2,Z2xZ2,[],{}
179,95,True,432,"[215, 296]",False,Z2,Z2,"['Trivial', 'Z2']","{215: 216, 296: 216}"
179,125,False,0,[],False,Z2,Z2xZ2,[],{}
179,126,False,0,[],False,Z2,Z2xZ2,[],{}
179,127,False,0,[],False,Z2,Z2xZ2,[],{}
179,131,False,0,[],False,Z2,Z2xZ2,[],{}
179,132,False,0,[],False,Z2,Z2xZ2,[],{}
179,133,False,0,[],False,Z2,Z2xZ2,[],{}
179,137,False,0,[],False,Z2,Z2xZ2,[],{}
179,138,False,0,[],False,Z2,Z2xZ2,[],{}
179,139,False,0,[],False,Z2,Z2xZ2,[],{}
179,143,False,0,[],False,Z2,Z2,[],{}
179,161,False,0,[],False,Z2,Z2,[],{}
179,179,False,0,[],False,Z2,Z2,[],{}
179,185,False,0,[],False,Z2,Z2,[],{}
179,191,False,0,[],False,Z2,Z2,[],{}
179,197,False,0,[],False,Z2,Z2,[],{}
179,215,False,0,[],False,Z2,Z2,[],{}
179,296,False,0,[],False,Z2,Trivial,[],{}
179,350,False,0,[],False,Z2,Z2xZ2,[],{}
179,354,False,0,[],False,Z2,Z2,[],{}
179,360,False,0,[],False,Z2,Z2xZ2,[],{}
179,370,False,0,[],False,Z2,Z2xZ2,[],{}
179,380,False,0,[],False,Z2,Z2xZ2,[],{}
179,390,False,0,[],False,Z2,Z2xZ2,[],{}
179,394,False,0,[],False,Z2,Z2,[],{}
179,400,False,0,[],False,Z2,Z2xZ2,[],{}
179,410,False,0,[],False,Z2,Z2xZ2,[],{}
179,420,False,0,[],False,Z2,Z2xZ2,[],{}
179,430,False,0,[],False,Z2,Z2xZ2,[],{}
179,434,False,0,[],False,Z2,Z2,[],{}
179,440,False,0,[],False,Z2,Z2,[],{}
179,500,False,0,[],False,Z2,Z2,[],{}
179,560,False,0,[],False,Z2,Z2,[],{}
179,980,False,0,[],False,Z2,Z2xZ2,[],{}
179,982,False,0,[],False,Z2,Z2xZ2,[],{}
179,984,False,0,[],False,Z2,Z2xZ2,[],{}
179,986,False,0,[],False,Z2,Z2,[],{}
179,995,False,0,[],False,Z2,Z2,[],{}
179,1010,False,0,[],False,Z2,Z2,[],{}
179,1025,False,0,[],False,Z2,Z2,[],{}
179,1031,False,0,[],False,Z2,Trivial,[],{}
179,1040,False,0,[],False,Z2,Z2,[],{}
179,1055,False,0,[],False,Z2,Z2xZ2,[],{}
179,1057,False,0,[],False,Z2,Z2xZ2,[],{}
179,1059,False,0,[],False,Z2,Z2xZ2,[],{}
179,1100,False,0,[],False,Z2,Z2,[],{}
179,1130,False,0,[],False,Z2,Z2xZ2,[],{}
179,1132,False,0,[],False,Z2,Z2xZ2,[],{}
179,1134,False,0,[],False,Z2,Z2xZ2,[],{}
179,1175,False,0,[],False,Z2,Z2,[],{}
185,0,False,0,[],False,Z2,(Z2)^3,[],{}
185,1,False,0,[],False,Z2,Z2xZ2,[],{}
185,2,False,0,[],False,Z2,Z2xZ2,[],{}
185,4,False,0,[],False,Z2,Z2xZ2,[],{}
185,5,False,0,[],False,Z2,Z2xZ2,[],{}
185,6,False,0,[],False,Z2,Z2xZ2,[],{}
185,10,False,0,[],False,Z2,Z2xZ2,[],{}
185,20,False,0,[],False,Z2,Z2xZ2,[],{}
185,30,False,0,[],False,Z2,Z2xZ2,[],{}
185,34,False,0,[],False,Z2,Z2,[],{}
185,40,False,0,[],False,Z2,Z2xZ2,[],{}
185,50,False,0,[],False,Z2,Z2xZ2,[],{}
185,52,False,0,[],False,Z2,Z2xZ2,[],{}
185,54,False,0,[],False,Z2,Z2xZ2,[],{}
185,95,False,0,[],False,Z2,Z2,[],{}
185,125,True,108,[179],True,Z2,Z2xZ2,['Z2'],{179: 108}
185,126,False,0,[],False,Z2,Z2xZ2,[],{}
185,127,False,0,[],False,Z2,Z2xZ2,[],{}
185,131,True,108,[185],True,Z2,Z2xZ2,['Z2'],{185: 108}
185,132,False,0,[],False,Z2,Z2xZ2,[],{}
185,133,False,0,[],False,Z2,Z2xZ2,[],{}
185,137,True,108,[191],True,Z2,Z2xZ2,['Z2'],{191: 108}
185,138,False,0,[],False,Z2,Z2xZ2,[],{}
185,139,False,0,[],False,Z2,Z2xZ2,[],{}
185,143,True,216,"[161, 197]",False,Z2,Z2,['Z2'],"{161: 108, 197: 108}"
185,161,True,216,"[143, 197]",False,Z2,Z2,['Z2'],"{143: 108, 197: 108}"
185,179,True,216,"[125, 179]",False,Z2,Z2,"['Z2', 'Z2xZ2']","{125: 108, 179: 108}"
185,185,True,216,"[131, 185]",False,Z2,Z2,"['Z2', 'Z2xZ2']","{131: 108, 185: 108}"
185,191,True,216,"[137, 191]",False,Z2,Z2,"['Z2', 'Z2xZ2']","{137: 108, 191: 108}"
185,197,True,216,"[143, 161]",False,Z2,Z2,['Z2'],"{143: 108, 161: 108}"
185,215,True,216,[296],True,Z2,Z2,['Trivial'],{296: 216}
185,296,True,432,"[215, 296]",False,Z2,Trivial,"['Trivial', 'Z2']","{215: 216, 296: 216}"
185,350,False,0,[],False,Z2,Z2xZ2,[],{}
185,354,False,0,[],False,Z2,Z2,[],{}
185,360,False,0,[],False,Z2,Z2xZ2,[],{}
185,370,False,0,[],False,Z2,Z2xZ2,[],{}
185,380,False,0,[],False,Z2,Z2xZ2,[],{}
185,390,False,0,[],False,Z2,Z2xZ2,[],{}
185,394,False,0,[],False,Z2,Z2,[],{}
185,400,False,0,[],False,Z2,Z2xZ2,[],{}
185,410,False,0,[],False,Z2,Z2xZ2,[],{}
185,420,False,0,[],False,Z2,Z2xZ2,[],{}
185,430,False,0,[],False,Z2,Z2xZ2,[],{}
185,434,False,0,[],False,Z2,Z2,[],{}
185,440,False,0,[],False,Z2,Z2,[],{}
185,500,False,0,[],False,Z2,Z2,[],{}
185,560,False,0,[],False,Z2,Z2,[],{}
185,980,False,0,[],False,Z2,Z2xZ2,[],{}
185,982,False,0,[],False,Z2,Z2xZ2,[],{}
185,984,False,0,[],False,Z2,Z2xZ2,[],{}
185,986,False,0,[],False,Z2,Z2,[],{}
185,995,False,0,[],False,Z2,Z2,[],{}
185,1010,False,0,[],False,Z2,Z2,[],{}
185,1025,False,0,[],False,Z2,Z2,[],{}
185,1031,False,0,[],False,Z2,Trivial,[],{}
185,1040,False,0,[],False,Z2,Z2,[],{}
185,1055,False,0,[],False,Z2,Z2xZ2,[],{}
185,1057,False,0,[],False,Z2,Z2xZ2,[],{}
185,1059,False,0,[],False,Z2,Z2xZ2,[],{}
185,1100,False,0,[],False,Z2,Z2,[],{}
185,1130,False,0,[],False,Z2,Z2xZ2,[],{}
185,1132,False,0,[],False,Z2,Z2xZ2,[],{}
185,1134,False,0,[],False,Z2,Z2xZ2,[],{}
185,1175,False,0,[],False,Z2,Z2,[],{}
191,0,False,0,[],False,Z2,(Z2)^3,[],{}
191,1,False,0,[],False,Z2,Z2xZ2,[],{}
191,2,False,0,[],False,Z2,Z2xZ2,[],{}
191,4,False,0,[],False,Z2,Z2xZ2,[],{}
191,5,False,0,[],False,Z2,Z2xZ2,[],{}
191,6,False,0,[],False,Z2,Z2xZ2,[],{}
191,10,False,0,[],False,Z2,Z2xZ2,[],{}
191,20,False,0,[],False,Z2,Z2xZ2,[],{}
191,30,False,0,[],False,Z2,Z2xZ2,[],{}
191,34,False,0,[],False,Z2,Z2,[],{}
191,40,False,0,[],False,Z2,Z2xZ2,[],{}
191,50,False,0,[],False,Z2,Z2xZ2,[],{}
191,52,False,0,[],False,Z2,Z2xZ2,[],{}
191,54,False,0,[],False,Z2,Z2xZ2,[],{}
191,95,False,0,[],False,Z2,Z2,[],{}
191,125,True,108,[179],True,Z2,Z2xZ2,['Z2'],{179: 108}
191,126,False,0,[],False,Z2,Z2xZ2,[],{}
191,127,False,0,[],False,Z2,Z2xZ2,[],{}
191,131,True,108,[191],True,Z2,Z2xZ2,['Z2'],{191: 108}
191,132,False,0,[],False,Z2,Z2xZ2,[],{}
191,133,False,0,[],False,Z2,Z2xZ2,[],{}
191,137,True,108,[185],True,Z2,Z2xZ2,['Z2'],{185: 108}
191,138,False,0,[],False,Z2,Z2xZ2,[],{}
191,139,False,0,[],False,Z2,Z2xZ2,[],{}
191,143,True,216,"[161, 197]",False,Z2,Z2,['Z2'],"{161: 108, 197: 108}"
191,161,True,216,"[143, 197]",False,Z2,Z2,['Z2'],"{143: 108, 197: 108}"
191,179,True,216,"[125, 179]",False,Z2,Z2,"['Z2', 'Z2xZ2']","{125: 108, 179: 108}"
191,185,True,216,"[137, 191]",False,Z2,Z2,"['Z2', 'Z2xZ2']","{137: 108, 191: 108}"
191,191,True,216,"[131, 185]",False,Z2,Z2,"['Z2', 'Z2xZ2']","{131: 108, 185: 108}"
191,197,True,216,"[143, 161]",False,Z2,Z2,['Z2'],"{143: 108, 161: 108}"
191,215,True,216,[296],True,Z2,Z2,['Trivial'],{296: 216}
191,296,True,432,"[215, 296]",False,Z2,Trivial,"['Trivial', 'Z2']","{215: 216, 296: 216}"
191,350,False,0,[],False,Z2,Z2xZ2,[],{}
191,354,False,0,[],False,Z2,Z2,[],{}
191,360,False,0,[],False,Z2,Z2xZ2,[],{}
191,370,False,0,[],False,Z2,Z2xZ2,[],{}
191,380,False,0,[],False,Z2,Z2xZ2,[],{}
191,390,False,0,[],False,Z2,Z2xZ2,[],{}
191,394,False,0,[],False,Z2,Z2,[],{}
191,400,False,0,[],False,Z2,Z2xZ2,[],{}
191,410,False,0,[],False,Z2,Z2xZ2,[],{}
191,420,False,0,[],False,Z2,Z2xZ2,[],{}
191,430,False,0,[],False,Z2,Z2xZ2,[],{}
191,434,False,0,[],False,Z2,Z2,[],{}
191,440,False,0,[],False,Z2,Z2,[],{}
191,500,False,0,[],False,Z2,Z2,[],{}
191,560,False,0,[],False,Z2,Z2,[],{}
191,980,False,0,[],False,Z2,Z2xZ2,[],{}
191,982,False,0,[],False,Z2,Z2xZ2,[],{}
191,984,False,0,[],False,Z2,Z2xZ2,[],{}
191,986,False,0,[],False,Z2,Z2,[],{}
191,995,False,0,[],False,Z2,Z2,[],{}
191,1010,False,0,[],False,Z2,Z2,[],{}
191,1025,False,0,[],False,Z2,Z2,[],{}
191,1031,False,0,[],False,Z2,Trivial,[],{}
191,1040,False,0,[],False,Z2,Z2,[],{}
191,1055,False,0,[],False,Z2,Z2xZ2,[],{}
191,1057,False,0,[],False,Z2,Z2xZ2,[],{}
191,1059,False,0,[],False,Z2,Z2xZ2,[],{}
191,1100,False,0,[],False,Z2,Z2,[],{}
191,1130,False,0,[],False,Z2,Z2xZ2,[],{}
191,1132,False,0,[],False,Z2,Z2xZ2,[],{}
191,1134,False,0,[],False,Z2,Z2xZ2,[],{}
191,1175,False,0,[],False,Z2,Z2,[],{}
197,0,False,0,[],False,Z2,(Z2)^3,[],{}
197,1,False,0,[],False,Z2,Z2xZ2,[],{}
197,2,False,0,[],False,Z2,Z2xZ2,[],{}
197,4,False,0,[],False,Z2,Z2xZ2,[],{}
197,5,False,0,[],False,Z2,Z2xZ2,[],{}
197,6,False,0,[],False,Z2,Z2xZ2,[],{}
197,10,False,0,[],False,Z2,Z2xZ2,[],{}
197,20,False,0,[],False,Z2,Z2xZ2,[],{}
197,30,False,0,[],False,Z2,Z2xZ2,[],{}
197,34,False,0,[],False,Z2,Z2,[],{}
197,40,False,0,[],False,Z2,Z2xZ2,[],{}
197,50,False,0,[],False,Z2,Z2xZ2,[],{}
197,52,False,0,[],False,Z2,Z2xZ2,[],{}
197,54,False,0,[],False,Z2,Z2xZ2,[],{}
197,95,False,0,[],False,Z2,Z2,[],{}
197,125,False,0,[],False,Z2,Z2xZ2,[],{}
197,126,False,0,[],False,Z2,Z2xZ2,[],{}
197,127,False,0,[],False,Z2,Z2xZ2,[],{}
197,131,False,0,[],False,Z2,Z2xZ2,[],{}
197,132,False,0,[],False,Z2,Z2xZ2,[],{}
197,133,False,0,[],False,Z2,Z2xZ2,[],{}
197,137,False,0,[],False,Z2,Z2xZ2,[],{}
197,138,False,0,[],False,Z2,Z2xZ2,[],{}
197,139,False,0,[],False,Z2,Z2xZ2,[],{}
197,143,False,0,[],False,Z2,Z2,[],{}
197,161,False,0,[],False,Z2,Z2,[],{}
197,179,False,0,[],False,Z2,Z2,[],{}
197,185,False,0,[],False,Z2,Z2,[],{}
197,191,False,0,[],False,Z2,Z2,[],{}
197,197,False,0,[],False,Z2,Z2,[],{}
197,215,False,0,[],False,Z2,Z2,[],{}
197,296,False,0,[],False,Z2,Trivial,[],{}
197,350,True,108,[179],True,Z2,Z2xZ2,['Z2'],{179: 108}
197,354,True,216,"[185, 191]",False,Z2,Z2,['Z2'],"{185: 108, 191: 108}"
197,360,True,108,[197],True,Z2,Z2xZ2,['Z2'],{197: 108}
197,370,True,108,[161],True,Z2,Z2xZ2,['Z2'],{161: 108}
197,380,True,108,[197],True,Z2,Z2xZ2,['Z2'],{197: 108}
197,390,True,108,[179],True,Z2,Z2xZ2,['Z2'],{179: 108}
197,394,True,216,"[185, 191]",False,Z2,Z2,['Z2'],"{185: 108, 191: 108}"
197,400,True,108,[161],True,Z2,Z2xZ2,['Z2'],{161: 108}
197,410,True,108,[143],True,Z2,Z2xZ2,['Z2'],{143: 108}
197,420,True,108,[143],True,Z2,Z2xZ2,['Z2'],{143: 108}
197,430,True,108,[125],True,Z2,Z2xZ2,['Z2xZ2'],{125: 108}
197,434,True,216,"[131, 137]",False,Z2,Z2,['Z2xZ2'],"{131: 108, 137: 108}"
197,440,True,216,[296],True,Z2,Z2,['Trivial'],{296: 216}
197,500,True,216,[296],True,Z2,Z2,['Trivial'],{296: 216}
197,560,True,216,[215],True,Z2,Z2,['Z2'],{215: 216}
197,980,False,0,[],False,Z2,Z2xZ2,[],{}
197,982,False,0,[],False,Z2,Z2xZ2,[],{}
197,984,False,0,[],False,Z2,Z2xZ2,[],{}
197,986,False,0,[],False,Z2,Z2,[],{}
197,995,False,0,[],False,Z2,Z2,[],{}
197,1010,False,0,[],False,Z2,Z2,[],{}
197,1025,False,0,[],False,Z2,Z2,[],{}
197,1031,False,0,[],False,Z2,Trivial,[],{}
197,1040,False,0,[],False,Z2,Z2,[],{}
197,1055,False,0,[],False,Z2,Z2xZ2,[],{}
197,1057,False,0,[],False,Z2,Z2xZ2,[],{}
197,1059,False,0,[],False,Z2,Z2xZ2,[],{}
197,1100,False,0,[],False,Z2,Z2,[],{}
197,1130,False,0,[],False,Z2,Z2xZ2,[],{}
197,1132,False,0,[],False,Z2,Z2xZ2,[],{}
197,1134,False,0,[],False,Z2,Z2xZ2,[],{}
197,1175,False,0,[],False,Z2,Z2,[],{}
215,0,False,0,[],False,Z2,(Z2)^3,[],{}
215,1,False,0,[],False,Z2,Z2xZ2,[],{}
215,2,False,0,[],False,Z2,Z2xZ2,[],{}
215,4,False,0,[],False,Z2,Z2xZ2,[],{}
215,5,False,0,[],False,Z2,Z2xZ2,[],{}
215,6,False,0,[],False,Z2,Z2xZ2,[],{}
215,10,False,0,[],False,Z2,Z2xZ2,[],{}
215,20,False,0,[],False,Z2,Z2xZ2,[],{}
215,30,False,0,[],False,Z2,Z2xZ2,[],{}
215,34,False,0,[],False,Z2,Z2,[],{}
215,40,False,0,[],False,Z2,Z2xZ2,[],{}
215,50,False,0,[],False,Z2,Z2xZ2,[],{}
215,52,False,0,[],False,Z2,Z2xZ2,[],{}
215,54,False,0,[],False,Z2,Z2xZ2,[],{}
215,95,False,0,[],False,Z2,Z2,[],{}
215,125,False,0,[],False,Z2,Z2xZ2,[],{}
