config_id,r_total,r1,r2,n_aa,n_bb,n_qq,parameter_count,parameter_count_simplified,parameter_formula_match,bilinear_constraint_upper_bound,aab_constraint_upper_bound,abb_constraint_upper_bound,aabb_constraint_upper_bound,constraint_upper_bound_total,raw_upper_deficit,qq_parameter_bonus,provenance
R21_r16_r215_aa13_bb0_qq2,21,6,15,13,0,2,516,516,True,729,3645,0,18225,22599,-22083,-6,EXACT_DERIVED
R21_r16_r215_aa0_bb12_qq3,21,6,15,0,12,3,513,513,True,729,0,3645,18225,22599,-22086,-9,EXACT_DERIVED
R21_r16_r215_aa1_bb11_qq3,21,6,15,1,11,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa2_bb10_qq3,21,6,15,2,10,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa3_bb9_qq3,21,6,15,3,9,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa4_bb8_qq3,21,6,15,4,8,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa5_bb7_qq3,21,6,15,5,7,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa6_bb6_qq3,21,6,15,6,6,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa7_bb5_qq3,21,6,15,7,5,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa8_bb4_qq3,21,6,15,8,4,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa9_bb3_qq3,21,6,15,9,3,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa10_bb2_qq3,21,6,15,10,2,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa11_bb1_qq3,21,6,15,11,1,3,513,513,True,729,3645,3645,18225,26244,-25731,-9,EXACT_DERIVED
R21_r16_r215_aa12_bb0_qq3,21,6,15,12,0,3,513,513,True,729,3645,0,18225,22599,-22086,-9,EXACT_DERIVED
R21_r16_r215_aa0_bb11_qq4,21,6,15,0,11,4,510,510,True,729,0,3645,18225,22599,-22089,-12,EXACT_DERIVED
R21_r16_r215_aa1_bb10_qq4,21,6,15,1,10,4,510,510,True,729,3645,3645,18225,26244,-25734,-12,EXACT_DERIVED
R21_r16_r215_aa2_bb9_qq4,21,6,15,2,9,4,510,510,True,729,3645,3645,18225,26244,-25734,-12,EXACT_DERIVED
R21_r16_r215_aa3_bb8_qq4,21,6,15,3,8,4,510,510,True,729,3645,3645,18225,26244,-25734,-12,EXACT_DERIVED
R21_r16_r215_aa4_bb7_qq4,21,6,15,4,7,4,510,510,True,729,3645,3645,18225,26244,-25734,-12,EXACT_DERIVED
R21_r16_r215_aa5_bb6_qq4,21,6,15,5,6,4,510,510,True,729,3645,3645,18225,26244,-25734,-12,EXACT_DERIVED
R21_r16_r215_aa6_bb5_qq4,21,6,15,6,5,4,510,510,True,729,3645,3645,18225,26244,-25734,-12,EXACT_DERIVED
R21_r16_r215_aa7_bb4_qq4,21,6,15,7,4,4,510,510,True,729,3645,3645,18225,26244,-25734,-12,EXACT_DERIVED
R21_r16_r215_aa8_bb3_qq4,21,6,15,8,3,4,510,510,True,729,3645,3645,18225,26244,-25734,-12,EXACT_DERIVED
R21_r16_r215_aa9_bb2_qq4,21,6,15,9,2,4,510,510,True,729,3645,3645,18225,26244,-25734,-12,EXACT_DERIVED
R21_r16_r215_aa10_bb1_qq4,21,6,15,10,1,4,510,510,True,729,3645,3645,18225,26244,-25734,-12,EXACT_DERIVED
R21_r16_r215_aa11_bb0_qq4,21,6,15,11,0,4,510,510,True,729,3645,0,18225,22599,-22089,-12,EXACT_DERIVED
R21_r16_r215_aa0_bb10_qq5,21,6,15,0,10,5,507,507,True,729,0,3645,18225,22599,-22092,-15,EXACT_DERIVED
R21_r16_r215_aa1_bb9_qq5,21,6,15,1,9,5,507,507,True,729,3645,3645,18225,26244,-25737,-15,EXACT_DERIVED
R21_r16_r215_aa2_bb8_qq5,21,6,15,2,8,5,507,507,True,729,3645,3645,18225,26244,-25737,-15,EXACT_DERIVED
R21_r16_r215_aa3_bb7_qq5,21,6,15,3,7,5,507,507,True,729,3645,3645,18225,26244,-25737,-15,EXACT_DERIVED
R21_r16_r215_aa4_bb6_qq5,21,6,15,4,6,5,507,507,True,729,3645,3645,18225,26244,-25737,-15,EXACT_DERIVED
R21_r16_r215_aa5_bb5_qq5,21,6,15,5,5,5,507,507,True,729,3645,3645,18225,26244,-25737,-15,EXACT_DERIVED
R21_r16_r215_aa6_bb4_qq5,21,6,15,6,4,5,507,507,True,729,3645,3645,18225,26244,-25737,-15,EXACT_DERIVED
R21_r16_r215_aa7_bb3_qq5,21,6,15,7,3,5,507,507,True,729,3645,3645,18225,26244,-25737,-15,EXACT_DERIVED
R21_r16_r215_aa8_bb2_qq5,21,6,15,8,2,5,507,507,True,729,3645,3645,18225,26244,-25737,-15,EXACT_DERIVED
R21_r16_r215_aa9_bb1_qq5,21,6,15,9,1,5,507,507,True,729,3645,3645,18225,26244,-25737,-15,EXACT_DERIVED
R21_r16_r215_aa10_bb0_qq5,21,6,15,10,0,5,507,507,True,729,3645,0,18225,22599,-22092,-15,EXACT_DERIVED
R21_r16_r215_aa0_bb9_qq6,21,6,15,0,9,6,504,504,True,729,0,3645,18225,22599,-22095,-18,EXACT_DERIVED
R21_r16_r215_aa1_bb8_qq6,21,6,15,1,8,6,504,504,True,729,3645,3645,18225,26244,-25740,-18,EXACT_DERIVED
R21_r16_r215_aa2_bb7_qq6,21,6,15,2,7,6,504,504,True,729,3645,3645,18225,26244,-25740,-18,EXACT_DERIVED
R21_r16_r215_aa3_bb6_qq6,21,6,15,3,6,6,504,504,True,729,3645,3645,18225,26244,-25740,-18,EXACT_DERIVED
R21_r16_r215_aa4_bb5_qq6,21,6,15,4,5,6,504,504,True,729,3645,3645,18225,26244,-25740,-18,EXACT_DERIVED
R21_r16_r215_aa5_bb4_qq6,21,6,15,5,4,6,504,504,True,729,3645,3645,18225,26244,-25740,-18,EXACT_DERIVED
R21_r16_r215_aa6_bb3_qq6,21,6,15,6,3,6,504,504,True,729,3645,3645,18225,26244,-25740,-18,EXACT_DERIVED
R21_r16_r215_aa7_bb2_qq6,21,6,15,7,2,6,504,504,True,729,3645,3645,18225,26244,-25740,-18,EXACT_DERIVED
R21_r16_r215_aa8_bb1_qq6,21,6,15,8,1,6,504,504,True,729,3645,3645,18225,26244,-25740,-18,EXACT_DERIVED
R21_r16_r215_aa9_bb0_qq6,21,6,15,9,0,6,504,504,True,729,3645,0,18225,22599,-22095,-18,EXACT_DERIVED
R21_r16_r215_aa0_bb8_qq7,21,6,15,0,8,7,501,501,True,729,0,3645,18225,22599,-22098,-21,EXACT_DERIVED
R21_r16_r215_aa1_bb7_qq7,21,6,15,1,7,7,501,501,True,729,3645,3645,18225,26244,-25743,-21,EXACT_DERIVED
R21_r16_r215_aa2_bb6_qq7,21,6,15,2,6,7,501,501,True,729,3645,3645,18225,26244,-25743,-21,EXACT_DERIVED
R21_r16_r215_aa3_bb5_qq7,21,6,15,3,5,7,501,501,True,729,3645,3645,18225,26244,-25743,-21,EXACT_DERIVED
R21_r16_r215_aa4_bb4_qq7,21,6,15,4,4,7,501,501,True,729,3645,3645,18225,26244,-25743,-21,EXACT_DERIVED
R21_r16_r215_aa5_bb3_qq7,21,6,15,5,3,7,501,501,True,729,3645,3645,18225,26244,-25743,-21,EXACT_DERIVED
R21_r16_r215_aa6_bb2_qq7,21,6,15,6,2,7,501,501,True,729,3645,3645,18225,26244,-25743,-21,EXACT_DERIVED
R21_r16_r215_aa7_bb1_qq7,21,6,15,7,1,7,501,501,True,729,3645,3645,18225,26244,-25743,-21,EXACT_DERIVED
R21_r16_r215_aa8_bb0_qq7,21,6,15,8,0,7,501,501,True,729,3645,0,18225,22599,-22098,-21,EXACT_DERIVED
R21_r16_r215_aa0_bb7_qq8,21,6,15,0,7,8,498,498,True,729,0,3645,18225,22599,-22101,-24,EXACT_DERIVED
R21_r16_r215_aa1_bb6_qq8,21,6,15,1,6,8,498,498,True,729,3645,3645,18225,26244,-25746,-24,EXACT_DERIVED
R21_r16_r215_aa2_bb5_qq8,21,6,15,2,5,8,498,498,True,729,3645,3645,18225,26244,-25746,-24,EXACT_DERIVED
R21_r16_r215_aa3_bb4_qq8,21,6,15,3,4,8,498,498,True,729,3645,3645,18225,26244,-25746,-24,EXACT_DERIVED
