R,partition_type,ordered_assignments,symmetry_assignment_orbits,within_fiber_pairs,spreading_deficit_to_27,zero_fibers,max_group_size,no_spreading_filter_pass,exact3_tiling_candidate,exact3_tiling_surviving_assignment_orbits,example_surviving_assignment,example_shape_witness,provenance
20,"(5,4,4,3,2,2,0,0,0)",15120,426,27,0,3,5,True,False,0,,,EXACT_DERIVED
20,"(5,4,4,3,3,1,0,0,0)",15120,426,28,0,3,5,True,False,0,,,EXACT_DERIVED
20,"(5,4,4,4,1,1,1,0,0)",5040,146,28,0,2,5,True,False,0,,,EXACT_DERIVED
20,"(5,4,4,4,2,1,0,0,0)",10080,280,29,0,3,5,True,False,0,,,EXACT_DERIVED
20,"(5,4,4,4,3,0,0,0,0)",2520,73,31,0,4,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,2,2,2,1,1,1,1)",1260,43,23,4,0,5,False,False,0,,,EXACT_DERIVED
20,"(5,5,2,2,2,2,1,1,0)",3780,114,24,3,1,5,False,False,0,,,EXACT_DERIVED
20,"(5,5,2,2,2,2,2,0,0)",756,28,25,2,2,5,False,False,0,,,EXACT_DERIVED
20,"(5,5,3,2,1,1,1,1,1)",1512,45,24,3,0,5,False,False,0,,,EXACT_DERIVED
20,"(5,5,3,2,2,1,1,1,0)",15120,426,25,2,1,5,False,False,0,,,EXACT_DERIVED
20,"(5,5,3,2,2,2,1,0,0)",15120,426,26,1,2,5,False,False,0,,,EXACT_DERIVED
20,"(5,5,3,3,1,1,1,1,0)",3780,114,26,1,1,5,False,False,0,,,EXACT_DERIVED
20,"(5,5,3,3,2,1,1,0,0)",22680,648,27,0,2,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,3,3,2,2,0,0,0)",7560,226,28,0,3,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,3,3,3,1,0,0,0)",5040,146,29,0,3,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,4,1,1,1,1,1,1)",252,10,26,1,0,5,False,False,0,,,EXACT_DERIVED
20,"(5,5,4,2,1,1,1,1,0)",7560,213,27,0,1,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,4,2,2,1,1,0,0)",22680,648,28,0,2,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,4,2,2,2,0,0,0)",5040,146,29,0,3,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,4,3,1,1,1,0,0)",15120,426,29,0,2,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,4,3,2,1,0,0,0)",30240,840,30,0,3,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,4,3,3,0,0,0,0)",3780,114,32,0,4,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,4,4,1,1,0,0,0)",7560,226,32,0,3,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,4,4,2,0,0,0,0)",3780,114,33,0,4,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,5,1,1,1,1,1,0)",504,17,30,0,1,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,5,2,1,1,1,0,0)",5040,146,31,0,2,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,5,2,2,1,0,0,0)",5040,146,32,0,3,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,5,3,1,1,0,0,0)",5040,146,33,0,3,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,5,3,2,0,0,0,0)",2520,73,34,0,4,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,5,4,1,0,0,0,0)",2520,73,36,0,4,5,True,False,0,,,EXACT_DERIVED
20,"(5,5,5,5,0,0,0,0,0)",126,7,40,0,5,5,True,False,0,,,EXACT_DERIVED
20,"(6,2,2,2,2,2,2,1,1)",252,10,21,6,0,6,False,False,0,,,EXACT_DERIVED
20,"(6,2,2,2,2,2,2,2,0)",72,3,22,5,1,6,False,False,0,,,EXACT_DERIVED
20,"(6,3,2,2,2,2,1,1,1)",2520,73,22,5,0,6,False,False,0,,,EXACT_DERIVED
20,"(6,3,2,2,2,2,2,1,0)",3024,84,23,4,1,6,False,False,0,,,EXACT_DERIVED
20,"(6,3,3,2,2,1,1,1,1)",3780,114,23,4,0,6,False,False,0,,,EXACT_DERIVED
20,"(6,3,3,2,2,2,1,1,0)",15120,426,24,3,1,6,False,False,0,,,EXACT_DERIVED
20,"(6,3,3,2,2,2,2,0,0)",3780,114,25,2,2,6,False,False,0,,,EXACT_DERIVED
20,"(6,3,3,3,1,1,1,1,1)",504,17,24,3,0,6,False,False,0,,,EXACT_DERIVED
20,"(6,3,3,3,2,1,1,1,0)",10080,280,25,2,1,6,False,False,0,,,EXACT_DERIVED
20,"(6,3,3,3,2,2,1,0,0)",15120,426,26,1,2,6,False,False,0,,,EXACT_DERIVED
20,"(6,3,3,3,3,1,1,0,0)",3780,114,27,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,3,3,3,3,2,0,0,0)",2520,73,28,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,2,2,2,1,1,1,1)",2520,73,24,3,0,6,False,False,0,,,EXACT_DERIVED
20,"(6,4,2,2,2,2,1,1,0)",7560,213,25,2,1,6,False,False,0,,,EXACT_DERIVED
20,"(6,4,2,2,2,2,2,0,0)",1512,45,26,1,2,6,False,False,0,,,EXACT_DERIVED
20,"(6,4,3,2,1,1,1,1,1)",3024,84,25,2,0,6,False,False,0,,,EXACT_DERIVED
20,"(6,4,3,2,2,1,1,1,0)",30240,840,26,1,1,6,False,False,0,,,EXACT_DERIVED
20,"(6,4,3,2,2,2,1,0,0)",30240,840,27,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,3,3,1,1,1,1,0)",7560,213,27,0,1,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,3,3,2,1,1,0,0)",45360,1266,28,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,3,3,2,2,0,0,0)",15120,426,29,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,3,3,3,1,0,0,0)",10080,280,30,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,4,1,1,1,1,1,1)",252,10,27,0,0,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,4,2,1,1,1,1,0)",7560,213,28,0,1,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,4,2,2,1,1,0,0)",22680,648,29,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,4,2,2,2,0,0,0)",5040,146,30,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,4,3,1,1,1,0,0)",15120,426,30,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,4,3,2,1,0,0,0)",30240,840,31,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,4,3,3,0,0,0,0)",3780,114,33,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,4,4,1,1,0,0,0)",5040,146,33,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,4,4,4,2,0,0,0,0)",2520,73,34,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,2,2,1,1,1,1,1)",1512,45,27,0,0,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,2,2,2,1,1,1,0)",10080,280,28,0,1,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,2,2,2,2,1,0,0)",7560,213,29,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,3,1,1,1,1,1,1)",504,15,28,0,0,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,3,2,1,1,1,1,0)",15120,420,29,0,1,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,3,2,2,1,1,0,0)",45360,1266,30,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,3,2,2,2,0,0,0)",10080,280,31,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,3,3,1,1,1,0,0)",15120,426,31,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,3,3,2,1,0,0,0)",30240,840,32,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,3,3,3,0,0,0,0)",2520,73,34,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,4,1,1,1,1,1,0)",3024,84,31,0,1,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,4,2,1,1,1,0,0)",30240,840,32,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,4,2,2,1,0,0,0)",30240,840,33,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,4,3,1,1,0,0,0)",30240,840,34,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,4,3,2,0,0,0,0)",15120,420,35,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,4,4,1,0,0,0,0)",7560,213,37,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,5,1,1,1,1,0,0)",3780,114,35,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,5,2,1,1,0,0,0)",15120,426,36,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,5,2,2,0,0,0,0)",3780,114,37,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,5,3,1,0,0,0,0)",7560,213,38,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,5,5,4,0,0,0,0,0)",1512,45,41,0,5,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,2,1,1,1,1,1,1)",252,10,31,0,0,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,2,2,1,1,1,1,0)",3780,114,32,0,1,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,2,2,2,1,1,0,0)",7560,226,33,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,2,2,2,2,0,0,0)",1260,43,34,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,3,1,1,1,1,1,0)",1512,45,33,0,1,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,3,2,1,1,1,0,0)",15120,426,34,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,3,2,2,1,0,0,0)",15120,426,35,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,3,3,1,1,0,0,0)",7560,226,36,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,3,3,2,0,0,0,0)",3780,114,37,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,4,1,1,1,1,0,0)",3780,114,36,0,2,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,4,2,1,1,0,0,0)",15120,426,37,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,4,2,2,0,0,0,0)",3780,114,38,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,4,3,1,0,0,0,0)",7560,213,39,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,4,4,0,0,0,0,0)",756,28,42,0,5,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,5,1,1,1,0,0,0)",5040,146,40,0,3,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,5,2,1,0,0,0,0)",7560,213,41,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,5,3,0,0,0,0,0)",1512,45,43,0,5,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,6,1,1,0,0,0,0)",1260,43,45,0,4,6,True,False,0,,,EXACT_DERIVED
20,"(6,6,6,2,0,0,0,0,0)",504,17,46,0,5,6,True,False,0,,,EXACT_DERIVED
20,"(7,2,2,2,2,2,1,1,1)",504,17,26,1,0,7,False,False,0,,,EXACT_DERIVED
20,"(7,2,2,2,2,2,2,1,0)",504,15,27,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,3,2,2,2,1,1,1,1)",2520,73,27,0,0,7,True,False,0,,,EXACT_DERIVED
20,"(7,3,2,2,2,2,1,1,0)",7560,213,28,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,3,2,2,2,2,2,0,0)",1512,45,29,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,3,3,2,1,1,1,1,1)",1512,45,28,0,0,7,True,False,0,,,EXACT_DERIVED
20,"(7,3,3,2,2,1,1,1,0)",15120,426,29,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,3,3,2,2,2,1,0,0)",15120,426,30,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,3,3,3,1,1,1,1,0)",2520,73,30,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,3,3,3,2,1,1,0,0)",15120,426,31,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,3,3,3,2,2,0,0,0)",5040,146,32,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,3,3,3,3,1,0,0,0)",2520,73,33,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,2,2,1,1,1,1,1)",1512,45,29,0,0,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,2,2,2,1,1,1,0)",10080,280,30,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,2,2,2,2,1,0,0)",7560,213,31,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,3,1,1,1,1,1,1)",504,15,30,0,0,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,3,2,1,1,1,1,0)",15120,420,31,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,3,2,2,1,1,0,0)",45360,1266,32,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,3,2,2,2,0,0,0)",10080,280,33,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,3,3,1,1,1,0,0)",15120,426,33,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,3,3,2,1,0,0,0)",30240,840,34,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,3,3,3,0,0,0,0)",2520,73,36,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,4,1,1,1,1,1,0)",1512,45,33,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,4,2,1,1,1,0,0)",15120,426,34,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,4,2,2,1,0,0,0)",15120,426,35,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,4,3,1,1,0,0,0)",15120,426,36,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,4,3,2,0,0,0,0)",7560,213,37,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,4,4,4,1,0,0,0,0)",2520,73,39,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,2,1,1,1,1,1,1)",504,15,32,0,0,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,2,2,1,1,1,1,0)",7560,213,33,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,2,2,2,1,1,0,0)",15120,426,34,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,2,2,2,2,0,0,0)",2520,73,35,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,3,1,1,1,1,1,0)",3024,84,34,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,3,2,1,1,1,0,0)",30240,840,35,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,3,2,2,1,0,0,0)",30240,840,36,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,3,3,1,1,0,0,0)",15120,426,37,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,3,3,2,0,0,0,0)",7560,213,38,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,4,1,1,1,1,0,0)",7560,213,37,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,4,2,1,1,0,0,0)",30240,840,38,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,4,2,2,0,0,0,0)",7560,213,39,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,4,3,1,0,0,0,0)",15120,420,40,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,4,4,0,0,0,0,0)",1512,45,43,0,5,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,5,1,1,1,0,0,0)",5040,146,41,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,5,2,1,0,0,0,0)",7560,213,42,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,5,5,3,0,0,0,0,0)",1512,45,44,0,5,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,1,1,1,1,1,1,1)",72,3,36,0,0,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,2,1,1,1,1,1,0)",3024,84,37,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,2,2,1,1,1,0,0)",15120,426,38,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,2,2,2,1,0,0,0)",10080,280,39,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,3,1,1,1,1,0,0)",7560,213,39,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,3,2,1,1,0,0,0)",30240,840,40,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,3,2,2,0,0,0,0)",7560,213,41,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,3,3,1,0,0,0,0)",7560,213,42,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,4,1,1,1,0,0,0)",10080,280,42,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,4,2,1,0,0,0,0)",15120,420,43,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,4,3,0,0,0,0,0)",3024,84,45,0,5,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,5,1,1,0,0,0,0)",7560,213,46,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,5,2,0,0,0,0,0)",3024,84,47,0,5,7,True,False,0,,,EXACT_DERIVED
20,"(7,6,6,1,0,0,0,0,0)",1512,45,51,0,5,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,1,1,1,1,1,1,0)",252,10,42,0,1,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,2,1,1,1,1,0,0)",3780,114,43,0,2,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,2,2,1,1,0,0,0)",7560,226,44,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,2,2,2,0,0,0,0)",1260,43,45,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,3,1,1,1,0,0,0)",5040,146,45,0,3,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,3,2,1,0,0,0,0)",7560,213,46,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,3,3,0,0,0,0,0)",756,28,48,0,5,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,4,1,1,0,0,0,0)",3780,114,48,0,4,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,4,2,0,0,0,0,0)",1512,45,49,0,5,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,5,1,0,0,0,0,0)",1512,45,52,0,5,7,True,False,0,,,EXACT_DERIVED
20,"(7,7,6,0,0,0,0,0,0)",252,10,57,0,6,7,True,False,0,,,EXACT_DERIVED
20,"(8,2,2,2,2,1,1,1,1)",630,22,32,0,0,8,True,False,0,,,EXACT_DERIVED
20,"(8,2,2,2,2,2,1,1,0)",1512,45,33,0,1,8,True,False,0,,,EXACT_DERIVED
20,"(8,2,2,2,2,2,2,0,0)",252,10,34,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,3,2,2,1,1,1,1,1)",1512,45,33,0,0,8,True,False,0,,,EXACT_DERIVED
20,"(8,3,2,2,2,1,1,1,0)",10080,280,34,0,1,8,True,False,0,,,EXACT_DERIVED
20,"(8,3,2,2,2,2,1,0,0)",7560,213,35,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,3,3,1,1,1,1,1,1)",252,10,34,0,0,8,True,False,0,,,EXACT_DERIVED
20,"(8,3,3,2,1,1,1,1,0)",7560,213,35,0,1,8,True,False,0,,,EXACT_DERIVED
20,"(8,3,3,2,2,1,1,0,0)",22680,648,36,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,3,3,2,2,2,0,0,0)",5040,146,37,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,3,3,3,1,1,1,0,0)",5040,146,37,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,3,3,3,2,1,0,0,0)",10080,280,38,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,3,3,3,3,0,0,0,0)",630,22,40,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,2,1,1,1,1,1,1)",504,15,35,0,0,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,2,2,1,1,1,1,0)",7560,213,36,0,1,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,2,2,2,1,1,0,0)",15120,426,37,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,2,2,2,2,0,0,0)",2520,73,38,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,3,1,1,1,1,1,0)",3024,84,37,0,1,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,3,2,1,1,1,0,0)",30240,840,38,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,3,2,2,1,0,0,0)",30240,840,39,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,3,3,1,1,0,0,0)",15120,426,40,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,3,3,2,0,0,0,0)",7560,213,41,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,4,1,1,1,1,0,0)",3780,114,40,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,4,2,1,1,0,0,0)",15120,426,41,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,4,2,2,0,0,0,0)",3780,114,42,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,4,3,1,0,0,0,0)",7560,213,43,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,4,4,4,0,0,0,0,0)",504,17,46,0,5,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,1,1,1,1,1,1,1)",72,3,38,0,0,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,2,1,1,1,1,1,0)",3024,84,39,0,1,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,2,2,1,1,1,0,0)",15120,426,40,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,2,2,2,1,0,0,0)",10080,280,41,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,3,1,1,1,1,0,0)",7560,213,41,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,3,2,1,1,0,0,0)",30240,840,42,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,3,2,2,0,0,0,0)",7560,213,43,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,3,3,1,0,0,0,0)",7560,213,44,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,4,1,1,1,0,0,0)",10080,280,44,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,4,2,1,0,0,0,0)",15120,420,45,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,4,3,0,0,0,0,0)",3024,84,47,0,5,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,5,1,1,0,0,0,0)",3780,114,48,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,5,5,2,0,0,0,0,0)",1512,45,49,0,5,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,1,1,1,1,1,1,0)",504,15,43,0,1,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,2,1,1,1,1,0,0)",7560,213,44,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,2,2,1,1,0,0,0)",15120,426,45,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,2,2,2,0,0,0,0)",2520,73,46,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,3,1,1,1,0,0,0)",10080,280,46,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,3,2,1,0,0,0,0)",15120,420,47,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,3,3,0,0,0,0,0)",1512,45,49,0,5,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,4,1,1,0,0,0,0)",7560,213,49,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,4,2,0,0,0,0,0)",3024,84,50,0,5,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,5,1,0,0,0,0,0)",3024,84,53,0,5,8,True,False,0,,,EXACT_DERIVED
20,"(8,6,6,0,0,0,0,0,0)",252,10,58,0,6,8,True,False,0,,,EXACT_DERIVED
20,"(8,7,1,1,1,1,1,0,0)",1512,45,49,0,2,8,True,False,0,,,EXACT_DERIVED
20,"(8,7,2,1,1,1,0,0,0)",10080,280,50,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,7,2,2,1,0,0,0,0)",7560,213,51,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,7,3,1,1,0,0,0,0)",7560,213,52,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,7,3,2,0,0,0,0,0)",3024,84,53,0,5,8,True,False,0,,,EXACT_DERIVED
20,"(8,7,4,1,0,0,0,0,0)",3024,84,55,0,5,8,True,False,0,,,EXACT_DERIVED
20,"(8,7,5,0,0,0,0,0,0)",504,15,59,0,6,8,True,False,0,,,EXACT_DERIVED
20,"(8,8,1,1,1,1,0,0,0)",1260,43,56,0,3,8,True,False,0,,,EXACT_DERIVED
20,"(8,8,2,1,1,0,0,0,0)",3780,114,57,0,4,8,True,False,0,,,EXACT_DERIVED
20,"(8,8,2,2,0,0,0,0,0)",756,28,58,0,5,8,True,False,0,,,EXACT_DERIVED
20,"(8,8,3,1,0,0,0,0,0)",1512,45,59,0,5,8,True,False,0,,,EXACT_DERIVED
20,"(8,8,4,0,0,0,0,0,0)",252,10,62,0,6,8,True,False,0,,,EXACT_DERIVED
20,"(9,2,2,2,1,1,1,1,1)",504,17,39,0,0,9,True,False,0,,,EXACT_DERIVED
20,"(9,2,2,2,2,1,1,1,0)",2520,73,40,0,1,9,True,False,0,,,EXACT_DERIVED
20,"(9,2,2,2,2,2,1,0,0)",1512,45,41,0,2,9,True,False,0,,,EXACT_DERIVED
20,"(9,3,2,1,1,1,1,1,1)",504,15,40,0,0,9,True,False,0,,,EXACT_DERIVED
20,"(9,3,2,2,1,1,1,1,0)",7560,213,41,0,1,9,True,False,0,,,EXACT_DERIVED
20,"(9,3,2,2,2,1,1,0,0)",15120,426,42,0,2,9,True,False,0,,,EXACT_DERIVED
20,"(9,3,2,2,2,2,0,0,0)",2520,73,43,0,3,9,True,False,0,,,EXACT_DERIVED
20,"(9,3,3,1,1,1,1,1,0)",1512,45,42,0,1,9,True,False,0,,,EXACT_DERIVED
20,"(9,3,3,2,1,1,1,0,0)",15120,426,43,0,2,9,True,False,0,,,EXACT_DERIVED
20,"(9,3,3,2,2,1,0,0,0)",15120,426,44,0,3,9,True,False,0,,,EXACT_DERIVED
20,"(9,3,3,3,1,1,0,0,0)",5040,146,45,0,3,9,True,False,0,,,EXACT_DERIVED
20,"(9,3,3,3,2,0,0,0,0)",2520,73,46,0,4,9,True,False,0,,,EXACT_DERIVED
20,"(9,4,1,1,1,1,1,1,1)",72,3,42,0,0,9,True,False,0,,,EXACT_DERIVED
20,"(9,4,2,1,1,1,1,1,0)",3024,84,43,0,1,9,True,False,0,,,EXACT_DERIVED
20,"(9,4,2,2,1,1,1,0,0)",15120,426,44,0,2,9,True,False,0,,,EXACT_DERIVED
20,"(9,4,2,2,2,1,0,0,0)",10080,280,45,0,3,9,True,False,0,,,EXACT_DERIVED
20,"(9,4,3,1,1,1,1,0,0)",7560,213,45,0,2,9,True,False,0,,,EXACT_DERIVED
