comm_term,anti_term,max_abs_difference_after_normalization,normalized_dot_product,abs_normalized_dot_product,comm_scale,anti_scale,matched_rank1_term,cancels_in_half_sum_if_matched,provenance
c18,s07,3.6310828483575625e-01,1.8283015034086167e-03,1.8283015034086167e-03,-7.0867056554791450e+00,2.5659582297407053e+00,False,False,EXACT_DERIVED
c18,s08,8.8612079732012961e-01,-2.4668721913448308e-03,2.4668721913448308e-03,-7.0867056554791450e+00,2.1925846888267437e+00,False,False,EXACT_DERIVED
c18,s09,3.0165923006166617e-01,7.2919219851838460e-05,7.2919219851838460e-05,-7.0867056554791450e+00,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c18,s10,3.2377897675065787e-01,4.2451516417433221e-04,4.2451516417433221e-04,-7.0867056554791450e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c18,s11,3.8462718483283015e-01,3.0237339158693684e-03,3.0237339158693684e-03,-7.0867056554791450e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c18,s12,3.1246959638255561e-01,-1.8987566600638095e-01,1.8987566600638095e-01,-7.0867056554791450e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c18,s13,3.1030784369604175e-01,1.7800342360298529e-01,1.7800342360298529e-01,-7.0867056554791450e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c18,s14,3.6030718830912578e-01,5.4796613669845528e-04,5.4796613669845528e-04,-7.0867056554791450e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c18,s15,3.0106779881732310e-01,-1.1631459774131504e-01,1.1631459774131504e-01,-7.0867056554791450e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c18,s16,4.9833441516763860e-01,7.7429682114510444e-05,7.7429682114510444e-05,-7.0867056554791450e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c18,s17,3.7623021606160340e-01,2.0426690696628442e-04,2.0426690696628442e-04,-7.0867056554791450e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c18,s18,2.9627049761429458e-01,-3.7626622174477729e-02,3.7626622174477729e-02,-7.0867056554791450e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c18,s19,3.6575491101432867e-01,-6.3580871573786051e-03,6.3580871573786051e-03,-7.0867056554791450e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c19,s01,4.4200678769722673e-01,-2.7333055432521885e-02,2.7333055432521885e-02,-3.4401226182905487e+00,3.0909200616253676e+00,False,False,EXACT_DERIVED
c19,s02,3.8399382942131799e-01,-1.1173276532111306e-02,1.1173276532111306e-02,-3.4401226182905487e+00,2.1113969268093742e+00,False,False,EXACT_DERIVED
c19,s03,4.6121135412803838e-01,-1.9576724305293662e-02,1.9576724305293662e-02,-3.4401226182905487e+00,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c19,s04,3.1710316327921129e-01,-3.9019927329076291e-03,3.9019927329076291e-03,-3.4401226182905487e+00,4.6789327920116177e+00,False,False,EXACT_DERIVED
c19,s05,3.0898798900457747e-01,9.4142486358062005e-04,9.4142486358062005e-04,-3.4401226182905487e+00,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c19,s06,4.6280143291843123e-01,-2.3173775369044352e-03,2.3173775369044352e-03,-3.4401226182905487e+00,-2.1792202055039831e+00,False,False,EXACT_DERIVED
c19,s07,3.4296941117835428e-01,-2.6742767371323702e-02,2.6742767371323702e-02,-3.4401226182905487e+00,2.5659582297407053e+00,False,False,EXACT_DERIVED
c19,s08,8.6158165817090993e-01,5.1783701160866800e-03,5.1783701160866800e-03,-3.4401226182905487e+00,2.1925846888267437e+00,False,False,EXACT_DERIVED
c19,s09,2.7365329787024134e-01,-4.7245546574678016e-04,4.7245546574678016e-04,-3.4401226182905487e+00,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c19,s10,3.6915676794390817e-01,2.3656600311500013e-02,2.3656600311500013e-02,-3.4401226182905487e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c19,s11,3.8477269059108987e-01,1.9106763883388196e-04,1.9106763883388196e-04,-3.4401226182905487e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c19,s12,2.6709180518930531e-01,4.9826592079171405e-03,4.9826592079171405e-03,-3.4401226182905487e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c19,s13,4.0488883734723918e-01,-9.3480424223105069e-02,9.3480424223105069e-02,-3.4401226182905487e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c19,s14,2.9632309923412059e-01,9.6382328532374582e-03,9.6382328532374582e-03,-3.4401226182905487e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c19,s15,2.7270552412271049e-01,-3.5270798408891207e-03,3.5270798408891207e-03,-3.4401226182905487e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c19,s16,4.9818890940937888e-01,-6.5206886301484067e-03,6.5206886301484067e-03,-3.4401226182905487e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c19,s17,2.2725287862523463e-01,1.1867431552267285e-01,1.1867431552267285e-01,-3.4401226182905487e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c19,s18,2.8944656287189191e-01,2.2450996847627760e-03,2.2450996847627760e-03,-3.4401226182905487e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c19,s19,3.5386688975073355e-01,-5.0504059693530140e-02,5.0504059693530140e-02,-3.4401226182905487e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c20,s01,2.7166358797736717e-01,-4.4389721802198908e-05,4.4389721802198908e-05,-1.0285325144158053e+01,3.0909200616253676e+00,False,False,EXACT_DERIVED
c20,s02,2.5172579141256640e-01,9.9109339169581990e-05,9.9109339169581990e-05,-1.0285325144158053e+01,2.1113969268093742e+00,False,False,EXACT_DERIVED
c20,s03,2.5251015159899687e-01,4.6115863166071612e-04,4.6115863166071612e-04,-1.0285325144158053e+01,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c20,s04,3.2247557377754960e-01,-6.7072201493100186e-04,6.7072201493100186e-04,-1.0285325144158053e+01,4.6789327920116177e+00,False,False,EXACT_DERIVED
c20,s05,3.4172241608578657e-01,-5.6086768327471288e-02,5.6086768327471288e-02,-1.0285325144158053e+01,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c20,s06,4.5733796843760560e-01,-5.3810310270173932e-03,5.3810310270173932e-03,-1.0285325144158053e+01,-2.1792202055039831e+00,False,False,EXACT_DERIVED
c20,s07,2.7861933261454480e-01,8.6494045214038466e-03,8.6494045214038466e-03,-1.0285325144158053e+01,2.5659582297407053e+00,False,False,EXACT_DERIVED
c20,s08,8.8178232270291823e-01,-1.8973558828774477e-03,1.8973558828774477e-03,-1.0285325144158053e+01,2.1925846888267437e+00,False,False,EXACT_DERIVED
c20,s09,3.5835455685946255e-01,5.3641262679042512e-03,5.3641262679042512e-03,-1.0285325144158053e+01,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c20,s10,4.0189119502511728e-01,1.0807768519862663e-03,1.0807768519862663e-03,-1.0285325144158053e+01,3.9539790864854716e+00,False,False,EXACT_DERIVED
c20,s11,3.8669189291974176e-01,8.0658602966546221e-03,8.0658602966546221e-03,-1.0285325144158053e+01,2.3108509513644933e+00,False,False,EXACT_DERIVED
c20,s12,3.3205750800279205e-01,4.1569258971675412e-02,4.1569258971675412e-02,-1.0285325144158053e+01,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c20,s13,3.2816291422126725e-01,1.3264012243409617e-03,1.3264012243409617e-03,-1.0285325144158053e+01,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c20,s14,2.9043513856155645e-01,6.4978870879780310e-03,6.4978870879780310e-03,-1.0285325144158053e+01,2.1743933446146309e+00,False,False,EXACT_DERIVED
c20,s15,3.4409394413770733e-01,-4.2631657738069692e-02,4.2631657738069692e-02,-1.0285325144158053e+01,3.7203382834740637e+00,False,False,EXACT_DERIVED
c20,s16,4.9626970708072699e-01,4.7548734481716801e-04,4.7548734481716801e-04,-1.0285325144158053e+01,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c20,s17,2.5759053033750107e-01,5.0276719679634090e-02,5.0276719679634090e-02,-1.0285325144158053e+01,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c20,s18,3.6925022053594475e-01,-6.2251346070270452e-03,6.2251346070270452e-03,-1.0285325144158053e+01,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c20,s19,3.7910236867479286e-01,-7.6380629187846508e-02,7.6380629187846508e-02,-1.0285325144158053e+01,-3.1397060552277192e+00,False,False,EXACT_DERIVED
