case_id,track,seed,support_signature,nnz_alpha,nnz_beta,nnz_gamma,status,viable,initial_variable_count,reduced_variable_count,selected_equation_count,square_jacobian_condition_number,start_full_tensor_max_abs_residual,start_full_tensor_fro_residual,independent_variable_rank,dropped_variable_count,fixed_gauge_count,gamma_union_size,alpha_union_size,beta_union_size,full_gamma_coverage,unique_gamma_support_count,error
step83b_track2_screen_0505,track2_screen,8302505,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,98.08660630912647,9.51713615043399,52.75558336183687,133,0,38,9,9,9,True,17,
step83b_track2_screen_0506,track2_screen,8302506,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,127.42513088588458,12.247112266981286,86.12781385295298,171,0,38,9,9,9,True,15,
step83b_track2_screen_0507,track2_screen,8302507,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,118.80943236204247,12.13632324522746,68.29946993211723,152,0,38,9,9,9,True,19,
step83b_track2_screen_0508,track2_screen,8302508,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,102.22179861473298,12.112236950905318,58.56270959586781,152,0,38,9,9,9,True,17,
step83b_track2_screen_0509,track2_screen,8302509,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,128.84394956347452,13.990546918822265,77.62982461932289,190,0,38,9,9,9,True,19,
step83b_track2_screen_0510,track2_screen,8302510,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,132.83548056255205,15.197368993078062,61.65947533754303,152,0,38,9,9,9,True,14,
step83b_track2_screen_0511,track2_screen,8302511,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,82.18023451806455,10.238420967252836,59.20157059766465,133,0,38,9,9,9,True,16,
step83b_track2_screen_0512,track2_screen,8302512,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,104.82835789583832,14.998931711576937,76.33318858629991,171,0,38,9,9,9,True,16,
step83b_track2_screen_0513,track2_screen,8302513,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,79.97044110747507,8.509084751713676,56.761517915316176,152,0,38,9,9,9,True,18,
step83b_track2_screen_0514,track2_screen,8302514,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,117.23691132855254,9.663835469752037,56.334275885161915,152,0,38,9,9,9,True,17,
step83b_track2_screen_0515,track2_screen,8302515,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,129.64521942184723,11.353900906189795,76.31756754574504,190,0,38,9,9,9,True,18,
step83b_track2_screen_0516,track2_screen,8302516,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,102.35432437583188,9.547394450168571,57.176320781273276,152,0,38,9,9,9,True,16,
step83b_track2_screen_0517,track2_screen,8302517,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,60.21453338632885,9.044070980356935,49.517118278596236,133,0,38,9,9,9,True,18,
step83b_track2_screen_0518,track2_screen,8302518,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,164.23823599115048,10.632313737640164,63.12655261943622,171,0,38,9,9,9,True,18,
step83b_track2_screen_0519,track2_screen,8302519,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,105.16608981465635,11.039499950235534,56.287411142727386,152,0,38,9,9,9,True,19,
step83b_track2_screen_0520,track2_screen,8302520,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,161.8000400869505,13.114670433585314,63.25579119283466,152,0,38,9,9,9,True,19,
step83b_track2_screen_0521,track2_screen,8302521,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,129.41510958227394,12.000215106568266,77.85917734239518,190,0,38,9,9,9,True,17,
step83b_track2_screen_0522,track2_screen,8302522,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,93.40685520668367,10.47771405860232,56.12970678224712,152,0,38,9,9,9,True,16,
step83b_track2_screen_0523,track2_screen,8302523,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,63.8512522732234,10.728887269604522,47.24840375849327,133,0,38,9,9,9,True,17,
step83b_track2_screen_0524,track2_screen,8302524,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,180.36531541943273,10.974851110850064,70.36803983131131,171,0,38,9,9,9,True,18,
step83b_track2_screen_0525,track2_screen,8302525,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,84.81046872372674,10.871788281033348,58.98364887382915,152,0,38,9,9,9,True,15,
step83b_track2_screen_0526,track2_screen,8302526,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,80.0071081138958,9.90665893169448,61.695718430445375,152,0,38,9,9,9,True,18,
step83b_track2_screen_0527,track2_screen,8302527,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,231.4442489422648,11.086958973618906,78.12927832399406,190,0,38,9,9,9,True,18,
step83b_track2_screen_0528,track2_screen,8302528,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,69.22559294072296,9.599022793765755,57.87583598274799,152,0,38,9,9,9,True,15,
step83b_track2_screen_0529,track2_screen,8302529,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,138.52203147878072,11.724158034166482,56.551764162774745,133,0,38,9,9,9,True,18,
step83b_track2_screen_0530,track2_screen,8302530,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,198.05478258850647,10.364944836169943,70.5325550628155,171,0,38,9,9,9,True,18,
step83b_track2_screen_0531,track2_screen,8302531,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,110.56399343590562,13.000682006148239,62.82737787842942,152,0,38,9,9,9,True,16,
step83b_track2_screen_0532,track2_screen,8302532,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,192.9857316523684,12.262223686188072,59.173523413723736,152,0,38,9,9,9,True,15,
step83b_track2_screen_0533,track2_screen,8302533,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,113.40401650838523,14.721387711337767,93.53384227297852,190,0,38,9,9,9,True,18,
step83b_track2_screen_0534,track2_screen,8302534,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,134.37908669566497,9.824941421331987,52.62048252441326,152,0,38,9,9,9,True,13,
step83b_track2_screen_0535,track2_screen,8302535,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,50.11044791564544,10.7625240131442,53.7296919776436,133,0,38,9,9,9,True,17,
step83b_track2_screen_0536,track2_screen,8302536,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,108.890566530272,9.540903741303604,60.97416099689089,171,0,38,9,9,9,True,19,
step83b_track2_screen_0537,track2_screen,8302537,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,73.56433214314079,11.872262603925051,61.523417899820615,152,0,38,9,9,9,True,17,
step83b_track2_screen_0538,track2_screen,8302538,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,102.6858887227674,10.798808305503531,59.26270782069373,152,0,38,9,9,9,True,17,
step83b_track2_screen_0539,track2_screen,8302539,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,182.68250228816223,11.41452833661156,78.93182746548129,190,0,38,9,9,9,True,19,
step83b_track2_screen_0540,track2_screen,8302540,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,163.25651981398786,9.407092418146302,65.16767407892134,152,0,38,9,9,9,True,15,
step83b_track2_screen_0541,track2_screen,8302541,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,77.5595690220415,9.209295727998771,50.99406651442634,133,0,38,9,9,9,True,18,
step83b_track2_screen_0542,track2_screen,8302542,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,110.72480753482212,12.09456433109557,75.75782300198033,171,0,38,9,9,9,True,16,
step83b_track2_screen_0543,track2_screen,8302543,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,71.82908145495054,9.673060435896183,58.54458018051931,152,0,38,9,9,9,True,18,
step83b_track2_screen_0544,track2_screen,8302544,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,185.4665699094336,9.738573504078865,52.432533446998065,152,0,38,9,9,9,True,17,
step83b_track2_screen_0545,track2_screen,8302545,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,117.35235967090391,10.441142365161149,79.080454769127,190,0,38,9,9,9,True,17,
step83b_track2_screen_0546,track2_screen,8302546,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,140.04453630129234,9.860750686712088,54.196024217837156,152,0,38,9,9,9,True,15,
step83b_track2_screen_0547,track2_screen,8302547,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,67.84174731613443,7.6739236264296675,45.93420250462634,133,0,38,9,9,9,True,17,
step83b_track2_screen_0548,track2_screen,8302548,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,110.13430665074583,12.160721563638528,70.4063943998714,171,0,38,9,9,9,True,16,
step83b_track2_screen_0549,track2_screen,8302549,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,98.79747092511069,9.654684630345795,58.76697841085687,152,0,38,9,9,9,True,18,
step83b_track2_screen_0550,track2_screen,8302550,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,147.33132484197964,14.27250026828089,70.27506765154642,152,0,38,9,9,9,True,18,
step83b_track2_screen_0551,track2_screen,8302551,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,219.6725485486516,10.759737677540201,78.81506519962818,190,0,38,9,9,9,True,18,
step83b_track2_screen_0552,track2_screen,8302552,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,139.16730738717555,11.649732090216858,57.818066949792424,152,0,38,9,9,9,True,13,
step83b_track2_screen_0553,track2_screen,8302553,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,76.032121431193,8.311021349616087,46.854460058758335,133,0,38,9,9,9,True,18,
step83b_track2_screen_0554,track2_screen,8302554,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,98.43028822793613,10.462114747036571,65.95238039476767,171,0,38,9,9,9,True,17,
step83b_track2_screen_0555,track2_screen,8302555,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,163.11077321731864,9.009990072353041,68.42174371091723,152,0,38,9,9,9,True,17,
step83b_track2_screen_0556,track2_screen,8302556,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,69.60294831888511,10.45656551156369,60.54700944738425,152,0,38,9,9,9,True,19,
step83b_track2_screen_0557,track2_screen,8302557,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,154.9696318867479,11.395828983627565,76.73247809071249,190,0,38,9,9,9,True,19,
step83b_track2_screen_0558,track2_screen,8302558,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,83.37682522805444,7.448683345909304,54.60677505624981,152,0,38,9,9,9,True,15,
step83b_track2_screen_0559,track2_screen,8302559,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,65.95120122456625,7.468848452349867,44.4974962323693,133,0,38,9,9,9,True,16,
step83b_track2_screen_0560,track2_screen,8302560,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,140.96070810865345,10.172926519684308,74.63144902351088,171,0,38,9,9,9,True,17,
step83b_track2_screen_0561,track2_screen,8302561,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,145.26888524568375,15.650961942589682,58.388569785147745,152,0,38,9,9,9,True,18,
step83b_track2_screen_0562,track2_screen,8302562,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,97.25829246767204,8.94214128464662,58.44818404058251,152,0,38,9,9,9,True,18,
step83b_track2_screen_0563,track2_screen,8302563,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,172.54556714559152,11.583635865860884,81.07327972736002,190,0,38,9,9,9,True,19,
step83b_track2_screen_0564,track2_screen,8302564,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,68.48715791780376,10.43869147011889,69.6783020843497,152,0,38,9,9,9,True,12,
step83b_track2_screen_0565,track2_screen,8302565,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,78.59829342866864,8.109624789495331,49.0288858742684,133,0,38,9,9,9,True,15,
step83b_track2_screen_0566,track2_screen,8302566,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,113.75592903939646,14.226489159480186,74.0665675832171,171,0,38,9,9,9,True,18,
step83b_track2_screen_0567,track2_screen,8302567,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,155.08532794407435,15.126608403961228,68.1208497709272,152,0,38,9,9,9,True,16,
step83b_track2_screen_0568,track2_screen,8302568,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,80.75262568665858,10.376580782544309,64.88383032421842,152,0,38,9,9,9,True,15,
step83b_track2_screen_0569,track2_screen,8302569,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,178.14131989625128,13.153356080848532,84.68926557180545,190,0,38,9,9,9,True,18,
step83b_track2_screen_0570,track2_screen,8302570,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,116.52153784065531,11.636141422670814,59.821076823586125,152,0,38,9,9,9,True,16,
step83b_track2_screen_0571,track2_screen,8302571,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,85.83926936004444,7.513282686548319,46.994886029398096,133,0,38,9,9,9,True,18,
step83b_track2_screen_0572,track2_screen,8302572,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,127.62739216837993,13.465710063912878,66.67491490222748,171,0,38,9,9,9,True,19,
step83b_track2_screen_0573,track2_screen,8302573,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,180.79822325124715,13.050111813865687,65.02115263268506,152,0,38,9,9,9,True,15,
step83b_track2_screen_0574,track2_screen,8302574,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,141.2738578622516,11.92532071048304,57.953428546089754,152,0,38,9,9,9,True,18,
step83b_track2_screen_0575,track2_screen,8302575,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,163.72263006424822,11.418300578761487,78.37059340053604,190,0,38,9,9,9,True,17,
step83b_track2_screen_0576,track2_screen,8302576,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,116.1415884338293,12.154296037241883,56.29825545468438,152,0,38,9,9,9,True,16,
step83b_track2_screen_0577,track2_screen,8302577,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,62.136189318179866,10.178761330673563,50.60193891151599,133,0,38,9,9,9,True,16,
step83b_track2_screen_0578,track2_screen,8302578,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,109.46100406328786,12.044110845890469,72.13331740986538,171,0,38,9,9,9,True,17,
step83b_track2_screen_0579,track2_screen,8302579,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,95.37640071889905,10.670504658638677,64.18732398189589,152,0,38,9,9,9,True,16,
step83b_track2_screen_0580,track2_screen,8302580,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,100.1990593734564,12.889612845414014,69.26808479021821,152,0,38,9,9,9,True,19,
step83b_track2_screen_0581,track2_screen,8302581,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,169.78603515061172,13.349529125110305,85.52379187100809,190,0,38,9,9,9,True,15,
step83b_track2_screen_0582,track2_screen,8302582,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,117.55733607406744,18.19827671394107,71.8300876580887,152,0,38,9,9,9,True,15,
step83b_track2_screen_0583,track2_screen,8302583,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,50.78643664969095,10.227127147977251,57.60275137351799,133,0,38,9,9,9,True,16,
step83b_track2_screen_0584,track2_screen,8302584,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,81.03498552504432,7.5494023677419495,58.964792536995596,171,0,38,9,9,9,True,17,
step83b_track2_screen_0585,track2_screen,8302585,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,122.52958273093918,8.255251777354319,57.07342075613339,152,0,38,9,9,9,True,17,
step83b_track2_screen_0586,track2_screen,8302586,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,64.76154039789682,10.624597233892313,66.05579442452002,152,0,38,9,9,9,True,15,
step83b_track2_screen_0587,track2_screen,8302587,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,146.41640362261722,13.088431593807908,88.22244227985172,190,0,38,9,9,9,True,18,
step83b_track2_screen_0588,track2_screen,8302588,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,74.5618265000174,14.245379394334881,58.80200839192691,152,0,38,9,9,9,True,14,
step83b_track2_screen_0589,track2_screen,8302589,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,59.01661269001511,10.70650607552215,52.691304761556275,133,0,38,9,9,9,True,16,
step83b_track2_screen_0590,track2_screen,8302590,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,172.45534291801187,9.222391195150971,66.66843840869456,171,0,38,9,9,9,True,17,
step83b_track2_screen_0591,track2_screen,8302591,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,84.72184143184072,11.964726330444773,66.24015380973412,152,0,38,9,9,9,True,19,
step83b_track2_screen_0592,track2_screen,8302592,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,105.08632638589097,11.296755934718885,65.80131083413549,152,0,38,9,9,9,True,18,
step83b_track2_screen_0593,track2_screen,8302593,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,211.08036133808895,14.969582622965707,76.79622250037849,190,0,38,9,9,9,True,17,
step83b_track2_screen_0594,track2_screen,8302594,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,76.23613055708758,11.015281315441335,64.80497556296511,152,0,38,9,9,9,True,16,
step83b_track2_screen_0595,track2_screen,8302595,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,70.82727095348412,7.64535670185401,46.23252417310001,133,0,38,9,9,9,True,18,
step83b_track2_screen_0596,track2_screen,8302596,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,194.9096987394742,11.021536420846576,68.47135078855754,171,0,38,9,9,9,True,16,
step83b_track2_screen_0597,track2_screen,8302597,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,192.86444461855774,8.865313888377894,57.34428992321971,152,0,38,9,9,9,True,16,
step83b_track2_screen_0598,track2_screen,8302598,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,136.46823883895533,8.995043524509018,58.89253829492857,152,0,38,9,9,9,True,18,
step83b_track2_screen_0599,track2_screen,8302599,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,161.81690007760457,11.641171712303144,76.25689339160219,190,0,38,9,9,9,True,18,
step83b_track2_screen_0600,track2_screen,8302600,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,132.28087598783898,10.81704018310266,48.73183873330702,152,0,38,9,9,9,True,13,
step83b_track2_screen_0601,track2_screen,8302601,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,92.04392428289435,9.623516518025976,51.084288739843224,133,0,38,9,9,9,True,18,
step83b_track2_screen_0602,track2_screen,8302602,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,119.30977109311783,13.989850850499487,75.59572911993776,171,0,38,9,9,9,True,17,
step83b_track2_screen_0603,track2_screen,8302603,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,108.04496644302202,10.937197118068108,62.95293409917838,152,0,38,9,9,9,True,17,
step83b_track2_screen_0604,track2_screen,8302604,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,73.23172941776652,10.935536791165603,62.68166057243863,152,0,38,8,9,9,False,17,
step83b_track2_screen_0605,track2_screen,8302605,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,178.0229674482814,10.646576656463623,75.20612935827349,190,0,38,9,9,9,True,17,
step83b_track2_screen_0606,track2_screen,8302606,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,88.32060493290697,10.229994387812976,64.20983483597564,152,0,38,9,9,9,True,15,
step83b_track2_screen_0607,track2_screen,8302607,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,54.903826007611514,8.350557915695493,62.57369604293093,133,0,38,9,9,9,True,15,
step83b_track2_screen_0608,track2_screen,8302608,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,175.31834791808686,10.154623832289229,69.22720971508411,171,0,38,9,9,9,True,15,
step83b_track2_screen_0609,track2_screen,8302609,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,118.05635721174166,13.043185462926635,62.70519993585209,152,0,38,9,9,9,True,18,
step83b_track2_screen_0610,track2_screen,8302610,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,111.23171647637307,10.07199195691317,61.9705033431478,152,0,38,9,9,9,True,18,
step83b_track2_screen_0611,track2_screen,8302611,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,134.67904865513654,10.621708864051602,75.21087242662267,190,0,38,9,9,9,True,19,
step83b_track2_screen_0612,track2_screen,8302612,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,69.21234135877997,8.935901133409818,51.96238146714315,152,0,38,9,9,9,True,15,
step83b_track2_screen_0613,track2_screen,8302613,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,164.9976307283392,7.588522867050546,48.65642561627289,133,0,38,9,9,9,True,19,
step83b_track2_screen_0614,track2_screen,8302614,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,138.88640033791617,12.410272858083438,75.58558171020968,171,0,38,9,9,9,True,16,
step83b_track2_screen_0615,track2_screen,8302615,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,94.22744292595203,10.762745660794266,60.1502425764436,152,0,38,9,9,9,True,16,
step83b_track2_screen_0616,track2_screen,8302616,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,100.03179586459669,11.48653669472406,71.44555206471793,152,0,38,9,9,9,True,17,
step83b_track2_screen_0617,track2_screen,8302617,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,186.02391516114443,10.955149621514613,78.54110372252941,190,0,38,9,9,9,True,18,
step83b_track2_screen_0618,track2_screen,8302618,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,90.08180522520328,16.472818504759612,67.22053978151273,152,0,38,9,9,9,True,15,
step83b_track2_screen_0619,track2_screen,8302619,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,74.35222842560935,8.194798128615686,46.068859488078246,133,0,38,9,9,9,True,19,
step83b_track2_screen_0620,track2_screen,8302620,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,168.91151694987053,12.53129321650739,73.41625314813668,171,0,38,9,9,9,True,15,
step83b_track2_screen_0621,track2_screen,8302621,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,109.63982504909059,10.61468866872363,56.016296346374766,152,0,38,9,9,9,True,19,
step83b_track2_screen_0622,track2_screen,8302622,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,146.58031144510954,10.72080499158239,54.553191782542505,152,0,38,9,9,9,True,16,
step83b_track2_screen_0623,track2_screen,8302623,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,164.58591685790122,13.22293508151314,79.61089946463173,190,0,38,9,9,9,True,16,
step83b_track2_screen_0624,track2_screen,8302624,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,68.75760637712662,9.916776140192079,58.03697934401164,152,0,38,9,9,9,True,15,
step83b_track2_screen_0625,track2_screen,8302625,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,133.76191603505438,15.259663574640115,52.799919082132824,133,0,38,9,9,9,True,16,
step83b_track2_screen_0626,track2_screen,8302626,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,111.21067798516343,13.712319219652361,71.72375815416429,171,0,38,9,9,9,True,19,
step83b_track2_screen_0627,track2_screen,8302627,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,132.38409859591036,11.29626948318603,64.66840983886773,152,0,38,9,9,9,True,17,
step83b_track2_screen_0628,track2_screen,8302628,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,133.19989601543026,10.071756156633061,62.94593960155734,152,0,38,9,9,9,True,18,
step83b_track2_screen_0629,track2_screen,8302629,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,165.54154505393888,12.681287688585012,84.11460352325368,190,0,38,9,9,9,True,19,
step83b_track2_screen_0630,track2_screen,8302630,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,71.96978030194992,8.96458250840323,54.320083703734696,152,0,38,9,9,9,True,15,
step83b_track2_screen_0631,track2_screen,8302631,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,102.92617721858848,7.233388577664437,45.028491674433084,133,0,38,9,9,9,True,16,
step83b_track2_screen_0632,track2_screen,8302632,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,107.18847945850291,11.060547978920063,71.28636408618826,171,0,38,9,9,9,True,17,
step83b_track2_screen_0633,track2_screen,8302633,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,100.87529877102705,11.954885153802882,63.750334430641246,152,0,38,9,9,9,True,19,
step83b_track2_screen_0634,track2_screen,8302634,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,110.90734001199961,9.221858116894984,55.27139560355778,152,0,38,9,9,9,True,17,
step83b_track2_screen_0635,track2_screen,8302635,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,170.00623694713357,10.848288159102218,70.69616371202655,190,0,38,9,9,9,True,19,
step83b_track2_screen_0636,track2_screen,8302636,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,45.573487147484485,10.4008319371169,59.996071716805034,152,0,38,9,9,9,True,13,
step83b_track2_screen_0637,track2_screen,8302637,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,91.28610465434403,9.288684139273458,48.61115116309086,133,0,38,9,9,9,True,18,
step83b_track2_screen_0638,track2_screen,8302638,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,81.58736379367684,10.452392934298464,77.97374460871751,171,0,38,9,9,9,True,16,
step83b_track2_screen_0639,track2_screen,8302639,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,105.80072048919298,10.59329884710895,56.88784360590951,152,0,38,9,9,9,True,17,
step83b_track2_screen_0640,track2_screen,8302640,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,113.2122766743138,11.410318558809792,54.70740155938408,152,0,38,9,9,9,True,17,
step83b_track2_screen_0641,track2_screen,8302641,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,103.10451853651368,12.608116655070233,80.90274447139606,190,0,38,9,9,9,True,19,
step83b_track2_screen_0642,track2_screen,8302642,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,74.85449524671888,15.286039055665746,66.2749714199193,152,0,38,9,9,9,True,17,
step83b_track2_screen_0643,track2_screen,8302643,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,90.85843991896245,11.817159832246647,56.545205953033445,133,0,38,9,9,9,True,14,
step83b_track2_screen_0644,track2_screen,8302644,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,150.81893478087693,9.572617557280129,66.82239311573387,171,0,38,9,9,9,True,16,
step83b_track2_screen_0645,track2_screen,8302645,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,62.65010703251941,10.899863379510753,55.37275355890494,152,0,38,9,9,9,True,18,
step83b_track2_screen_0646,track2_screen,8302646,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,125.0266240135362,11.332667030049297,62.65516185342167,152,0,38,9,9,9,True,18,
step83b_track2_screen_0647,track2_screen,8302647,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,177.26065455597745,10.474831697221605,71.34586186766482,190,0,38,9,9,9,True,18,
step83b_track2_screen_0648,track2_screen,8302648,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,92.8791630914999,11.707538361437496,60.93334512032313,152,0,38,9,9,9,True,15,
step83b_track2_screen_0649,track2_screen,8302649,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,73.32646500557571,8.398358856128738,51.25799340371034,133,0,38,9,9,9,True,17,
step83b_track2_screen_0650,track2_screen,8302650,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,147.5191196926522,10.612098014573327,72.55527190291957,171,0,38,9,9,9,True,18,
step83b_track2_screen_0651,track2_screen,8302651,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,139.15017446004407,12.034637141438084,61.90357863058807,152,0,38,9,9,9,True,17,
step83b_track2_screen_0652,track2_screen,8302652,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,87.61771786923772,7.968862655982309,50.5663176303466,152,0,38,9,9,9,True,17,
