profile_id,alpha,beta,profile,provenance
950,"[[-1, 1], [0, 1]]","[[0, -1], [0, -1]]","[0, 1, 0, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1]",EXACT_DERIVED
951,"[[-1, 1], [0, 1]]","[[0, -1], [0, 0]]","[0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0]",EXACT_DERIVED
952,"[[-1, 1], [0, 1]]","[[0, -1], [0, 1]]","[0, 1, 0, -1, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 1]",EXACT_DERIVED
953,"[[-1, 1], [0, 1]]","[[0, -1], [1, -1]]","[0, 1, -1, 1, 0, -1, 1, -1, 0, 0, 0, 0, 0, -1, 1, -1]",EXACT_DERIVED
954,"[[-1, 1], [0, 1]]","[[0, -1], [1, 0]]","[0, 1, -1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, -1, 1, 0]",EXACT_DERIVED
955,"[[-1, 1], [0, 1]]","[[0, -1], [1, 1]]","[0, 1, -1, -1, 0, -1, 1, 1, 0, 0, 0, 0, 0, -1, 1, 1]",EXACT_DERIVED
956,"[[-1, 1], [0, 1]]","[[0, 0], [-1, -1]]","[0, 0, 1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1]",EXACT_DERIVED
957,"[[-1, 1], [0, 1]]","[[0, 0], [-1, 0]]","[0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0]",EXACT_DERIVED
958,"[[-1, 1], [0, 1]]","[[0, 0], [-1, 1]]","[0, 0, 1, -1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, -1, 1]",EXACT_DERIVED
959,"[[-1, 1], [0, 1]]","[[0, 0], [0, -1]]","[0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1]",EXACT_DERIVED
960,"[[-1, 1], [1, -1]]","[[-1, -1], [-1, -1]]","[1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1]",EXACT_DERIVED
961,"[[-1, 1], [1, -1]]","[[-1, -1], [-1, 0]]","[1, 1, 1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 1, 1, 1, 0]",EXACT_DERIVED
962,"[[-1, 1], [1, -1]]","[[-1, -1], [-1, 1]]","[1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1, 1, -1]",EXACT_DERIVED
963,"[[-1, 1], [1, -1]]","[[-1, -1], [0, -1]]","[1, 1, 0, 1, -1, -1, 0, -1, -1, -1, 0, -1, 1, 1, 0, 1]",EXACT_DERIVED
964,"[[-1, 1], [1, -1]]","[[-1, -1], [0, 0]]","[1, 1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, 1, 1, 0, 0]",EXACT_DERIVED
965,"[[-1, 1], [1, -1]]","[[-1, -1], [0, 1]]","[1, 1, 0, -1, -1, -1, 0, 1, -1, -1, 0, 1, 1, 1, 0, -1]",EXACT_DERIVED
966,"[[-1, 1], [1, -1]]","[[-1, -1], [1, -1]]","[1, 1, -1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 1, 1, -1, 1]",EXACT_DERIVED
967,"[[-1, 1], [1, -1]]","[[-1, -1], [1, 0]]","[1, 1, -1, 0, -1, -1, 1, 0, -1, -1, 1, 0, 1, 1, -1, 0]",EXACT_DERIVED
968,"[[-1, 1], [1, -1]]","[[-1, -1], [1, 1]]","[1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1]",EXACT_DERIVED
969,"[[-1, 1], [1, -1]]","[[-1, 0], [-1, -1]]","[1, 0, 1, 1, -1, 0, -1, -1, -1, 0, -1, -1, 1, 0, 1, 1]",EXACT_DERIVED
970,"[[-1, 1], [1, -1]]","[[-1, 0], [-1, 0]]","[1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0, 1, 0]",EXACT_DERIVED
971,"[[-1, 1], [1, -1]]","[[-1, 0], [-1, 1]]","[1, 0, 1, -1, -1, 0, -1, 1, -1, 0, -1, 1, 1, 0, 1, -1]",EXACT_DERIVED
972,"[[-1, 1], [1, -1]]","[[-1, 0], [0, -1]]","[1, 0, 0, 1, -1, 0, 0, -1, -1, 0, 0, -1, 1, 0, 0, 1]",EXACT_DERIVED
973,"[[-1, 1], [1, -1]]","[[-1, 0], [0, 0]]","[1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0]",EXACT_DERIVED
974,"[[-1, 1], [1, -1]]","[[-1, 0], [0, 1]]","[1, 0, 0, -1, -1, 0, 0, 1, -1, 0, 0, 1, 1, 0, 0, -1]",EXACT_DERIVED
975,"[[-1, 1], [1, -1]]","[[-1, 0], [1, -1]]","[1, 0, -1, 1, -1, 0, 1, -1, -1, 0, 1, -1, 1, 0, -1, 1]",EXACT_DERIVED
976,"[[-1, 1], [1, -1]]","[[-1, 0], [1, 0]]","[1, 0, -1, 0, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, -1, 0]",EXACT_DERIVED
977,"[[-1, 1], [1, -1]]","[[-1, 0], [1, 1]]","[1, 0, -1, -1, -1, 0, 1, 1, -1, 0, 1, 1, 1, 0, -1, -1]",EXACT_DERIVED
978,"[[-1, 1], [1, -1]]","[[-1, 1], [-1, -1]]","[1, -1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, 1, -1, 1, 1]",EXACT_DERIVED
979,"[[-1, 1], [1, -1]]","[[-1, 1], [-1, 0]]","[1, -1, 1, 0, -1, 1, -1, 0, -1, 1, -1, 0, 1, -1, 1, 0]",EXACT_DERIVED
980,"[[-1, 1], [1, -1]]","[[-1, 1], [-1, 1]]","[1, -1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, 1, -1]",EXACT_DERIVED
981,"[[-1, 1], [1, -1]]","[[-1, 1], [0, -1]]","[1, -1, 0, 1, -1, 1, 0, -1, -1, 1, 0, -1, 1, -1, 0, 1]",EXACT_DERIVED
982,"[[-1, 1], [1, -1]]","[[-1, 1], [0, 0]]","[1, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, 1, -1, 0, 0]",EXACT_DERIVED
983,"[[-1, 1], [1, -1]]","[[-1, 1], [0, 1]]","[1, -1, 0, -1, -1, 1, 0, 1, -1, 1, 0, 1, 1, -1, 0, -1]",EXACT_DERIVED
984,"[[-1, 1], [1, -1]]","[[-1, 1], [1, -1]]","[1, -1, -1, 1, -1, 1, 1, -1, -1, 1, 1, -1, 1, -1, -1, 1]",EXACT_DERIVED
985,"[[-1, 1], [1, -1]]","[[-1, 1], [1, 0]]","[1, -1, -1, 0, -1, 1, 1, 0, -1, 1, 1, 0, 1, -1, -1, 0]",EXACT_DERIVED
986,"[[-1, 1], [1, -1]]","[[-1, 1], [1, 1]]","[1, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1, -1, -1, -1]",EXACT_DERIVED
987,"[[-1, 1], [1, -1]]","[[0, -1], [-1, -1]]","[0, 1, 1, 1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 1, 1, 1]",EXACT_DERIVED
988,"[[-1, 1], [1, -1]]","[[0, -1], [-1, 0]]","[0, 1, 1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, 1, 1, 0]",EXACT_DERIVED
989,"[[-1, 1], [1, -1]]","[[0, -1], [-1, 1]]","[0, 1, 1, -1, 0, -1, -1, 1, 0, -1, -1, 1, 0, 1, 1, -1]",EXACT_DERIVED
990,"[[-1, 1], [1, -1]]","[[0, -1], [0, -1]]","[0, 1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 1, 0, 1]",EXACT_DERIVED
991,"[[-1, 1], [1, -1]]","[[0, -1], [0, 0]]","[0, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0]",EXACT_DERIVED
992,"[[-1, 1], [1, -1]]","[[0, -1], [0, 1]]","[0, 1, 0, -1, 0, -1, 0, 1, 0, -1, 0, 1, 0, 1, 0, -1]",EXACT_DERIVED
993,"[[-1, 1], [1, -1]]","[[0, -1], [1, -1]]","[0, 1, -1, 1, 0, -1, 1, -1, 0, -1, 1, -1, 0, 1, -1, 1]",EXACT_DERIVED
994,"[[-1, 1], [1, -1]]","[[0, -1], [1, 0]]","[0, 1, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, 1, -1, 0]",EXACT_DERIVED
995,"[[-1, 1], [1, -1]]","[[0, -1], [1, 1]]","[0, 1, -1, -1, 0, -1, 1, 1, 0, -1, 1, 1, 0, 1, -1, -1]",EXACT_DERIVED
996,"[[-1, 1], [1, -1]]","[[0, 0], [-1, -1]]","[0, 0, 1, 1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, 1, 1]",EXACT_DERIVED
997,"[[-1, 1], [1, -1]]","[[0, 0], [-1, 0]]","[0, 0, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 1, 0]",EXACT_DERIVED
998,"[[-1, 1], [1, -1]]","[[0, 0], [-1, 1]]","[0, 0, 1, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, 1, -1]",EXACT_DERIVED
999,"[[-1, 1], [1, -1]]","[[0, 0], [0, -1]]","[0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 1]",EXACT_DERIVED
1000,"[[-1, 1], [1, 0]]","[[-1, -1], [-1, -1]]","[1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0]",EXACT_DERIVED
1001,"[[-1, 1], [1, 0]]","[[-1, -1], [-1, 0]]","[1, 1, 1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0]",EXACT_DERIVED
1002,"[[-1, 1], [1, 0]]","[[-1, -1], [-1, 1]]","[1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, 0, 0, 0]",EXACT_DERIVED
1003,"[[-1, 1], [1, 0]]","[[-1, -1], [0, -1]]","[1, 1, 0, 1, -1, -1, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0]",EXACT_DERIVED
1004,"[[-1, 1], [1, 0]]","[[-1, -1], [0, 0]]","[1, 1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0]",EXACT_DERIVED
1005,"[[-1, 1], [1, 0]]","[[-1, -1], [0, 1]]","[1, 1, 0, -1, -1, -1, 0, 1, -1, -1, 0, 1, 0, 0, 0, 0]",EXACT_DERIVED
1006,"[[-1, 1], [1, 0]]","[[-1, -1], [1, -1]]","[1, 1, -1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 0, 0, 0, 0]",EXACT_DERIVED
1007,"[[-1, 1], [1, 0]]","[[-1, -1], [1, 0]]","[1, 1, -1, 0, -1, -1, 1, 0, -1, -1, 1, 0, 0, 0, 0, 0]",EXACT_DERIVED
1008,"[[-1, 1], [1, 0]]","[[-1, -1], [1, 1]]","[1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 0, 0, 0, 0]",EXACT_DERIVED
1009,"[[-1, 1], [1, 0]]","[[-1, 0], [-1, -1]]","[1, 0, 1, 1, -1, 0, -1, -1, -1, 0, -1, -1, 0, 0, 0, 0]",EXACT_DERIVED
1010,"[[-1, 1], [1, 0]]","[[-1, 0], [-1, 0]]","[1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0]",EXACT_DERIVED
1011,"[[-1, 1], [1, 0]]","[[-1, 0], [-1, 1]]","[1, 0, 1, -1, -1, 0, -1, 1, -1, 0, -1, 1, 0, 0, 0, 0]",EXACT_DERIVED
1012,"[[-1, 1], [1, 0]]","[[-1, 0], [0, -1]]","[1, 0, 0, 1, -1, 0, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0]",EXACT_DERIVED
1013,"[[-1, 1], [1, 0]]","[[-1, 0], [0, 0]]","[1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]",EXACT_DERIVED
1014,"[[-1, 1], [1, 0]]","[[-1, 0], [0, 1]]","[1, 0, 0, -1, -1, 0, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0]",EXACT_DERIVED
1015,"[[-1, 1], [1, 0]]","[[-1, 0], [1, -1]]","[1, 0, -1, 1, -1, 0, 1, -1, -1, 0, 1, -1, 0, 0, 0, 0]",EXACT_DERIVED
1016,"[[-1, 1], [1, 0]]","[[-1, 0], [1, 0]]","[1, 0, -1, 0, -1, 0, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0]",EXACT_DERIVED
1017,"[[-1, 1], [1, 0]]","[[-1, 0], [1, 1]]","[1, 0, -1, -1, -1, 0, 1, 1, -1, 0, 1, 1, 0, 0, 0, 0]",EXACT_DERIVED
1018,"[[-1, 1], [1, 0]]","[[-1, 1], [-1, -1]]","[1, -1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, 0, 0, 0, 0]",EXACT_DERIVED
1019,"[[-1, 1], [1, 0]]","[[-1, 1], [-1, 0]]","[1, -1, 1, 0, -1, 1, -1, 0, -1, 1, -1, 0, 0, 0, 0, 0]",EXACT_DERIVED
1020,"[[-1, 1], [1, 0]]","[[-1, 1], [-1, 1]]","[1, -1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 0, 0, 0, 0]",EXACT_DERIVED
1021,"[[-1, 1], [1, 0]]","[[-1, 1], [0, -1]]","[1, -1, 0, 1, -1, 1, 0, -1, -1, 1, 0, -1, 0, 0, 0, 0]",EXACT_DERIVED
1022,"[[-1, 1], [1, 0]]","[[-1, 1], [0, 0]]","[1, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0]",EXACT_DERIVED
1023,"[[-1, 1], [1, 0]]","[[-1, 1], [0, 1]]","[1, -1, 0, -1, -1, 1, 0, 1, -1, 1, 0, 1, 0, 0, 0, 0]",EXACT_DERIVED
1024,"[[-1, 1], [1, 0]]","[[-1, 1], [1, -1]]","[1, -1, -1, 1, -1, 1, 1, -1, -1, 1, 1, -1, 0, 0, 0, 0]",EXACT_DERIVED
1025,"[[-1, 1], [1, 0]]","[[-1, 1], [1, 0]]","[1, -1, -1, 0, -1, 1, 1, 0, -1, 1, 1, 0, 0, 0, 0, 0]",EXACT_DERIVED
1026,"[[-1, 1], [1, 0]]","[[-1, 1], [1, 1]]","[1, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 0, 0, 0, 0]",EXACT_DERIVED
1027,"[[-1, 1], [1, 0]]","[[0, -1], [-1, -1]]","[0, 1, 1, 1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0]",EXACT_DERIVED
1028,"[[-1, 1], [1, 0]]","[[0, -1], [-1, 0]]","[0, 1, 1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, 0, 0, 0]",EXACT_DERIVED
1029,"[[-1, 1], [1, 0]]","[[0, -1], [-1, 1]]","[0, 1, 1, -1, 0, -1, -1, 1, 0, -1, -1, 1, 0, 0, 0, 0]",EXACT_DERIVED
1030,"[[-1, 1], [1, 0]]","[[0, -1], [0, -1]]","[0, 1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0]",EXACT_DERIVED
1031,"[[-1, 1], [1, 0]]","[[0, -1], [0, 0]]","[0, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0]",EXACT_DERIVED
1032,"[[-1, 1], [1, 0]]","[[0, -1], [0, 1]]","[0, 1, 0, -1, 0, -1, 0, 1, 0, -1, 0, 1, 0, 0, 0, 0]",EXACT_DERIVED
1033,"[[-1, 1], [1, 0]]","[[0, -1], [1, -1]]","[0, 1, -1, 1, 0, -1, 1, -1, 0, -1, 1, -1, 0, 0, 0, 0]",EXACT_DERIVED
1034,"[[-1, 1], [1, 0]]","[[0, -1], [1, 0]]","[0, 1, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0]",EXACT_DERIVED
1035,"[[-1, 1], [1, 0]]","[[0, -1], [1, 1]]","[0, 1, -1, -1, 0, -1, 1, 1, 0, -1, 1, 1, 0, 0, 0, 0]",EXACT_DERIVED
1036,"[[-1, 1], [1, 0]]","[[0, 0], [-1, -1]]","[0, 0, 1, 1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, 0, 0]",EXACT_DERIVED
1037,"[[-1, 1], [1, 0]]","[[0, 0], [-1, 0]]","[0, 0, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0]",EXACT_DERIVED
1038,"[[-1, 1], [1, 0]]","[[0, 0], [-1, 1]]","[0, 0, 1, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, 0, 0]",EXACT_DERIVED
1039,"[[-1, 1], [1, 0]]","[[0, 0], [0, -1]]","[0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0]",EXACT_DERIVED
1040,"[[-1, 1], [1, 1]]","[[-1, -1], [-1, -1]]","[1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",EXACT_DERIVED
1041,"[[-1, 1], [1, 1]]","[[-1, -1], [-1, 0]]","[1, 1, 1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0]",EXACT_DERIVED
1042,"[[-1, 1], [1, 1]]","[[-1, -1], [-1, 1]]","[1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1]",EXACT_DERIVED
1043,"[[-1, 1], [1, 1]]","[[-1, -1], [0, -1]]","[1, 1, 0, 1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1]",EXACT_DERIVED
1044,"[[-1, 1], [1, 1]]","[[-1, -1], [0, 0]]","[1, 1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0]",EXACT_DERIVED
1045,"[[-1, 1], [1, 1]]","[[-1, -1], [0, 1]]","[1, 1, 0, -1, -1, -1, 0, 1, -1, -1, 0, 1, -1, -1, 0, 1]",EXACT_DERIVED
1046,"[[-1, 1], [1, 1]]","[[-1, -1], [1, -1]]","[1, 1, -1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1]",EXACT_DERIVED
1047,"[[-1, 1], [1, 1]]","[[-1, -1], [1, 0]]","[1, 1, -1, 0, -1, -1, 1, 0, -1, -1, 1, 0, -1, -1, 1, 0]",EXACT_DERIVED
1048,"[[-1, 1], [1, 1]]","[[-1, -1], [1, 1]]","[1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1]",EXACT_DERIVED
1049,"[[-1, 1], [1, 1]]","[[-1, 0], [-1, -1]]","[1, 0, 1, 1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1]",EXACT_DERIVED
1050,"[[-1, 1], [1, 1]]","[[-1, 0], [-1, 0]]","[1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0]",EXACT_DERIVED
1051,"[[-1, 1], [1, 1]]","[[-1, 0], [-1, 1]]","[1, 0, 1, -1, -1, 0, -1, 1, -1, 0, -1, 1, -1, 0, -1, 1]",EXACT_DERIVED
1052,"[[-1, 1], [1, 1]]","[[-1, 0], [0, -1]]","[1, 0, 0, 1, -1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, -1]",EXACT_DERIVED
1053,"[[-1, 1], [1, 1]]","[[-1, 0], [0, 0]]","[1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0]",EXACT_DERIVED
1054,"[[-1, 1], [1, 1]]","[[-1, 0], [0, 1]]","[1, 0, 0, -1, -1, 0, 0, 1, -1, 0, 0, 1, -1, 0, 0, 1]",EXACT_DERIVED
1055,"[[-1, 1], [1, 1]]","[[-1, 0], [1, -1]]","[1, 0, -1, 1, -1, 0, 1, -1, -1, 0, 1, -1, -1, 0, 1, -1]",EXACT_DERIVED
1056,"[[-1, 1], [1, 1]]","[[-1, 0], [1, 0]]","[1, 0, -1, 0, -1, 0, 1, 0, -1, 0, 1, 0, -1, 0, 1, 0]",EXACT_DERIVED
1057,"[[-1, 1], [1, 1]]","[[-1, 0], [1, 1]]","[1, 0, -1, -1, -1, 0, 1, 1, -1, 0, 1, 1, -1, 0, 1, 1]",EXACT_DERIVED
1058,"[[-1, 1], [1, 1]]","[[-1, 1], [-1, -1]]","[1, -1, 1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1]",EXACT_DERIVED
1059,"[[-1, 1], [1, 1]]","[[-1, 1], [-1, 0]]","[1, -1, 1, 0, -1, 1, -1, 0, -1, 1, -1, 0, -1, 1, -1, 0]",EXACT_DERIVED
1060,"[[-1, 1], [1, 1]]","[[-1, 1], [-1, 1]]","[1, -1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1]",EXACT_DERIVED
1061,"[[-1, 1], [1, 1]]","[[-1, 1], [0, -1]]","[1, -1, 0, 1, -1, 1, 0, -1, -1, 1, 0, -1, -1, 1, 0, -1]",EXACT_DERIVED
1062,"[[-1, 1], [1, 1]]","[[-1, 1], [0, 0]]","[1, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0]",EXACT_DERIVED
1063,"[[-1, 1], [1, 1]]","[[-1, 1], [0, 1]]","[1, -1, 0, -1, -1, 1, 0, 1, -1, 1, 0, 1, -1, 1, 0, 1]",EXACT_DERIVED
1064,"[[-1, 1], [1, 1]]","[[-1, 1], [1, -1]]","[1, -1, -1, 1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1]",EXACT_DERIVED
1065,"[[-1, 1], [1, 1]]","[[-1, 1], [1, 0]]","[1, -1, -1, 0, -1, 1, 1, 0, -1, 1, 1, 0, -1, 1, 1, 0]",EXACT_DERIVED
1066,"[[-1, 1], [1, 1]]","[[-1, 1], [1, 1]]","[1, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1]",EXACT_DERIVED
1067,"[[-1, 1], [1, 1]]","[[0, -1], [-1, -1]]","[0, 1, 1, 1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1]",EXACT_DERIVED
1068,"[[-1, 1], [1, 1]]","[[0, -1], [-1, 0]]","[0, 1, 1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, -1, -1, 0]",EXACT_DERIVED
1069,"[[-1, 1], [1, 1]]","[[0, -1], [-1, 1]]","[0, 1, 1, -1, 0, -1, -1, 1, 0, -1, -1, 1, 0, -1, -1, 1]",EXACT_DERIVED
1070,"[[-1, 1], [1, 1]]","[[0, -1], [0, -1]]","[0, 1, 0, 1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1]",EXACT_DERIVED
1071,"[[-1, 1], [1, 1]]","[[0, -1], [0, 0]]","[0, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0]",EXACT_DERIVED
1072,"[[-1, 1], [1, 1]]","[[0, -1], [0, 1]]","[0, 1, 0, -1, 0, -1, 0, 1, 0, -1, 0, 1, 0, -1, 0, 1]",EXACT_DERIVED
1073,"[[-1, 1], [1, 1]]","[[0, -1], [1, -1]]","[0, 1, -1, 1, 0, -1, 1, -1, 0, -1, 1, -1, 0, -1, 1, -1]",EXACT_DERIVED
1074,"[[-1, 1], [1, 1]]","[[0, -1], [1, 0]]","[0, 1, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, -1, 1, 0]",EXACT_DERIVED
1075,"[[-1, 1], [1, 1]]","[[0, -1], [1, 1]]","[0, 1, -1, -1, 0, -1, 1, 1, 0, -1, 1, 1, 0, -1, 1, 1]",EXACT_DERIVED
1076,"[[-1, 1], [1, 1]]","[[0, 0], [-1, -1]]","[0, 0, 1, 1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, -1, -1]",EXACT_DERIVED
1077,"[[-1, 1], [1, 1]]","[[0, 0], [-1, 0]]","[0, 0, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0]",EXACT_DERIVED
1078,"[[-1, 1], [1, 1]]","[[0, 0], [-1, 1]]","[0, 0, 1, -1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, -1, 1]",EXACT_DERIVED
1079,"[[-1, 1], [1, 1]]","[[0, 0], [0, -1]]","[0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, -1]",EXACT_DERIVED
1080,"[[0, -1], [-1, -1]]","[[-1, -1], [-1, -1]]","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",EXACT_DERIVED
1081,"[[0, -1], [-1, -1]]","[[-1, -1], [-1, 0]]","[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",EXACT_DERIVED
1082,"[[0, -1], [-1, -1]]","[[-1, -1], [-1, 1]]","[0, 0, 0, 0, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, -1]",EXACT_DERIVED
1083,"[[0, -1], [-1, -1]]","[[-1, -1], [0, -1]]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",EXACT_DERIVED
1084,"[[0, -1], [-1, -1]]","[[-1, -1], [0, 0]]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",EXACT_DERIVED
1085,"[[0, -1], [-1, -1]]","[[-1, -1], [0, 1]]","[0, 0, 0, 0, 1, 1, 0, -1, 1, 1, 0, -1, 1, 1, 0, -1]",EXACT_DERIVED
1086,"[[0, -1], [-1, -1]]","[[-1, -1], [1, -1]]","[0, 0, 0, 0, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1]",EXACT_DERIVED
1087,"[[0, -1], [-1, -1]]","[[-1, -1], [1, 0]]","[0, 0, 0, 0, 1, 1, -1, 0, 1, 1, -1, 0, 1, 1, -1, 0]",EXACT_DERIVED
1088,"[[0, -1], [-1, -1]]","[[-1, -1], [1, 1]]","[0, 0, 0, 0, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1]",EXACT_DERIVED
1089,"[[0, -1], [-1, -1]]","[[-1, 0], [-1, -1]]","[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]",EXACT_DERIVED
1090,"[[0, -1], [-1, -1]]","[[-1, 0], [-1, 0]]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",EXACT_DERIVED
1091,"[[0, -1], [-1, -1]]","[[-1, 0], [-1, 1]]","[0, 0, 0, 0, 1, 0, 1, -1, 1, 0, 1, -1, 1, 0, 1, -1]",EXACT_DERIVED
1092,"[[0, -1], [-1, -1]]","[[-1, 0], [0, -1]]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]",EXACT_DERIVED
1093,"[[0, -1], [-1, -1]]","[[-1, 0], [0, 0]]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",EXACT_DERIVED
1094,"[[0, -1], [-1, -1]]","[[-1, 0], [0, 1]]","[0, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, -1, 1, 0, 0, -1]",EXACT_DERIVED
1095,"[[0, -1], [-1, -1]]","[[-1, 0], [1, -1]]","[0, 0, 0, 0, 1, 0, -1, 1, 1, 0, -1, 1, 1, 0, -1, 1]",EXACT_DERIVED
