closure_step,A_orbit,B_orbit,A_stab_type,B_stab_type,total_pairs,output_inside_set,output_outside_set,output_orbit_ids,output_counts
1,20,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,143,Z2xZ2,Z2,0,0,0,[],{}
1,20,161,Z2xZ2,Z2,0,0,0,[],{}
1,20,179,Z2xZ2,Z2,0,0,0,[],{}
1,20,197,Z2xZ2,Z2,0,0,0,[],{}
1,20,215,Z2xZ2,Z2,0,0,0,[],{}
1,20,350,Z2xZ2,Z2xZ2,54,54,0,[30],{30: 54}
1,20,354,Z2xZ2,Z2,108,108,0,[34],{34: 108}
1,20,360,Z2xZ2,Z2xZ2,54,54,0,[20],{20: 54}
1,20,370,Z2xZ2,Z2xZ2,54,54,0,[40],{40: 54}
1,20,380,Z2xZ2,Z2xZ2,54,54,0,[10],{10: 54}
1,20,390,Z2xZ2,Z2xZ2,54,54,0,[0],{0: 54}
1,20,394,Z2xZ2,Z2,108,108,0,[4],{4: 108}
1,20,400,Z2xZ2,Z2xZ2,54,54,0,[10],{10: 54}
1,20,410,Z2xZ2,Z2xZ2,54,54,0,[40],{40: 54}
1,20,420,Z2xZ2,Z2xZ2,54,54,0,[20],{20: 54}
1,20,430,Z2xZ2,Z2xZ2,54,54,0,[30],{30: 54}
1,20,434,Z2xZ2,Z2,108,108,0,[34],{34: 108}
1,20,440,Z2xZ2,Z2,108,108,0,[95],{95: 108}
1,20,500,Z2xZ2,Z2,108,108,0,[50],{50: 108}
1,20,560,Z2xZ2,Z2,108,108,0,[95],{95: 108}
1,20,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,986,Z2xZ2,Z2,0,0,0,[],{}
1,20,995,Z2xZ2,Z2,0,0,0,[],{}
1,20,1010,Z2xZ2,Z2,0,0,0,[],{}
1,20,1025,Z2xZ2,Z2,0,0,0,[],{}
1,20,1040,Z2xZ2,Z2,0,0,0,[],{}
1,20,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,20,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,0,Z2xZ2,(Z2)^3,54,54,0,[30],{30: 54}
1,30,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,4,Z2xZ2,Z2xZ2,108,108,0,[34],{34: 108}
1,30,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,10,Z2xZ2,Z2xZ2,108,108,0,"[20, 40]","{20: 54, 40: 54}"
1,30,20,Z2xZ2,Z2xZ2,108,108,0,"[10, 40]","{10: 54, 40: 54}"
1,30,30,Z2xZ2,Z2xZ2,108,108,0,"[0, 30]","{0: 54, 30: 54}"
1,30,34,Z2xZ2,Z2,216,216,0,"[4, 34]","{4: 108, 34: 108}"
1,30,40,Z2xZ2,Z2xZ2,108,108,0,"[10, 20]","{10: 54, 20: 54}"
1,30,50,Z2xZ2,Z2xZ2,108,108,0,[95],{95: 108}
1,30,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,95,Z2xZ2,Z2,216,216,0,"[50, 95]","{50: 108, 95: 108}"
1,30,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,143,Z2xZ2,Z2,0,0,0,[],{}
1,30,161,Z2xZ2,Z2,0,0,0,[],{}
1,30,179,Z2xZ2,Z2,0,0,0,[],{}
1,30,197,Z2xZ2,Z2,0,0,0,[],{}
1,30,215,Z2xZ2,Z2,0,0,0,[],{}
1,30,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,354,Z2xZ2,Z2,0,0,0,[],{}
1,30,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,394,Z2xZ2,Z2,0,0,0,[],{}
1,30,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,434,Z2xZ2,Z2,0,0,0,[],{}
1,30,440,Z2xZ2,Z2,0,0,0,[],{}
1,30,500,Z2xZ2,Z2,0,0,0,[],{}
1,30,560,Z2xZ2,Z2,0,0,0,[],{}
1,30,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,986,Z2xZ2,Z2,0,0,0,[],{}
1,30,995,Z2xZ2,Z2,0,0,0,[],{}
1,30,1010,Z2xZ2,Z2,0,0,0,[],{}
1,30,1025,Z2xZ2,Z2,0,0,0,[],{}
1,30,1040,Z2xZ2,Z2,0,0,0,[],{}
1,30,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,30,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,34,0,Z2,(Z2)^3,0,0,0,[],{}
1,34,1,Z2,Z2xZ2,0,0,0,[],{}
1,34,2,Z2,Z2xZ2,0,0,0,[],{}
1,34,4,Z2,Z2xZ2,0,0,0,[],{}
1,34,5,Z2,Z2xZ2,0,0,0,[],{}
1,34,6,Z2,Z2xZ2,0,0,0,[],{}
1,34,10,Z2,Z2xZ2,0,0,0,[],{}
1,34,20,Z2,Z2xZ2,0,0,0,[],{}
1,34,30,Z2,Z2xZ2,0,0,0,[],{}
1,34,34,Z2,Z2,0,0,0,[],{}
1,34,40,Z2,Z2xZ2,0,0,0,[],{}
1,34,50,Z2,Z2xZ2,0,0,0,[],{}
1,34,52,Z2,Z2xZ2,0,0,0,[],{}
1,34,54,Z2,Z2xZ2,0,0,0,[],{}
1,34,95,Z2,Z2,0,0,0,[],{}
1,34,125,Z2,Z2xZ2,108,108,0,[30],{30: 108}
1,34,126,Z2,Z2xZ2,0,0,0,[],{}
1,34,127,Z2,Z2xZ2,0,0,0,[],{}
1,34,131,Z2,Z2xZ2,108,108,0,[34],{34: 108}
1,34,132,Z2,Z2xZ2,0,0,0,[],{}
1,34,133,Z2,Z2xZ2,0,0,0,[],{}
1,34,137,Z2,Z2xZ2,108,108,0,[34],{34: 108}
1,34,138,Z2,Z2xZ2,0,0,0,[],{}
1,34,139,Z2,Z2xZ2,0,0,0,[],{}
1,34,143,Z2,Z2,216,216,0,"[20, 40]","{20: 108, 40: 108}"
1,34,161,Z2,Z2,216,216,0,"[10, 40]","{10: 108, 40: 108}"
1,34,179,Z2,Z2,216,216,0,"[0, 30]","{0: 108, 30: 108}"
1,34,197,Z2,Z2,216,216,0,"[10, 20]","{10: 108, 20: 108}"
1,34,215,Z2,Z2,216,216,0,[95],{95: 216}
1,34,350,Z2,Z2xZ2,0,0,0,[],{}
1,34,354,Z2,Z2,0,0,0,[],{}
1,34,360,Z2,Z2xZ2,0,0,0,[],{}
1,34,370,Z2,Z2xZ2,0,0,0,[],{}
1,34,380,Z2,Z2xZ2,0,0,0,[],{}
1,34,390,Z2,Z2xZ2,0,0,0,[],{}
1,34,394,Z2,Z2,0,0,0,[],{}
1,34,400,Z2,Z2xZ2,0,0,0,[],{}
1,34,410,Z2,Z2xZ2,0,0,0,[],{}
1,34,420,Z2,Z2xZ2,0,0,0,[],{}
1,34,430,Z2,Z2xZ2,0,0,0,[],{}
1,34,434,Z2,Z2,0,0,0,[],{}
1,34,440,Z2,Z2,0,0,0,[],{}
1,34,500,Z2,Z2,0,0,0,[],{}
1,34,560,Z2,Z2,0,0,0,[],{}
1,34,980,Z2,Z2xZ2,0,0,0,[],{}
1,34,982,Z2,Z2xZ2,0,0,0,[],{}
1,34,984,Z2,Z2xZ2,0,0,0,[],{}
1,34,986,Z2,Z2,0,0,0,[],{}
1,34,995,Z2,Z2,0,0,0,[],{}
1,34,1010,Z2,Z2,0,0,0,[],{}
1,34,1025,Z2,Z2,0,0,0,[],{}
1,34,1040,Z2,Z2,0,0,0,[],{}
1,34,1055,Z2,Z2xZ2,0,0,0,[],{}
1,34,1057,Z2,Z2xZ2,0,0,0,[],{}
1,34,1059,Z2,Z2xZ2,0,0,0,[],{}
1,34,1130,Z2,Z2xZ2,0,0,0,[],{}
1,34,1132,Z2,Z2xZ2,0,0,0,[],{}
1,34,1134,Z2,Z2xZ2,0,0,0,[],{}
1,40,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
1,40,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,34,Z2xZ2,Z2,0,0,0,[],{}
1,40,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,95,Z2xZ2,Z2,0,0,0,[],{}
1,40,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,143,Z2xZ2,Z2,0,0,0,[],{}
1,40,161,Z2xZ2,Z2,0,0,0,[],{}
1,40,179,Z2xZ2,Z2,0,0,0,[],{}
1,40,197,Z2xZ2,Z2,0,0,0,[],{}
1,40,215,Z2xZ2,Z2,0,0,0,[],{}
1,40,350,Z2xZ2,Z2xZ2,54,54,0,[30],{30: 54}
1,40,354,Z2xZ2,Z2,108,108,0,[34],{34: 108}
1,40,360,Z2xZ2,Z2xZ2,54,54,0,[40],{40: 54}
1,40,370,Z2xZ2,Z2xZ2,54,54,0,[20],{20: 54}
1,40,380,Z2xZ2,Z2xZ2,54,54,0,[40],{40: 54}
1,40,390,Z2xZ2,Z2xZ2,54,54,0,[30],{30: 54}
1,40,394,Z2xZ2,Z2,108,108,0,[34],{34: 108}
1,40,400,Z2xZ2,Z2xZ2,54,54,0,[20],{20: 54}
1,40,410,Z2xZ2,Z2xZ2,54,54,0,[10],{10: 54}
1,40,420,Z2xZ2,Z2xZ2,54,54,0,[10],{10: 54}
1,40,430,Z2xZ2,Z2xZ2,54,54,0,[0],{0: 54}
1,40,434,Z2xZ2,Z2,108,108,0,[4],{4: 108}
1,40,440,Z2xZ2,Z2,108,108,0,[95],{95: 108}
1,40,500,Z2xZ2,Z2,108,108,0,[95],{95: 108}
1,40,560,Z2xZ2,Z2,108,108,0,[50],{50: 108}
1,40,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,986,Z2xZ2,Z2,0,0,0,[],{}
1,40,995,Z2xZ2,Z2,0,0,0,[],{}
1,40,1010,Z2xZ2,Z2,0,0,0,[],{}
1,40,1025,Z2xZ2,Z2,0,0,0,[],{}
1,40,1040,Z2xZ2,Z2,0,0,0,[],{}
1,40,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,40,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
1,50,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,34,Z2xZ2,Z2,0,0,0,[],{}
1,50,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,95,Z2xZ2,Z2,0,0,0,[],{}
1,50,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,143,Z2xZ2,Z2,0,0,0,[],{}
1,50,161,Z2xZ2,Z2,0,0,0,[],{}
1,50,179,Z2xZ2,Z2,0,0,0,[],{}
1,50,197,Z2xZ2,Z2,0,0,0,[],{}
1,50,215,Z2xZ2,Z2,0,0,0,[],{}
1,50,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,354,Z2xZ2,Z2,0,0,0,[],{}
1,50,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,394,Z2xZ2,Z2,0,0,0,[],{}
1,50,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,434,Z2xZ2,Z2,0,0,0,[],{}
1,50,440,Z2xZ2,Z2,0,0,0,[],{}
1,50,500,Z2xZ2,Z2,0,0,0,[],{}
1,50,560,Z2xZ2,Z2,0,0,0,[],{}
1,50,980,Z2xZ2,Z2xZ2,54,54,0,[0],{0: 54}
1,50,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,986,Z2xZ2,Z2,108,108,0,[4],{4: 108}
1,50,995,Z2xZ2,Z2,108,108,0,[10],{10: 108}
1,50,1010,Z2xZ2,Z2,108,108,0,[20],{20: 108}
1,50,1025,Z2xZ2,Z2,108,108,0,[30],{30: 108}
1,50,1040,Z2xZ2,Z2,108,108,0,[40],{40: 108}
1,50,1055,Z2xZ2,Z2xZ2,54,54,0,[50],{50: 54}
1,50,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,1130,Z2xZ2,Z2xZ2,54,54,0,[50],{50: 54}
1,50,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,50,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
1,52,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,34,Z2xZ2,Z2,0,0,0,[],{}
1,52,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,95,Z2xZ2,Z2,0,0,0,[],{}
1,52,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,143,Z2xZ2,Z2,0,0,0,[],{}
1,52,161,Z2xZ2,Z2,0,0,0,[],{}
1,52,179,Z2xZ2,Z2,0,0,0,[],{}
1,52,197,Z2xZ2,Z2,0,0,0,[],{}
1,52,215,Z2xZ2,Z2,0,0,0,[],{}
1,52,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,354,Z2xZ2,Z2,0,0,0,[],{}
1,52,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,394,Z2xZ2,Z2,0,0,0,[],{}
1,52,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,434,Z2xZ2,Z2,0,0,0,[],{}
1,52,440,Z2xZ2,Z2,0,0,0,[],{}
1,52,500,Z2xZ2,Z2,0,0,0,[],{}
1,52,560,Z2xZ2,Z2,0,0,0,[],{}
1,52,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,982,Z2xZ2,Z2xZ2,54,54,0,[2],{2: 54}
1,52,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,986,Z2xZ2,Z2,0,0,0,[],{}
1,52,995,Z2xZ2,Z2,0,0,0,[],{}
1,52,1010,Z2xZ2,Z2,0,0,0,[],{}
1,52,1025,Z2xZ2,Z2,0,0,0,[],{}
1,52,1040,Z2xZ2,Z2,0,0,0,[],{}
1,52,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,1057,Z2xZ2,Z2xZ2,54,54,0,[52],{52: 54}
1,52,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,52,1132,Z2xZ2,Z2xZ2,54,54,0,[54],{54: 54}
1,52,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
1,54,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,34,Z2xZ2,Z2,0,0,0,[],{}
1,54,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,95,Z2xZ2,Z2,0,0,0,[],{}
1,54,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,143,Z2xZ2,Z2,0,0,0,[],{}
1,54,161,Z2xZ2,Z2,0,0,0,[],{}
1,54,179,Z2xZ2,Z2,0,0,0,[],{}
1,54,197,Z2xZ2,Z2,0,0,0,[],{}
1,54,215,Z2xZ2,Z2,0,0,0,[],{}
1,54,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,354,Z2xZ2,Z2,0,0,0,[],{}
1,54,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,394,Z2xZ2,Z2,0,0,0,[],{}
1,54,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,434,Z2xZ2,Z2,0,0,0,[],{}
1,54,440,Z2xZ2,Z2,0,0,0,[],{}
1,54,500,Z2xZ2,Z2,0,0,0,[],{}
1,54,560,Z2xZ2,Z2,0,0,0,[],{}
1,54,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,984,Z2xZ2,Z2xZ2,54,54,0,[2],{2: 54}
1,54,986,Z2xZ2,Z2,0,0,0,[],{}
1,54,995,Z2xZ2,Z2,0,0,0,[],{}
1,54,1010,Z2xZ2,Z2,0,0,0,[],{}
1,54,1025,Z2xZ2,Z2,0,0,0,[],{}
1,54,1040,Z2xZ2,Z2,0,0,0,[],{}
1,54,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,1059,Z2xZ2,Z2xZ2,54,54,0,[54],{54: 54}
1,54,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
1,54,1134,Z2xZ2,Z2xZ2,54,54,0,[52],{52: 54}
1,95,0,Z2,(Z2)^3,0,0,0,[],{}
1,95,1,Z2,Z2xZ2,0,0,0,[],{}
1,95,2,Z2,Z2xZ2,0,0,0,[],{}
1,95,4,Z2,Z2xZ2,0,0,0,[],{}
1,95,5,Z2,Z2xZ2,0,0,0,[],{}
1,95,6,Z2,Z2xZ2,0,0,0,[],{}
1,95,10,Z2,Z2xZ2,0,0,0,[],{}
1,95,20,Z2,Z2xZ2,0,0,0,[],{}
1,95,30,Z2,Z2xZ2,0,0,0,[],{}
1,95,34,Z2,Z2,0,0,0,[],{}
1,95,40,Z2,Z2xZ2,0,0,0,[],{}
1,95,50,Z2,Z2xZ2,0,0,0,[],{}
1,95,52,Z2,Z2xZ2,0,0,0,[],{}
1,95,54,Z2,Z2xZ2,0,0,0,[],{}
1,95,95,Z2,Z2,0,0,0,[],{}
1,95,125,Z2,Z2xZ2,0,0,0,[],{}
1,95,126,Z2,Z2xZ2,0,0,0,[],{}
1,95,127,Z2,Z2xZ2,0,0,0,[],{}
1,95,131,Z2,Z2xZ2,0,0,0,[],{}
1,95,132,Z2,Z2xZ2,0,0,0,[],{}
1,95,133,Z2,Z2xZ2,0,0,0,[],{}
1,95,137,Z2,Z2xZ2,0,0,0,[],{}
1,95,138,Z2,Z2xZ2,0,0,0,[],{}
1,95,139,Z2,Z2xZ2,0,0,0,[],{}
1,95,143,Z2,Z2,0,0,0,[],{}
1,95,161,Z2,Z2,0,0,0,[],{}
1,95,179,Z2,Z2,0,0,0,[],{}
1,95,197,Z2,Z2,0,0,0,[],{}
1,95,215,Z2,Z2,0,0,0,[],{}
1,95,350,Z2,Z2xZ2,0,0,0,[],{}
1,95,354,Z2,Z2,0,0,0,[],{}
1,95,360,Z2,Z2xZ2,0,0,0,[],{}
1,95,370,Z2,Z2xZ2,0,0,0,[],{}
1,95,380,Z2,Z2xZ2,0,0,0,[],{}
1,95,390,Z2,Z2xZ2,0,0,0,[],{}
1,95,394,Z2,Z2,0,0,0,[],{}
1,95,400,Z2,Z2xZ2,0,0,0,[],{}
1,95,410,Z2,Z2xZ2,0,0,0,[],{}
1,95,420,Z2,Z2xZ2,0,0,0,[],{}
1,95,430,Z2,Z2xZ2,0,0,0,[],{}
1,95,434,Z2,Z2,0,0,0,[],{}
1,95,440,Z2,Z2,0,0,0,[],{}
1,95,500,Z2,Z2,0,0,0,[],{}
1,95,560,Z2,Z2,0,0,0,[],{}
1,95,980,Z2,Z2xZ2,108,108,0,[30],{30: 108}
