raw_tuple_id,raw_tuple,in_CX,cx_config_id,cx_readable,in_XC,xc_config_id,xc_readable,in_AX,ax_config_id,ax_readable,in_BX,bx_config_id,bx_readable
583,"(7,1,7)",1,583,"CX[C[2,1],X[0,1|2,1]]",1,583,"XC[X[2,1|0,1],C[2,1]]",1,583,"AX[A[2,1],X[0,1|2,1]]",1,583,"BX[B[2,1],X[0,1|2,1]]"
584,"(7,1,8)",1,584,"CX[C[2,1],X[0,1|2,2]]",1,584,"XC[X[2,1|0,1],C[2,2]]",1,584,"AX[A[2,1],X[0,1|2,2]]",1,584,"BX[B[2,1],X[0,1|2,2]]"
585,"(7,2,0)",1,585,"CX[C[2,1],X[0,2|0,0]]",1,585,"XC[X[2,1|0,2],C[0,0]]",1,585,"AX[A[2,1],X[0,2|0,0]]",1,585,"BX[B[2,1],X[0,2|0,0]]"
586,"(7,2,1)",1,586,"CX[C[2,1],X[0,2|0,1]]",1,586,"XC[X[2,1|0,2],C[0,1]]",1,586,"AX[A[2,1],X[0,2|0,1]]",1,586,"BX[B[2,1],X[0,2|0,1]]"
587,"(7,2,2)",1,587,"CX[C[2,1],X[0,2|0,2]]",1,587,"XC[X[2,1|0,2],C[0,2]]",1,587,"AX[A[2,1],X[0,2|0,2]]",1,587,"BX[B[2,1],X[0,2|0,2]]"
588,"(7,2,3)",1,588,"CX[C[2,1],X[0,2|1,0]]",1,588,"XC[X[2,1|0,2],C[1,0]]",1,588,"AX[A[2,1],X[0,2|1,0]]",1,588,"BX[B[2,1],X[0,2|1,0]]"
589,"(7,2,4)",1,589,"CX[C[2,1],X[0,2|1,1]]",1,589,"XC[X[2,1|0,2],C[1,1]]",1,589,"AX[A[2,1],X[0,2|1,1]]",1,589,"BX[B[2,1],X[0,2|1,1]]"
590,"(7,2,5)",1,590,"CX[C[2,1],X[0,2|1,2]]",1,590,"XC[X[2,1|0,2],C[1,2]]",1,590,"AX[A[2,1],X[0,2|1,2]]",1,590,"BX[B[2,1],X[0,2|1,2]]"
591,"(7,2,6)",1,591,"CX[C[2,1],X[0,2|2,0]]",1,591,"XC[X[2,1|0,2],C[2,0]]",1,591,"AX[A[2,1],X[0,2|2,0]]",1,591,"BX[B[2,1],X[0,2|2,0]]"
592,"(7,2,7)",1,592,"CX[C[2,1],X[0,2|2,1]]",1,592,"XC[X[2,1|0,2],C[2,1]]",1,592,"AX[A[2,1],X[0,2|2,1]]",1,592,"BX[B[2,1],X[0,2|2,1]]"
593,"(7,2,8)",1,593,"CX[C[2,1],X[0,2|2,2]]",1,593,"XC[X[2,1|0,2],C[2,2]]",1,593,"AX[A[2,1],X[0,2|2,2]]",1,593,"BX[B[2,1],X[0,2|2,2]]"
594,"(7,3,0)",1,594,"CX[C[2,1],X[1,0|0,0]]",1,594,"XC[X[2,1|1,0],C[0,0]]",1,594,"AX[A[2,1],X[1,0|0,0]]",1,594,"BX[B[2,1],X[1,0|0,0]]"
595,"(7,3,1)",1,595,"CX[C[2,1],X[1,0|0,1]]",1,595,"XC[X[2,1|1,0],C[0,1]]",1,595,"AX[A[2,1],X[1,0|0,1]]",1,595,"BX[B[2,1],X[1,0|0,1]]"
596,"(7,3,2)",1,596,"CX[C[2,1],X[1,0|0,2]]",1,596,"XC[X[2,1|1,0],C[0,2]]",1,596,"AX[A[2,1],X[1,0|0,2]]",1,596,"BX[B[2,1],X[1,0|0,2]]"
597,"(7,3,3)",1,597,"CX[C[2,1],X[1,0|1,0]]",1,597,"XC[X[2,1|1,0],C[1,0]]",1,597,"AX[A[2,1],X[1,0|1,0]]",1,597,"BX[B[2,1],X[1,0|1,0]]"
598,"(7,3,4)",1,598,"CX[C[2,1],X[1,0|1,1]]",1,598,"XC[X[2,1|1,0],C[1,1]]",1,598,"AX[A[2,1],X[1,0|1,1]]",1,598,"BX[B[2,1],X[1,0|1,1]]"
599,"(7,3,5)",1,599,"CX[C[2,1],X[1,0|1,2]]",1,599,"XC[X[2,1|1,0],C[1,2]]",1,599,"AX[A[2,1],X[1,0|1,2]]",1,599,"BX[B[2,1],X[1,0|1,2]]"
600,"(7,3,6)",1,600,"CX[C[2,1],X[1,0|2,0]]",1,600,"XC[X[2,1|1,0],C[2,0]]",1,600,"AX[A[2,1],X[1,0|2,0]]",1,600,"BX[B[2,1],X[1,0|2,0]]"
601,"(7,3,7)",1,601,"CX[C[2,1],X[1,0|2,1]]",1,601,"XC[X[2,1|1,0],C[2,1]]",1,601,"AX[A[2,1],X[1,0|2,1]]",1,601,"BX[B[2,1],X[1,0|2,1]]"
602,"(7,3,8)",1,602,"CX[C[2,1],X[1,0|2,2]]",1,602,"XC[X[2,1|1,0],C[2,2]]",1,602,"AX[A[2,1],X[1,0|2,2]]",1,602,"BX[B[2,1],X[1,0|2,2]]"
603,"(7,4,0)",1,603,"CX[C[2,1],X[1,1|0,0]]",1,603,"XC[X[2,1|1,1],C[0,0]]",1,603,"AX[A[2,1],X[1,1|0,0]]",1,603,"BX[B[2,1],X[1,1|0,0]]"
604,"(7,4,1)",1,604,"CX[C[2,1],X[1,1|0,1]]",1,604,"XC[X[2,1|1,1],C[0,1]]",1,604,"AX[A[2,1],X[1,1|0,1]]",1,604,"BX[B[2,1],X[1,1|0,1]]"
605,"(7,4,2)",1,605,"CX[C[2,1],X[1,1|0,2]]",1,605,"XC[X[2,1|1,1],C[0,2]]",1,605,"AX[A[2,1],X[1,1|0,2]]",1,605,"BX[B[2,1],X[1,1|0,2]]"
606,"(7,4,3)",1,606,"CX[C[2,1],X[1,1|1,0]]",1,606,"XC[X[2,1|1,1],C[1,0]]",1,606,"AX[A[2,1],X[1,1|1,0]]",1,606,"BX[B[2,1],X[1,1|1,0]]"
607,"(7,4,4)",1,607,"CX[C[2,1],X[1,1|1,1]]",1,607,"XC[X[2,1|1,1],C[1,1]]",1,607,"AX[A[2,1],X[1,1|1,1]]",1,607,"BX[B[2,1],X[1,1|1,1]]"
608,"(7,4,5)",1,608,"CX[C[2,1],X[1,1|1,2]]",1,608,"XC[X[2,1|1,1],C[1,2]]",1,608,"AX[A[2,1],X[1,1|1,2]]",1,608,"BX[B[2,1],X[1,1|1,2]]"
609,"(7,4,6)",1,609,"CX[C[2,1],X[1,1|2,0]]",1,609,"XC[X[2,1|1,1],C[2,0]]",1,609,"AX[A[2,1],X[1,1|2,0]]",1,609,"BX[B[2,1],X[1,1|2,0]]"
610,"(7,4,7)",1,610,"CX[C[2,1],X[1,1|2,1]]",1,610,"XC[X[2,1|1,1],C[2,1]]",1,610,"AX[A[2,1],X[1,1|2,1]]",1,610,"BX[B[2,1],X[1,1|2,1]]"
611,"(7,4,8)",1,611,"CX[C[2,1],X[1,1|2,2]]",1,611,"XC[X[2,1|1,1],C[2,2]]",1,611,"AX[A[2,1],X[1,1|2,2]]",1,611,"BX[B[2,1],X[1,1|2,2]]"
612,"(7,5,0)",1,612,"CX[C[2,1],X[1,2|0,0]]",1,612,"XC[X[2,1|1,2],C[0,0]]",1,612,"AX[A[2,1],X[1,2|0,0]]",1,612,"BX[B[2,1],X[1,2|0,0]]"
613,"(7,5,1)",1,613,"CX[C[2,1],X[1,2|0,1]]",1,613,"XC[X[2,1|1,2],C[0,1]]",1,613,"AX[A[2,1],X[1,2|0,1]]",1,613,"BX[B[2,1],X[1,2|0,1]]"
614,"(7,5,2)",1,614,"CX[C[2,1],X[1,2|0,2]]",1,614,"XC[X[2,1|1,2],C[0,2]]",1,614,"AX[A[2,1],X[1,2|0,2]]",1,614,"BX[B[2,1],X[1,2|0,2]]"
615,"(7,5,3)",1,615,"CX[C[2,1],X[1,2|1,0]]",1,615,"XC[X[2,1|1,2],C[1,0]]",1,615,"AX[A[2,1],X[1,2|1,0]]",1,615,"BX[B[2,1],X[1,2|1,0]]"
616,"(7,5,4)",1,616,"CX[C[2,1],X[1,2|1,1]]",1,616,"XC[X[2,1|1,2],C[1,1]]",1,616,"AX[A[2,1],X[1,2|1,1]]",1,616,"BX[B[2,1],X[1,2|1,1]]"
617,"(7,5,5)",1,617,"CX[C[2,1],X[1,2|1,2]]",1,617,"XC[X[2,1|1,2],C[1,2]]",1,617,"AX[A[2,1],X[1,2|1,2]]",1,617,"BX[B[2,1],X[1,2|1,2]]"
618,"(7,5,6)",1,618,"CX[C[2,1],X[1,2|2,0]]",1,618,"XC[X[2,1|1,2],C[2,0]]",1,618,"AX[A[2,1],X[1,2|2,0]]",1,618,"BX[B[2,1],X[1,2|2,0]]"
619,"(7,5,7)",1,619,"CX[C[2,1],X[1,2|2,1]]",1,619,"XC[X[2,1|1,2],C[2,1]]",1,619,"AX[A[2,1],X[1,2|2,1]]",1,619,"BX[B[2,1],X[1,2|2,1]]"
620,"(7,5,8)",1,620,"CX[C[2,1],X[1,2|2,2]]",1,620,"XC[X[2,1|1,2],C[2,2]]",1,620,"AX[A[2,1],X[1,2|2,2]]",1,620,"BX[B[2,1],X[1,2|2,2]]"
621,"(7,6,0)",1,621,"CX[C[2,1],X[2,0|0,0]]",1,621,"XC[X[2,1|2,0],C[0,0]]",1,621,"AX[A[2,1],X[2,0|0,0]]",1,621,"BX[B[2,1],X[2,0|0,0]]"
622,"(7,6,1)",1,622,"CX[C[2,1],X[2,0|0,1]]",1,622,"XC[X[2,1|2,0],C[0,1]]",1,622,"AX[A[2,1],X[2,0|0,1]]",1,622,"BX[B[2,1],X[2,0|0,1]]"
623,"(7,6,2)",1,623,"CX[C[2,1],X[2,0|0,2]]",1,623,"XC[X[2,1|2,0],C[0,2]]",1,623,"AX[A[2,1],X[2,0|0,2]]",1,623,"BX[B[2,1],X[2,0|0,2]]"
624,"(7,6,3)",1,624,"CX[C[2,1],X[2,0|1,0]]",1,624,"XC[X[2,1|2,0],C[1,0]]",1,624,"AX[A[2,1],X[2,0|1,0]]",1,624,"BX[B[2,1],X[2,0|1,0]]"
625,"(7,6,4)",1,625,"CX[C[2,1],X[2,0|1,1]]",1,625,"XC[X[2,1|2,0],C[1,1]]",1,625,"AX[A[2,1],X[2,0|1,1]]",1,625,"BX[B[2,1],X[2,0|1,1]]"
626,"(7,6,5)",1,626,"CX[C[2,1],X[2,0|1,2]]",1,626,"XC[X[2,1|2,0],C[1,2]]",1,626,"AX[A[2,1],X[2,0|1,2]]",1,626,"BX[B[2,1],X[2,0|1,2]]"
627,"(7,6,6)",1,627,"CX[C[2,1],X[2,0|2,0]]",1,627,"XC[X[2,1|2,0],C[2,0]]",1,627,"AX[A[2,1],X[2,0|2,0]]",1,627,"BX[B[2,1],X[2,0|2,0]]"
628,"(7,6,7)",1,628,"CX[C[2,1],X[2,0|2,1]]",1,628,"XC[X[2,1|2,0],C[2,1]]",1,628,"AX[A[2,1],X[2,0|2,1]]",1,628,"BX[B[2,1],X[2,0|2,1]]"
629,"(7,6,8)",1,629,"CX[C[2,1],X[2,0|2,2]]",1,629,"XC[X[2,1|2,0],C[2,2]]",1,629,"AX[A[2,1],X[2,0|2,2]]",1,629,"BX[B[2,1],X[2,0|2,2]]"
630,"(7,7,0)",1,630,"CX[C[2,1],X[2,1|0,0]]",1,630,"XC[X[2,1|2,1],C[0,0]]",1,630,"AX[A[2,1],X[2,1|0,0]]",1,630,"BX[B[2,1],X[2,1|0,0]]"
631,"(7,7,1)",1,631,"CX[C[2,1],X[2,1|0,1]]",1,631,"XC[X[2,1|2,1],C[0,1]]",1,631,"AX[A[2,1],X[2,1|0,1]]",1,631,"BX[B[2,1],X[2,1|0,1]]"
632,"(7,7,2)",1,632,"CX[C[2,1],X[2,1|0,2]]",1,632,"XC[X[2,1|2,1],C[0,2]]",1,632,"AX[A[2,1],X[2,1|0,2]]",1,632,"BX[B[2,1],X[2,1|0,2]]"
633,"(7,7,3)",1,633,"CX[C[2,1],X[2,1|1,0]]",1,633,"XC[X[2,1|2,1],C[1,0]]",1,633,"AX[A[2,1],X[2,1|1,0]]",1,633,"BX[B[2,1],X[2,1|1,0]]"
634,"(7,7,4)",1,634,"CX[C[2,1],X[2,1|1,1]]",1,634,"XC[X[2,1|2,1],C[1,1]]",1,634,"AX[A[2,1],X[2,1|1,1]]",1,634,"BX[B[2,1],X[2,1|1,1]]"
635,"(7,7,5)",1,635,"CX[C[2,1],X[2,1|1,2]]",1,635,"XC[X[2,1|2,1],C[1,2]]",1,635,"AX[A[2,1],X[2,1|1,2]]",1,635,"BX[B[2,1],X[2,1|1,2]]"
636,"(7,7,6)",1,636,"CX[C[2,1],X[2,1|2,0]]",1,636,"XC[X[2,1|2,1],C[2,0]]",1,636,"AX[A[2,1],X[2,1|2,0]]",1,636,"BX[B[2,1],X[2,1|2,0]]"
637,"(7,7,7)",1,637,"CX[C[2,1],X[2,1|2,1]]",1,637,"XC[X[2,1|2,1],C[2,1]]",1,637,"AX[A[2,1],X[2,1|2,1]]",1,637,"BX[B[2,1],X[2,1|2,1]]"
638,"(7,7,8)",1,638,"CX[C[2,1],X[2,1|2,2]]",1,638,"XC[X[2,1|2,1],C[2,2]]",1,638,"AX[A[2,1],X[2,1|2,2]]",1,638,"BX[B[2,1],X[2,1|2,2]]"
639,"(7,8,0)",1,639,"CX[C[2,1],X[2,2|0,0]]",1,639,"XC[X[2,1|2,2],C[0,0]]",1,639,"AX[A[2,1],X[2,2|0,0]]",1,639,"BX[B[2,1],X[2,2|0,0]]"
640,"(7,8,1)",1,640,"CX[C[2,1],X[2,2|0,1]]",1,640,"XC[X[2,1|2,2],C[0,1]]",1,640,"AX[A[2,1],X[2,2|0,1]]",1,640,"BX[B[2,1],X[2,2|0,1]]"
641,"(7,8,2)",1,641,"CX[C[2,1],X[2,2|0,2]]",1,641,"XC[X[2,1|2,2],C[0,2]]",1,641,"AX[A[2,1],X[2,2|0,2]]",1,641,"BX[B[2,1],X[2,2|0,2]]"
642,"(7,8,3)",1,642,"CX[C[2,1],X[2,2|1,0]]",1,642,"XC[X[2,1|2,2],C[1,0]]",1,642,"AX[A[2,1],X[2,2|1,0]]",1,642,"BX[B[2,1],X[2,2|1,0]]"
643,"(7,8,4)",1,643,"CX[C[2,1],X[2,2|1,1]]",1,643,"XC[X[2,1|2,2],C[1,1]]",1,643,"AX[A[2,1],X[2,2|1,1]]",1,643,"BX[B[2,1],X[2,2|1,1]]"
644,"(7,8,5)",1,644,"CX[C[2,1],X[2,2|1,2]]",1,644,"XC[X[2,1|2,2],C[1,2]]",1,644,"AX[A[2,1],X[2,2|1,2]]",1,644,"BX[B[2,1],X[2,2|1,2]]"
645,"(7,8,6)",1,645,"CX[C[2,1],X[2,2|2,0]]",1,645,"XC[X[2,1|2,2],C[2,0]]",1,645,"AX[A[2,1],X[2,2|2,0]]",1,645,"BX[B[2,1],X[2,2|2,0]]"
646,"(7,8,7)",1,646,"CX[C[2,1],X[2,2|2,1]]",1,646,"XC[X[2,1|2,2],C[2,1]]",1,646,"AX[A[2,1],X[2,2|2,1]]",1,646,"BX[B[2,1],X[2,2|2,1]]"
647,"(7,8,8)",1,647,"CX[C[2,1],X[2,2|2,2]]",1,647,"XC[X[2,1|2,2],C[2,2]]",1,647,"AX[A[2,1],X[2,2|2,2]]",1,647,"BX[B[2,1],X[2,2|2,2]]"
648,"(8,0,0)",1,648,"CX[C[2,2],X[0,0|0,0]]",1,648,"XC[X[2,2|0,0],C[0,0]]",1,648,"AX[A[2,2],X[0,0|0,0]]",1,648,"BX[B[2,2],X[0,0|0,0]]"
649,"(8,0,1)",1,649,"CX[C[2,2],X[0,0|0,1]]",1,649,"XC[X[2,2|0,0],C[0,1]]",1,649,"AX[A[2,2],X[0,0|0,1]]",1,649,"BX[B[2,2],X[0,0|0,1]]"
650,"(8,0,2)",1,650,"CX[C[2,2],X[0,0|0,2]]",1,650,"XC[X[2,2|0,0],C[0,2]]",1,650,"AX[A[2,2],X[0,0|0,2]]",1,650,"BX[B[2,2],X[0,0|0,2]]"
651,"(8,0,3)",1,651,"CX[C[2,2],X[0,0|1,0]]",1,651,"XC[X[2,2|0,0],C[1,0]]",1,651,"AX[A[2,2],X[0,0|1,0]]",1,651,"BX[B[2,2],X[0,0|1,0]]"
652,"(8,0,4)",1,652,"CX[C[2,2],X[0,0|1,1]]",1,652,"XC[X[2,2|0,0],C[1,1]]",1,652,"AX[A[2,2],X[0,0|1,1]]",1,652,"BX[B[2,2],X[0,0|1,1]]"
653,"(8,0,5)",1,653,"CX[C[2,2],X[0,0|1,2]]",1,653,"XC[X[2,2|0,0],C[1,2]]",1,653,"AX[A[2,2],X[0,0|1,2]]",1,653,"BX[B[2,2],X[0,0|1,2]]"
654,"(8,0,6)",1,654,"CX[C[2,2],X[0,0|2,0]]",1,654,"XC[X[2,2|0,0],C[2,0]]",1,654,"AX[A[2,2],X[0,0|2,0]]",1,654,"BX[B[2,2],X[0,0|2,0]]"
655,"(8,0,7)",1,655,"CX[C[2,2],X[0,0|2,1]]",1,655,"XC[X[2,2|0,0],C[2,1]]",1,655,"AX[A[2,2],X[0,0|2,1]]",1,655,"BX[B[2,2],X[0,0|2,1]]"
656,"(8,0,8)",1,656,"CX[C[2,2],X[0,0|2,2]]",1,656,"XC[X[2,2|0,0],C[2,2]]",1,656,"AX[A[2,2],X[0,0|2,2]]",1,656,"BX[B[2,2],X[0,0|2,2]]"
657,"(8,1,0)",1,657,"CX[C[2,2],X[0,1|0,0]]",1,657,"XC[X[2,2|0,1],C[0,0]]",1,657,"AX[A[2,2],X[0,1|0,0]]",1,657,"BX[B[2,2],X[0,1|0,0]]"
658,"(8,1,1)",1,658,"CX[C[2,2],X[0,1|0,1]]",1,658,"XC[X[2,2|0,1],C[0,1]]",1,658,"AX[A[2,2],X[0,1|0,1]]",1,658,"BX[B[2,2],X[0,1|0,1]]"
659,"(8,1,2)",1,659,"CX[C[2,2],X[0,1|0,2]]",1,659,"XC[X[2,2|0,1],C[0,2]]",1,659,"AX[A[2,2],X[0,1|0,2]]",1,659,"BX[B[2,2],X[0,1|0,2]]"
660,"(8,1,3)",1,660,"CX[C[2,2],X[0,1|1,0]]",1,660,"XC[X[2,2|0,1],C[1,0]]",1,660,"AX[A[2,2],X[0,1|1,0]]",1,660,"BX[B[2,2],X[0,1|1,0]]"
661,"(8,1,4)",1,661,"CX[C[2,2],X[0,1|1,1]]",1,661,"XC[X[2,2|0,1],C[1,1]]",1,661,"AX[A[2,2],X[0,1|1,1]]",1,661,"BX[B[2,2],X[0,1|1,1]]"
662,"(8,1,5)",1,662,"CX[C[2,2],X[0,1|1,2]]",1,662,"XC[X[2,2|0,1],C[1,2]]",1,662,"AX[A[2,2],X[0,1|1,2]]",1,662,"BX[B[2,2],X[0,1|1,2]]"
663,"(8,1,6)",1,663,"CX[C[2,2],X[0,1|2,0]]",1,663,"XC[X[2,2|0,1],C[2,0]]",1,663,"AX[A[2,2],X[0,1|2,0]]",1,663,"BX[B[2,2],X[0,1|2,0]]"
664,"(8,1,7)",1,664,"CX[C[2,2],X[0,1|2,1]]",1,664,"XC[X[2,2|0,1],C[2,1]]",1,664,"AX[A[2,2],X[0,1|2,1]]",1,664,"BX[B[2,2],X[0,1|2,1]]"
665,"(8,1,8)",1,665,"CX[C[2,2],X[0,1|2,2]]",1,665,"XC[X[2,2|0,1],C[2,2]]",1,665,"AX[A[2,2],X[0,1|2,2]]",1,665,"BX[B[2,2],X[0,1|2,2]]"
666,"(8,2,0)",1,666,"CX[C[2,2],X[0,2|0,0]]",1,666,"XC[X[2,2|0,2],C[0,0]]",1,666,"AX[A[2,2],X[0,2|0,0]]",1,666,"BX[B[2,2],X[0,2|0,0]]"
667,"(8,2,1)",1,667,"CX[C[2,2],X[0,2|0,1]]",1,667,"XC[X[2,2|0,2],C[0,1]]",1,667,"AX[A[2,2],X[0,2|0,1]]",1,667,"BX[B[2,2],X[0,2|0,1]]"
668,"(8,2,2)",1,668,"CX[C[2,2],X[0,2|0,2]]",1,668,"XC[X[2,2|0,2],C[0,2]]",1,668,"AX[A[2,2],X[0,2|0,2]]",1,668,"BX[B[2,2],X[0,2|0,2]]"
669,"(8,2,3)",1,669,"CX[C[2,2],X[0,2|1,0]]",1,669,"XC[X[2,2|0,2],C[1,0]]",1,669,"AX[A[2,2],X[0,2|1,0]]",1,669,"BX[B[2,2],X[0,2|1,0]]"
670,"(8,2,4)",1,670,"CX[C[2,2],X[0,2|1,1]]",1,670,"XC[X[2,2|0,2],C[1,1]]",1,670,"AX[A[2,2],X[0,2|1,1]]",1,670,"BX[B[2,2],X[0,2|1,1]]"
671,"(8,2,5)",1,671,"CX[C[2,2],X[0,2|1,2]]",1,671,"XC[X[2,2|0,2],C[1,2]]",1,671,"AX[A[2,2],X[0,2|1,2]]",1,671,"BX[B[2,2],X[0,2|1,2]]"
672,"(8,2,6)",1,672,"CX[C[2,2],X[0,2|2,0]]",1,672,"XC[X[2,2|0,2],C[2,0]]",1,672,"AX[A[2,2],X[0,2|2,0]]",1,672,"BX[B[2,2],X[0,2|2,0]]"
673,"(8,2,7)",1,673,"CX[C[2,2],X[0,2|2,1]]",1,673,"XC[X[2,2|0,2],C[2,1]]",1,673,"AX[A[2,2],X[0,2|2,1]]",1,673,"BX[B[2,2],X[0,2|2,1]]"
674,"(8,2,8)",1,674,"CX[C[2,2],X[0,2|2,2]]",1,674,"XC[X[2,2|0,2],C[2,2]]",1,674,"AX[A[2,2],X[0,2|2,2]]",1,674,"BX[B[2,2],X[0,2|2,2]]"
675,"(8,3,0)",1,675,"CX[C[2,2],X[1,0|0,0]]",1,675,"XC[X[2,2|1,0],C[0,0]]",1,675,"AX[A[2,2],X[1,0|0,0]]",1,675,"BX[B[2,2],X[1,0|0,0]]"
676,"(8,3,1)",1,676,"CX[C[2,2],X[1,0|0,1]]",1,676,"XC[X[2,2|1,0],C[0,1]]",1,676,"AX[A[2,2],X[1,0|0,1]]",1,676,"BX[B[2,2],X[1,0|0,1]]"
677,"(8,3,2)",1,677,"CX[C[2,2],X[1,0|0,2]]",1,677,"XC[X[2,2|1,0],C[0,2]]",1,677,"AX[A[2,2],X[1,0|0,2]]",1,677,"BX[B[2,2],X[1,0|0,2]]"
678,"(8,3,3)",1,678,"CX[C[2,2],X[1,0|1,0]]",1,678,"XC[X[2,2|1,0],C[1,0]]",1,678,"AX[A[2,2],X[1,0|1,0]]",1,678,"BX[B[2,2],X[1,0|1,0]]"
679,"(8,3,4)",1,679,"CX[C[2,2],X[1,0|1,1]]",1,679,"XC[X[2,2|1,0],C[1,1]]",1,679,"AX[A[2,2],X[1,0|1,1]]",1,679,"BX[B[2,2],X[1,0|1,1]]"
680,"(8,3,5)",1,680,"CX[C[2,2],X[1,0|1,2]]",1,680,"XC[X[2,2|1,0],C[1,2]]",1,680,"AX[A[2,2],X[1,0|1,2]]",1,680,"BX[B[2,2],X[1,0|1,2]]"
681,"(8,3,6)",1,681,"CX[C[2,2],X[1,0|2,0]]",1,681,"XC[X[2,2|1,0],C[2,0]]",1,681,"AX[A[2,2],X[1,0|2,0]]",1,681,"BX[B[2,2],X[1,0|2,0]]"
682,"(8,3,7)",1,682,"CX[C[2,2],X[1,0|2,1]]",1,682,"XC[X[2,2|1,0],C[2,1]]",1,682,"AX[A[2,2],X[1,0|2,1]]",1,682,"BX[B[2,2],X[1,0|2,1]]"
683,"(8,3,8)",1,683,"CX[C[2,2],X[1,0|2,2]]",1,683,"XC[X[2,2|1,0],C[2,2]]",1,683,"AX[A[2,2],X[1,0|2,2]]",1,683,"BX[B[2,2],X[1,0|2,2]]"
684,"(8,4,0)",1,684,"CX[C[2,2],X[1,1|0,0]]",1,684,"XC[X[2,2|1,1],C[0,0]]",1,684,"AX[A[2,2],X[1,1|0,0]]",1,684,"BX[B[2,2],X[1,1|0,0]]"
685,"(8,4,1)",1,685,"CX[C[2,2],X[1,1|0,1]]",1,685,"XC[X[2,2|1,1],C[0,1]]",1,685,"AX[A[2,2],X[1,1|0,1]]",1,685,"BX[B[2,2],X[1,1|0,1]]"
686,"(8,4,2)",1,686,"CX[C[2,2],X[1,1|0,2]]",1,686,"XC[X[2,2|1,1],C[0,2]]",1,686,"AX[A[2,2],X[1,1|0,2]]",1,686,"BX[B[2,2],X[1,1|0,2]]"
687,"(8,4,3)",1,687,"CX[C[2,2],X[1,1|1,0]]",1,687,"XC[X[2,2|1,1],C[1,0]]",1,687,"AX[A[2,2],X[1,1|1,0]]",1,687,"BX[B[2,2],X[1,1|1,0]]"
688,"(8,4,4)",1,688,"CX[C[2,2],X[1,1|1,1]]",1,688,"XC[X[2,2|1,1],C[1,1]]",1,688,"AX[A[2,2],X[1,1|1,1]]",1,688,"BX[B[2,2],X[1,1|1,1]]"
689,"(8,4,5)",1,689,"CX[C[2,2],X[1,1|1,2]]",1,689,"XC[X[2,2|1,1],C[1,2]]",1,689,"AX[A[2,2],X[1,1|1,2]]",1,689,"BX[B[2,2],X[1,1|1,2]]"
690,"(8,4,6)",1,690,"CX[C[2,2],X[1,1|2,0]]",1,690,"XC[X[2,2|1,1],C[2,0]]",1,690,"AX[A[2,2],X[1,1|2,0]]",1,690,"BX[B[2,2],X[1,1|2,0]]"
691,"(8,4,7)",1,691,"CX[C[2,2],X[1,1|2,1]]",1,691,"XC[X[2,2|1,1],C[2,1]]",1,691,"AX[A[2,2],X[1,1|2,1]]",1,691,"BX[B[2,2],X[1,1|2,1]]"
692,"(8,4,8)",1,692,"CX[C[2,2],X[1,1|2,2]]",1,692,"XC[X[2,2|1,1],C[2,2]]",1,692,"AX[A[2,2],X[1,1|2,2]]",1,692,"BX[B[2,2],X[1,1|2,2]]"
693,"(8,5,0)",1,693,"CX[C[2,2],X[1,2|0,0]]",1,693,"XC[X[2,2|1,2],C[0,0]]",1,693,"AX[A[2,2],X[1,2|0,0]]",1,693,"BX[B[2,2],X[1,2|0,0]]"
694,"(8,5,1)",1,694,"CX[C[2,2],X[1,2|0,1]]",1,694,"XC[X[2,2|1,2],C[0,1]]",1,694,"AX[A[2,2],X[1,2|0,1]]",1,694,"BX[B[2,2],X[1,2|0,1]]"
695,"(8,5,2)",1,695,"CX[C[2,2],X[1,2|0,2]]",1,695,"XC[X[2,2|1,2],C[0,2]]",1,695,"AX[A[2,2],X[1,2|0,2]]",1,695,"BX[B[2,2],X[1,2|0,2]]"
696,"(8,5,3)",1,696,"CX[C[2,2],X[1,2|1,0]]",1,696,"XC[X[2,2|1,2],C[1,0]]",1,696,"AX[A[2,2],X[1,2|1,0]]",1,696,"BX[B[2,2],X[1,2|1,0]]"
697,"(8,5,4)",1,697,"CX[C[2,2],X[1,2|1,1]]",1,697,"XC[X[2,2|1,2],C[1,1]]",1,697,"AX[A[2,2],X[1,2|1,1]]",1,697,"BX[B[2,2],X[1,2|1,1]]"
698,"(8,5,5)",1,698,"CX[C[2,2],X[1,2|1,2]]",1,698,"XC[X[2,2|1,2],C[1,2]]",1,698,"AX[A[2,2],X[1,2|1,2]]",1,698,"BX[B[2,2],X[1,2|1,2]]"
699,"(8,5,6)",1,699,"CX[C[2,2],X[1,2|2,0]]",1,699,"XC[X[2,2|1,2],C[2,0]]",1,699,"AX[A[2,2],X[1,2|2,0]]",1,699,"BX[B[2,2],X[1,2|2,0]]"
700,"(8,5,7)",1,700,"CX[C[2,2],X[1,2|2,1]]",1,700,"XC[X[2,2|1,2],C[2,1]]",1,700,"AX[A[2,2],X[1,2|2,1]]",1,700,"BX[B[2,2],X[1,2|2,1]]"
701,"(8,5,8)",1,701,"CX[C[2,2],X[1,2|2,2]]",1,701,"XC[X[2,2|1,2],C[2,2]]",1,701,"AX[A[2,2],X[1,2|2,2]]",1,701,"BX[B[2,2],X[1,2|2,2]]"
