tag,projection_loss,projection_max_abs,sampled_points,rank_W,rank_sigma,theta,candidate
start_5,1.256026904794933e-28,1.7763568394002505e-15,200,76,9,"[1.0095427341889835, 1.0701527222747829, 1.1458070908930145, 1.2424248060085903, 1.301967672937877, 1.380342105421048, 1.4917152754262533, 1.553249895304686, 1.6306674257263185, 1.7290676732966923, 1.785821827440556, 1.8370646646787208, 1.8953989793525814, 2.018979931903205]","[-0.06557685611030688, -0.22309971702427794, 0.4301508892867301, -0.13150613641764725, 0.20705117226245218, 0.18589382050417735, 0.19903557058110075, -0.06557685611030685, -0.06592928030734023, 0.2397761200233738, 0.2591225026872613, -0.029716973611237776, 0.2832595679386987, 0.3003524534480969, 0.3102110898125025, 0.3191123677230307, 0.029716973611237932, 0.35071245930670153]"
start_5,1.1467606795231463e-28,1.3322676295501878e-15,200,76,9,"[1.0095457924732338, 1.0701584662517023, 1.145829082939467, 1.2423924329582579, 1.3019564948638327, 1.380353618265743, 1.4916843829383417, 1.5532726687770775, 1.6307331204145927, 1.7290927241163236, 1.7857841426578875, 1.8370647802090028, 1.895388661373904, 2.0189790445590163]","[-0.06557913458356814, -0.22309608085582647, 0.4301477863415083, -0.13150887190588967, 0.2070517054856818, 0.18589455547525494, 0.19903910938508865, -0.06557913458356812, -0.06592973732232141, 0.23977778091587554, 0.2591167701050386, -0.02971405748324207, 0.2832705791507949, 0.3003563803507781, 0.3102041051330319, 0.3191119366576859, 0.029714057483242226, 0.3507118093610244]"
start_5,1.2036522093581258e-28,2.0261570199409107e-15,200,76,9,"[1.0095365514866108, 1.070155206906907, 1.1458308301866293, 1.2423844929656291, 1.3019707400719929, 1.380341463425751, 1.4917035205729674, 1.5532508350219545, 1.6307224261300919, 1.729068706985689, 1.7858223588789373, 1.8370585454864687, 1.8953940895432029, 2.0189711984347376]","[-0.06558019496338013, -0.22309645608601983, 0.43014726648482765, -0.1315072526283583, 0.20705081039880777, 0.18589416881723814, 0.19903960510397126, -0.06558019496338013, -0.06592705766497803, 0.23977590107620864, 0.2591203446835932, -0.029716453980298606, 0.2832689950210688, 0.30035249843994083, 0.3102110431425655, 0.3191111617994666, 0.02971645398029876, 0.3507107851054146]"
start_5,1.0644981738479586e-28,1.250735626179278e-15,200,76,9,"[1.0095482086246903, 1.070157277370623, 1.1458187515999847, 1.2424098217897839, 1.3019555981554123, 1.3803535192999359, 1.4916901237377362, 1.5532715753459252, 1.6307087235415514, 1.7290915213420552, 1.7857851044105035, 1.837067262520534, 1.8953909702957972, 2.018982620260087]","[-0.06557770697541292, -0.2230975192462409, 0.4301493550811557, -0.1315083329656104, 0.2070518358349148, 0.18589439101029248, 0.1990373597796737, -0.0655777069754129, -0.06593062599019733, 0.23977781796675895, 0.25911782594200805, -0.029714359712282916, 0.2832664053107617, 0.3003562393657606, 0.3102043423703909, 0.3191124400427073, 0.02971435971228307, 0.35071250982450813]"
start_5,1.057034280191106e-28,1.695692197767329e-15,200,76,9,"[1.0096021929664238, 1.0701626280690697, 1.1458335594370619, 1.2423545600473918, 1.3019593394308497, 1.3803506262744614, 1.4917045928081523, 1.5532860800494346, 1.6306294468148321, 1.7291074765159158, 1.7857838511610424, 1.8370646720593191, 1.8953914469482926, 2.01895905002319]","[-0.06558165825754819, -0.22308952882155983, 0.43015052970807716, -0.1315112070980553, 0.2070610008865174, 0.18589589170470147, 0.19904054364247245, -0.06558165825754815, -0.06592954884050696, 0.23977805223812462, 0.259121135579566, -0.029713232628659197, 0.28325350475238525, 0.30035993387300997, 0.31020507789776053, 0.3191129706592885, 0.029713232628659353, 0.35070949318846384]"
start_5,1.2502574231501313e-28,1.5543122344752192e-15,200,76,9,"[1.0095511576059983, 1.0701603812600675, 1.145827404622219, 1.2423845042574202, 1.301962544754487, 1.3803773108662436, 1.4916985947981067, 1.5532643426565795, 1.630694052537605, 1.7290835653837748, 1.7857972035601797, 1.8370660537870678, 1.8953705220882453, 2.018975282042573]","[-0.06557908796055512, -0.22309462037702552, 0.4301472044434575, -0.13150685063151812, 0.20705258406643198, 0.18589517598289493, 0.1990391260583469, -0.06557908796055509, -0.0659277626709629, 0.23978226779815354, 0.25911964005518767, -0.029713251183623415, 0.2832642313984808, 0.3003552545065071, 0.31020685426113387, 0.31911265202963857, 0.029713251183623567, 0.35071169885629533]"
start_5,1.14184847432978e-28,1.2038980923279041e-15,200,76,9,"[1.009552037537933, 1.0701561643686062, 1.1458224630837628, 1.2424006968686552, 1.3019592302605525, 1.3803387302971526, 1.4916943542367314, 1.5532691236256155, 1.6307059937969615, 1.7290888244497151, 1.785794230309388, 1.8370639612243909, 1.8954005552535835, 2.018977085787731]","[-0.06557879294503054, -0.22309688536508054, 0.4301496357290249, -0.13150902681881577, 0.20705275036394452, 0.18589425085730213, 0.1990380614366654, -0.06557879294503054, -0.06593023387378509, 0.2397753176045119, 0.2591186349447514, -0.029715413644671892, 0.28326601217519587, 0.3003558568262379, 0.31020601635698497, 0.31911195787975616, 0.029715413644672044, 0.3507116487825928]"
start_5,1.0570338666521934e-28,1.7104373473131318e-15,200,76,9,"[1.0095392931964744, 1.0701571976696125, 1.1458294956835129, 1.2423761028032994, 1.3019848064633754, 1.38035084468813, 1.4917293045219346, 1.553276465198355, 1.630659639896471, 1.7290969001797283, 1.7857818454542211, 1.8370511802621756, 1.8953855244783295, 2.018998032946411]","[-0.06558211440076649, -0.2230968013282539, 0.430148703460943, -0.13150803596866212, 0.2070519021326892, 0.18589450952274292, 0.19903936782429477, -0.06558211440076646, -0.0659259215678955, 0.23977752408840344, 0.2591248164369391, -0.02971348317640882, 0.2832580807914839, 0.3003573875652613, 0.3102039971307268, 0.3191098736397445, 0.029713483176408973, 0.3507154368341947]"
start_5,1.3958222291323013e-28,1.4641066137244252e-15,200,76,9,"[1.0095523518412013, 1.0701664475405215, 1.1458230671614862, 1.242402528016282, 1.302014439174691, 1.380355557903437, 1.4917254368053734, 1.5532676084456734, 1.630677110435863, 1.7290871577517795, 1.785693452291473, 1.8370608611948807, 1.895444740950321, 2.0189096810984535]","[-0.06558323404322658, -0.22310230546561077, 0.4301578791514399, -0.13150947370569047, 0.2070555736858291, 0.1858967919408631, 0.199038974550821, -0.06558323404322655, -0.06592623966246375, 0.23977921429112362, 0.25912508637886583, -0.0297195036128849, 0.2832621450785535, 0.30035678688200507, 0.31018976994998726, 0.31911271511183925, 0.029719503612885056, 0.35070136407013686]"
start_5,1.1173959528098117e-28,2.4424906541753444e-15,200,76,9,"[1.0095493327870142, 1.0701537827437204, 1.1458253455590532, 1.2423894310553922, 1.301942566285795, 1.3803487926889941, 1.4916894938879435, 1.5532691994635903, 1.63070500825249, 1.7290889078714877, 1.7858341325514122, 1.8370637750170147, 1.8953684656147156, 2.0190074605642936]","[-0.06557768553198721, -0.22309380158937211, 0.4301451921883179, -0.1315078380085885, 0.20705139059894587, 0.18589361813524455, 0.199038327641971, -0.0655776855319872, -0.06593015247660115, 0.23977678301869218, 0.2591174853787982, -0.029712584944193002, 0.2832655072415086, 0.3003555174450328, 0.3102125821938052, 0.3191115495639803, 0.029712584944193154, 0.3507165119054951]"
start_5,1.2276519560799342e-28,1.740795008142726e-15,200,76,9,"[1.0095409666855617, 1.070164810942833, 1.1458371225459811, 1.242371293070517, 1.301931888360217, 1.3803873716639692, 1.4916967452153052, 1.5532920339243277, 1.6306955102170988, 1.7291140257782995, 1.7857709730933768, 1.8370779049558328, 1.8953551116444416, 2.018959497887277]","[-0.06557933413762514, -0.22309330218814083, 0.43014434213939023, -0.13151047308277938, 0.2070510399512494, 0.18589610082224242, 0.19904098049254063, -0.0655793341376251, -0.06593113894515414, 0.23978421584477158, 0.25911953533628973, -0.029709532463229854, 0.2832647213569137, 0.30036079675059224, 0.3102025570875678, 0.3191149773810178, 0.029709532463230007, 0.35070925014308485]"
start_5,1.2243157858273517e-28,1.887379141862766e-15,200,76,9,"[1.0095540523519362, 1.0701548433864314, 1.145819564359178, 1.2424025295321366, 1.3019783485819534, 1.3803360797617295, 1.4917022730625784, 1.5532592268935774, 1.6306966615345935, 1.7290779380444734, 1.7857982434675157, 1.8370567599321856, 1.895407261124467, 2.0189841668855273]","[-0.06557944325952979, -0.22309772493072783, 0.43015108810045816, -0.1315074831438477, 0.20705336316973036, 0.18589399810458387, 0.1990375329715401, -0.06557944325952979, -0.06592803988431777, 0.23977482714831683, 0.2591199780433702, -0.029716851920949944, 0.28326435560409896, 0.30035392814780815, 0.3102066746115225, 0.3191106669836678, 0.029716851920950096, 0.35071283488708804]"
start_5,1.245589773855306e-28,1.5543122344752192e-15,200,76,9,"[1.0095443901776973, 1.0701660566726354, 1.1458274360767926, 1.2423944019911146, 1.301958560299162, 1.3803673385849764, 1.4917086278018394, 1.5532517623800124, 1.6307203762295834, 1.7290697270795516, 1.7857602779883868, 1.837060309608775, 1.8954104276293617, 2.018956914342005]","[-0.06557931192355865, -0.22309706429637702, 0.4301491243983694, -0.13150907888736874, 0.2070520601019924, 0.18589633514309903, 0.19903931707137648, -0.06557931192355862, -0.06592976696380998, 0.23978075906464316, 0.25912162442518055, -0.02971783748452669, 0.2832690680984544, 0.3003531306817481, 0.3102007291787162, 0.3191119517048783, 0.029717837484526843, 0.35070883518295715]"
start_5,1.1420053450500675e-28,1.7763568394002505e-15,200,76,9,"[1.0095314032210159, 1.0701642867846284, 1.145833018427088, 1.2423971519194184, 1.3019645792044092, 1.380361290780909, 1.4917236315070421, 1.5532577784385504, 1.6306859289070104, 1.7290763447439432, 1.785775230049224, 1.8370593894589202, 1.8953990198118928, 2.018976187091495]","[-0.06557948639924795, -0.22309832085293513, 0.43014846200000784, -0.1315082419545162, 0.20705014114707276, 0.18589589537497148, 0.19904014508902904, -0.06557948639924793, -0.06592875555526811, 0.23977953783306372, 0.2591240462379713, -0.029716302999093478, 0.28326288269283517, 0.30035406642433204, 0.3102031056613414, 0.31911156471734514, 0.02971630299909363, 0.35071193336846307]"
start_5,1.3505162578017858e-28,1.5543122344752192e-15,200,76,9,"[1.0095628531059906, 1.070167001984357, 1.1458350503038623, 1.2423863805414646, 1.3019518456881463, 1.3803611815740746, 1.4917112756501507, 1.5532625858640903, 1.630670832366191, 1.7290816329120369, 1.7857762329026348, 1.837066135357492, 1.8954019810468743, 2.0189566956298846]","[-0.06557925832715923, -0.22309468461130436, 0.43014937513964985, -0.13150982752400076, 0.20705469052834555, 0.18589658647455326, 0.19904073300654773, -0.0655792583271592, -0.0659305691968414, 0.23977980191950674, 0.259122205819067, -0.02971617772974339, 0.28326059469073817, 0.3003553395854871, 0.3102036460556454, 0.3191131132409456, 0.029716177729743543, 0.3507089615561005]"
start_5,1.3188995529535453e-28,1.9984014443252818e-15,200,76,9,"[1.0095358609351237, 1.0701643266351337, 1.1458276463853239, 1.2424140114126607, 1.3019499750504275, 1.380362628086812, 1.491704041114943, 1.5532553335123356, 1.6307104707295506, 1.7290736553251067, 1.785776859527365, 1.8370674305880994, 1.8954017427206264, 2.0189684807483332]","[-0.06557728268311228, -0.22309867980576015, 0.4301487877989152, -0.13150839044952492, 0.20705010799315504, 0.18589583611313856, 0.19903914105984968, -0.06557728268311223, -0.06593110776641249, 0.23977968476519285, 0.25912055097960135, -0.029716741265740393, 0.28326704494801774, 0.30035349231693304, 0.3102032782732787, 0.3191128479110885, 0.029716741265740546, 0.35071046985361426]"
start_5,1.1885086860347522e-28,1.2212453270876722e-15,200,76,9,"[1.0095320269950112, 1.0701658287236167, 1.1458300509285886, 1.2423954986094925, 1.301946869586667, 1.3803598029434614, 1.491699658578812, 1.5532529956025132, 1.6307098824899704, 1.7290710836243024, 1.7857769979772602, 1.8370756673670403, 1.8954054731627163, 2.018997718245482]","[-0.06557867051030365, -0.22309695501935872, 0.4301465296385657, -0.13150933399702325, 0.207049574619207, 0.1858958981673948, 0.19903934581672467, -0.06557867051030361, -0.06593066348671947, 0.23977893750204365, 0.25911951249484416, -0.029717236534320277, 0.28326663972954236, 0.30035272427729776, 0.31020297047009493, 0.31911393731752197, 0.029717236534320433, 0.35071517344074754]"
start_5,1.0799831527720187e-28,1.3322676295501878e-15,200,76,9,"[1.0095319975963426, 1.0701632157110073, 1.145827702023763, 1.2424005576164703, 1.3019524801271394, 1.3803611856913012, 1.491714846200359, 1.5532218094869679, 1.6307138157161025, 1.7291194111087411, 1.7857886017502511, 1.8370664774726269, 1.8953942192047732, 2.018953510025826]","[-0.06557709752607264, -0.2230963883740278, 0.4301455288134083, -0.1315055507805775, 0.2070491404393805, 0.18589562697693132, 0.19903913342202256, -0.06557709752607263, -0.06592845325450468, 0.23977941336567044, 0.25912240538091613, -0.02971899692722939, 0.28326760137338824, 0.30036141434041214, 0.3102052910219515, 0.3191126546067884, 0.029718996927229544, 0.35070783883575296]"
start_5,1.3072280135025376e-28,1.6887533038634217e-15,200,76,9,"[1.0095319975963426, 1.0701632157110073, 1.145827702023763, 1.2424005576164703, 1.3019524801271394, 1.3803611856913012, 1.491714846200359, 1.5532969296792756, 1.6307138157161025, 1.7290367788972025, 1.7857886017502511, 1.8370664774726269, 1.8953942192047732, 2.018953510025826]","[-0.06557984193168039, -0.22309928509587204, 0.43014981197922775, -0.13151161452245375, 0.20705052688335582, 0.1858957739201955, 0.19903929075471746, -0.06557984193168036, -0.06593177259077324, 0.23977960290197237, 0.2591226102071011, -0.029712495934599945, 0.28326782528541167, 0.30034729789888015, 0.310205536227171, 0.3191129068529325, 0.029712495934600097, 0.3507081160566616]"
start_5,1.2531537652054603e-28,1.5265566588595902e-15,200,76,9,"[1.0095270417832891, 1.0701672417052541, 1.1458297639996822, 1.2424307378363921, 1.3019503886976205, 1.3803724344583168, 1.4917009992491566, 1.553263693059882, 1.6306632358167545, 1.729082850827408, 1.7857929938018113, 1.8370649469329194, 1.8953991222076834, 2.018960588114949]","[-0.06557643996233298, -0.22310126808676334, 0.4301501414988737, -0.13150833874239298, 0.20704887341211045, 0.18589644250716847, 0.199039616001473, -0.06557643996233295, -0.06593189878005987, 0.23978151722516963, 0.2591201620065859, -0.029715803593881974, 0.28325899228847073, 0.3003552512566038, 0.310206247831883, 0.3191125881832095, 0.02971580359388213, 0.35070928754528236]"
start_5,1.151003635845169e-28,1.4389531233227615e-15,200,76,9,"[1.0095364230162858, 1.0701625793216825, 1.1458309433648581, 1.242403816045465, 1.301943459115619, 1.380360264781341, 1.4917037261900465, 1.5532541455711681, 1.63070861308502, 1.729072348589823, 1.7858013735978195, 1.8370656868363398, 1.8953904903800858, 2.0189809009004365]","[-0.06557727196352976, -0.2230968209804364, 0.4301467063621981, -0.13150814297451197, 0.20704988538176175, 0.18589544967989116, 0.19903962499693856, -0.06557727196352972, -0.06593087101098212, 0.23977916729664334, 0.259120380704242, -0.02971585388007187, 0.283266595920833, 0.30035313136617564, 0.3102073982014519, 0.31911240268034696, 0.029715853880072023, 0.35071247090875934]"
start_5,1.064397350580769e-28,1.5543122344752192e-15,200,76,9,"[1.0095346163497734, 1.0701632799911716, 1.1458351065820453, 1.2424121055713377, 1.3019737956730328, 1.380369378272234, 1.4917131326859658, 1.5532463718564642, 1.6307083910280253, 1.7290637975036482, 1.7857656099370467, 1.8370595279195825, 1.895378288284288, 2.0189537795737715]","[-0.06557767983851773, -0.2230992277751938, 0.4301497462454907, -0.13150478366810717, 0.20705051847029682, 0.1858961333504909, 0.19904094987505744, -0.06557767983851773, -0.06592710382958927, 0.239781475232776, 0.25912279800588606, -0.029715559087511514, 0.2832674136574851, 0.30035255393447624, 0.3102021235117659, 0.3191122974970192, 0.02971555908751167, 0.35070881990944375]"
start_5,1.2738867475925235e-28,1.3877787807814457e-15,200,76,9,"[1.0095377753917452, 1.0701637701341253, 1.145829502127213, 1.2424094489520963, 1.3019517911029976, 1.3803552335854203, 1.4917061563644403, 1.5532541076521809, 1.6307091058572556, 1.7290723068789366, 1.7857814224768074, 1.8370657799400278, 1.8954065351995197, 2.0189657135121553]","[-0.065577825668554, -0.22309836286544696, 0.43014892812374766, -0.1315087373767524, 0.20705056525830068, 0.18589576603713673, 0.19903949188935166, -0.06557782566855394, -0.06593091170819827, 0.2397784345834957, 0.2591209554822864, -0.02971726823288301, 0.2832668483806694, 0.30035330104716035, 0.3102041152678973, 0.3191126068300373, 0.029717268232883166, 0.3507100393325942]"
start_5,1.148750460175393e-28,1.5543122344752192e-15,200,76,9,"[1.0095346528593956, 1.0701649210756732, 1.145832812055065, 1.2424053169968976, 1.3019504234046377, 1.3803626775697155, 1.4917011707152454, 1.5532558802279117, 1.6307226691660712, 1.729074256712241, 1.7857763786510572, 1.837066189432334, 1.89540058825968, 2.0189666928977976]","[-0.06557799648841223, -0.22309796061032564, 0.4301480034297533, -0.13150865992050273, 0.20705004281942774, 0.18589591834626207, 0.199040015864241, -0.06557799648841219, -0.06593066343209038, 0.23977966624041738, 0.2591200230610964, -0.029716590150865925, 0.28326913187173947, 0.30035356281097336, 0.31020315965573164, 0.3191125962194043, 0.029716590150866078, 0.35071011962296644]"
