R,trial_index,a0,a1,a2,b0,b1,b2,rank_H_numeric,rank_HDelta_numeric,lift_span_rank_numeric,channel0_identity_max_abs,channel1_identity_max_abs,channel2_identity_max_abs,tensor_max_abs_residual,tensor_loss
23,82,1.5935020190213076,-0.10547127028890879,-0.31602205024000923,-0.4397275815385061,-1.234718886482738,-0.2799342625875953,9,9,1,0.9290516143115441,1.0131858600157948,1.008957351903959,1.0131858600157948,26.560753436081683
23,83,-1.37788245774709,0.5121989075240974,0.12672255652512915,-0.49058353091275564,-0.3947225387152424,-0.43338146171891506,9,9,1,0.7774029553664001,1.0665770934853782,1.0180850000470083,1.0665770934853782,25.758585440089078
23,84,0.5656448179805155,1.8326802702025906,-1.4049618147942609,0.6289502308128305,0.746149180521323,0.2216475987874921,9,9,1,0.9112717998698863,0.6589532234988141,1.0776656765491814,1.0776656765491814,23.831016299260934
23,85,-0.5416636898927185,0.22038584794140811,-0.2831611640525702,-1.449803367418738,0.21422040495905592,-0.035778958560593106,9,9,1,0.27060642960313885,0.9561501975128887,0.9905901112959201,0.9905901112959201,19.956120645707525
23,86,-0.600649404401247,-1.1011196571468644,-1.1387434188312289,-1.4029700827574598,0.2583911584221029,0.7079736703352899,9,9,1,1.0287134524452366,0.9903054396600912,0.9725299822558954,1.0287134524452366,26.923939869251008
23,87,-0.6714414134154505,0.6593284003440965,-0.5476585165774557,0.16686005065066487,-1.481410351801195,-0.6263159883335835,9,9,1,0.9730443915189392,0.7650011144325903,1.0825262266805822,1.0825262266805822,25.385145593689003
23,88,-0.9394327230775904,0.07419852654488272,0.9840712370579537,-0.7164056525742253,0.034497964554410204,-0.38064751340421354,9,9,1,0.834498726150989,0.9993705439590858,1.0921141159718935,1.0921141159718935,26.33385047473771
23,89,0.9007082420571187,1.065480534149393,-1.2318457837588503,-0.21883133186072956,-0.5685906376814421,-0.8054777837745102,9,9,1,1.0105603341008609,1.0324585594995104,0.9468389040324902,1.0324585594995104,26.908720178695752
23,90,0.7600312171027981,-1.6613264887391097,-1.4019671182256193,1.2121661577026712,0.0520503866203996,1.5238722537555658,9,9,1,1.059595482363763,0.9944063060210029,0.8618006045461262,1.059595482363763,26.24222153637803
23,91,-0.6473047339472361,2.251806938366632,-0.43638049799643036,-0.11837645456095236,-0.11737918918882549,0.49919606422267576,9,9,1,1.0197506977586612,0.9318712234967605,0.9438506390692055,1.0197506977586612,26.059253042921643
23,92,1.3043355004594979,0.39023654027787485,0.1216380273869057,-0.04934470619245625,-0.7529865890590606,-0.3622281638671281,9,9,1,0.980221695759817,0.9097027872458182,0.9864602466208181,0.9864602466208181,25.887462566638078
23,93,0.8548848711535108,0.014947853264162647,-0.6742291998561407,1.9709626458785392,-0.7667738342852136,1.2835528727990964,9,9,1,0.8123602497557461,1.0012763945218661,1.0963740569863942,1.0963740569863942,26.190096311376053
23,94,1.4058852912939637,0.3330301258681166,-0.7310534923519233,0.7668938820926776,-0.36528025784646956,-0.41058548167886966,9,9,1,0.41944685759087685,1.0655038070799978,0.8383746179537741,1.0655038070799978,20.909927543621826
23,95,0.8671212291568721,1.0360564244001376,-0.13001787827375724,-1.113185055675501,-0.4057391895364385,1.281864511796775,9,9,1,0.7330608057847374,0.883749314010937,0.9539096126657689,0.9539096126657689,23.136477592152985
23,96,0.99504217917529,-1.0006475084489523,-0.10005881016664955,1.3102827013220957,0.13780942977163926,-0.8024198782507155,9,9,1,0.6588661257076174,1.0360809864557323,0.9789924521357078,1.0360809864557323,24.06545607869152
23,97,0.22952423795203283,-0.35439103942526423,-0.37506789974237936,0.8190285105400323,1.3959360875402473,-0.8011235866278733,9,9,1,1.0011285640184566,0.9970300653528759,1.0018038816495987,1.0018038816495987,26.999662599188383
23,98,0.5760364391750561,-1.3464090554211288,0.18458541069362602,1.3038698334234615,0.3380915790622911,-0.15085397704423872,9,9,1,0.9497063772128956,1.030481764486318,1.0018645879014105,1.030481764486318,26.83847456640562
23,99,-1.1248155313425752,0.41555888835179466,-0.43923350340871914,-0.08781222803797124,-0.45059290111963113,-0.8201221878916108,9,9,1,0.9813676512473458,1.0353222390000625,0.9320475179366552,1.0353222390000625,26.53863667365657
23,100,-1.7134255900324173,1.361360367297544,-2.393241508392528,0.7110710750506352,-0.15524014870779537,-0.040805442240800335,9,9,1,0.7095933539704966,0.9496261154354704,1.0232773161493316,1.0232773161493316,24.142471069997686
